original_word,word,section,coef,t_stat,p_value,converged,mean_count,std_count,status
stay,stay,pros,-14.82185369911672,-0.0010848404745679,0.9991344227041882,True,0.2587991718426501,0.8236289234603109,success
steady,steadi,pros,-13.306392254456524,-0.0007693358494257,0.9993861588642242,True,0.1614906832298136,0.58872027881107,success
steadily,steadili,pros,2.4995983163811464,3.4959157064629804e-06,0.999997210662832,True,0.005175983436853,0.071757875054341,success
steal,steal,pros,13.52343264836665,2.065219236932579e-06,0.9999983521934562,False,0.0020703933747412,0.0454544480333336,not_converged
steep,steep,pros,1.0847884965762702,2.236042133887181e-06,0.999998215896504,True,0.0041407867494824,0.0642155793758626,success
steer,steer,pros,3.250193320877737,6.101689112713055e-06,0.999995131556462,True,0.0093167701863354,0.0960727223494287,success
stellar,stellar,pros,-18.468669728458945,-2.327550044697068e-05,0.99998142883755,True,0.0113871635610766,0.1321691196586157,success
stemming,stem,pros,-17.697733520356504,-2.217440759376623e-05,0.9999823073825376,True,0.0041407867494824,0.0642155793758626,success
step,step,pros,-12.539500620680592,-0.0009522224467863,0.9992402365260756,True,0.1024844720496894,0.4694100491812465,success
stick,stick,pros,-17.08310244449969,-4.004009930129405e-05,0.9999680526229632,True,0.0144927536231884,0.1278792676329793,success
stifled,stifl,pros,29.559773130155037,3.7809704993786514e-06,0.9999969832220136,False,0.0010351966873706,0.032157814838528,not_converged
still,still,pros,-14.35406346447724,-0.0010568868537624,0.9991567264538582,True,0.2619047619047619,0.8394628170189841,success
stimulating,stimul,pros,-20.38683555991273,-3.379136143943593e-05,0.999973038394424,True,0.0072463768115942,0.0848166660197074,success
stingy,stingi,pros,12.722823348939995,2.1625192501924737e-05,0.9999827455927796,True,0.0010351966873706,0.032157814838528,success
stipend,stipend,pros,0.5773286227759494,1.0220354232538744e-06,0.9999991845337152,True,0.0082815734989648,0.1014070136336104,success
stock,stock,pros,-14.57794086279049,-0.0012839373236345,0.9989755665138956,True,0.3747412008281574,1.4274532786153156,success
stockholders,stockhold,pros,8.211623458826683,1.394591544312907e-05,0.999988872769382,True,0.0010351966873706,0.032157814838528,success
stolen,stolen,pros,2.5136726401209626,4.266395805972264e-06,0.9999965959086562,True,0.0010351966873706,0.032157814838528,success
stone,stone,pros,-18.16437065932273,-4.691936065982189e-05,0.9999625637665404,True,0.0175983436853002,0.1391367505714268,success
stop,stop,pros,-19.12480753836224,-6.882673093355745e-05,0.9999450842140608,True,0.0341614906832298,0.2179156645602097,success
storage,storag,pros,-2.4482559560935395,-0.0001641120150855,0.9998690575575088,True,0.5900621118012422,4.648032665181862,success
store,store,pros,-10.110272463424362,-0.0007969942536495,0.999364090657286,True,0.3002070393374741,2.3750209672371048,success
story,stori,pros,-17.164568327699484,-8.5024855593371e-05,0.9999321599805192,True,0.0238095238095238,0.1716211248935023,success
storm,storm,pros,3.838321110345792,6.857439368061091e-06,0.9999945285550016,True,0.0031055900621118,0.0556412200843755,success
straight,straight,pros,-16.859706414432445,-0.0001015408527637,0.9999189821214284,True,0.0351966873706004,0.2104990438041052,success
straightforward,straightforward,pros,-21.00270962673845,-3.2904524815628844e-05,0.9999737459876736,True,0.0175983436853002,0.1391367505714269,success
strain,strain,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
strange,strang,pros,29.559773130155037,3.7809704993786514e-06,0.9999969832220136,False,0.0010351966873706,0.032157814838528,not_converged
strategic,strateg,pros,-16.830453779507653,-8.516354274570241e-05,0.999932049324182,True,0.0248447204968944,0.1684287597466893,success
strategy,strategi,pros,-14.008754339863406,-0.0008685845191944,0.9993069699095238,True,0.0683229813664596,0.3335775759890128,success
stream,stream,pros,-21.27183339729744,-3.264252990524574e-05,0.9999739550293676,True,0.0062111801242236,0.0785659046004566,success
streamlined,streamlin,pros,-18.417803903693247,-5.411999889408933e-05,0.9999568184884728,True,0.0227743271221532,0.1624698245698836,success
street,street,pros,-21.2469345647269,-4.209236040310146e-05,0.9999664151555164,True,0.010351966873706,0.1012166174872075,success
strengths,strength,pros,-18.63921139642135,-5.2221063344369965e-05,0.9999583336198278,True,0.020703933747412,0.1423912949403676,success
strengthen,strengthen,pros,-16.380152527257565,-2.715071900564947e-05,0.9999783368604932,True,0.0072463768115942,0.0962510270565451,success
strenuous,strenuou,pros,1.2859455748325388,2.294280079233131e-06,0.9999981694293466,True,0.0031055900621118,0.0556412200843755,success
stress,stress,pros,-14.009199461073107,-0.000910206224336,0.9992737606067342,True,0.2039337474120083,0.7754148370541011,success
stretch,stretch,pros,-18.151023639762748,-2.2874233444011333e-05,0.9999817490022964,True,0.0113871635610766,0.1154464786896988,success
strict,strict,pros,-20.582286992653327,-2.883245685979192e-05,0.9999769950278248,True,0.005175983436853,0.071757875054341,success
strictly,strictli,pros,6.726571591967624,1.1422838521697176e-05,0.9999908858935032,True,0.0010351966873706,0.032157814838528,success
strides,stride,pros,0.5182802238943565,1.024999628094328e-06,0.999999182168622,True,0.010351966873706,0.1012166174872075,success
strings,string,pros,5.741558654156844,6.221179057669651e-06,0.99999503621728,True,0.0031055900621118,0.0556412200843755,success
stripped,strip,pros,5.18038304032932,7.552812653211829e-06,0.9999939737273934,True,0.0020703933747412,0.0454544480333336,success
strive,strive,pros,-12.715077142657258,-0.0009704197168059,0.9992257172119874,True,0.10351966873706,0.6285545160396548,success
strong,strong,pros,-15.955139417293474,-0.0010106614580743,0.9991936089636836,True,0.5269151138716356,1.4362939019986711,success
stronger,stronger,pros,3.1574364357687923,7.391926267477237e-06,0.9999941020961568,True,0.0144927536231884,0.1278792676329793,success
strongly,strongli,pros,3.2873174359201203,7.12103346196693e-06,0.9999943182373436,True,0.0124223602484472,0.1197432193865114,success
structure,structur,pros,-15.1824738840686,-0.0012572188513452,0.9989968847532152,True,0.3312629399585921,0.9500985342891743,success
struggle,struggl,pros,-20.09531309141536,-5.9048900127838464e-05,0.999952885794283,True,0.0227743271221532,0.1624698245698836,success
stuck,stuck,pros,-15.752529062416194,-5.582431946406701e-05,0.9999554586374054,True,0.0331262939958592,0.2250832801756494,success
student,student,pros,-13.29573664638855,-0.0011222935866118,0.9991045394625327,True,0.046583850931677,0.2631701279798805,success
study,studi,pros,-18.254910093858648,-8.843933421900243e-05,0.999929435620751,True,0.0227743271221532,0.1559681073842584,success
stuff,stuff,pros,-18.51021847893872,-7.515164164219813e-05,0.9999400376654712,True,0.0434782608695652,0.2368135454835969,success
stuffy,stuffi,pros,3.036037897701969,4.246768772490785e-06,0.9999966115687632,True,0.005175983436853,0.071757875054341,success
stupid,stupid,pros,9.091719416226017,1.1377924652650731e-05,0.9999909217295858,True,0.0041407867494824,0.0642155793758626,success
style,style,pros,-18.76233856470629,-0.0001043601103782,0.9999167326793168,True,0.0300207039337474,0.1879644684329814,success
sub,sub,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
subject,subject,pros,9.23187450940051,1.4155939301332736e-05,0.9999887051945882,True,0.0062111801242236,0.0785659046004566,success
submit,submit,pros,-12.37484487304546,-1.8989811267194167e-05,0.9999848483227782,True,0.0062111801242236,0.0785659046004566,success
subordinates,subordin,pros,2.9498870838634264,5.258693962164712e-06,0.9999958041692776,True,0.0031055900621118,0.0556412200843755,success
subpar,subpar,pros,-19.15573054058406,-5.234747131505674e-05,0.9999582327608596,True,0.0072463768115942,0.0848166660197074,success
subsidized,subsid,pros,-18.509805292911523,-1.989316943530358e-05,0.9999841275472432,True,0.0082815734989648,0.1111475406332881,success
substandard,substandard,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
substantial,substanti,pros,-21.57010120738549,-3.575233575701904e-05,0.9999714737632928,True,0.0072463768115942,0.0848166660197074,success
succeed,succeed,pros,-14.807743005699496,-0.0010167017422646,0.9991887895166612,True,0.2277432712215321,0.7827702572947194,success
success,success,pros,-15.068973729263147,-0.0008660376697358,0.9993090020006212,True,0.4337474120082816,1.5700548692026552,success
sucks,suck,pros,-18.35890453871666,-5.394622456051389e-05,0.9999569571403304,True,0.0227743271221532,0.1687211820445493,success
sudden,sudden,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
suddenly,suddenli,pros,-6.986237575833213,-7.580683356109166e-06,0.99999395148979,True,0.0031055900621118,0.0556412200843755,success
suffer,suffer,pros,-19.34906450043444,-2.969235921386657e-05,0.9999763089250128,True,0.0062111801242236,0.0785659046004566,success
sufficient,suffici,pros,3.9553421702448968,6.00478984301124e-06,0.9999952088708934,True,0.0165631469979296,0.1567494263415958,success
suggestions,suggest,pros,-11.623945542822677,-0.0006519150976918,0.9994798470454408,True,0.0559006211180124,0.278604490583923,success
suites,suit,pros,-18.986103711840546,-0.000103009289148,0.9999178104787148,True,0.077639751552795,0.650829235850403,success
suitable,suitabl,pros,1.491355104494673,3.5804428849351347e-06,0.9999971432199012,True,0.0020703933747412,0.0454544480333336,success
sum,sum,pros,-15.226824220636557,-2.22421083484025e-05,0.9999822533651506,True,0.0020703933747412,0.0454544480333336,success
summer,summer,pros,-16.419452419178423,-0.0012468575980267,0.9990051518307888,True,0.1024844720496894,0.3872369036276624,success
sun,sun,pros,-21.21322374856273,-7.027112510655475e-05,0.9999439317542532,True,0.0786749482401656,0.962022489941346,success
sundays,sunday,pros,-10.116531287088842,-0.0008271842900149,0.9993400025013238,True,0.3229813664596273,3.209269347529809,success
super,super,pros,-13.69891416091354,-0.001159522739625,0.9990748349154664,True,0.1273291925465838,0.5080496027738277,success
superb,superb,pros,-16.45835876050824,-6.79988844239799e-05,0.999945744740008,True,0.0165631469979296,0.135496134757401,success
superintendent,superintend,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
superiors,superior,pros,-15.20620649002146,-6.173767542893516e-05,0.9999507404619868,True,0.0434782608695652,0.269525142282573,success
supervision,supervis,pros,-9.539552456387494,-0.0008402603192059,0.999329569343142,True,0.0507246376811594,0.3027043271623974,success
supervisors,supervisor,pros,-13.397359650307784,-0.0009008527155422,0.9992812236239302,True,0.2184265010351966,0.7687692890283675,success
supplies,suppli,pros,-17.60885428394895,-6.337087145067506e-05,0.9999494373600988,True,0.0341614906832298,0.2031650972398906,success
support,support,pros,-16.595922094194762,-0.0011943759750783,0.999047026076266,True,1.848861283643892,5.850265318204565,success
supposed,suppos,pros,3.8212548610582666,5.229226187211393e-06,0.9999958276811602,True,0.0134575569358178,0.1238823816039965,success
supposedly,supposedli,pros,1.3347838732844868,2.3831189787968404e-06,0.9999980985461604,True,0.0031055900621118,0.0556412200843755,success
sure,sure,pros,-14.024628826258164,-0.000911208664484,0.9992729607755486,True,0.2039337474120083,0.7860224656595813,success
surface,surfac,pros,-21.691359236742343,-5.009834613022947e-05,0.9999600273031176,True,0.005175983436853,0.071757875054341,success
surpass,surpass,pros,4.625999266401619,6.471713731082164e-06,0.999994836319532,True,0.005175983436853,0.071757875054341,success
surprised,surpris,pros,-12.765526368360268,-0.0008499738460985,0.9993218190727712,True,0.0289855072463768,0.179683428188382,success
surprisingly,surprisingli,pros,1.4107767325411111,1.972708427564215e-06,0.9999984260064028,True,0.005175983436853,0.071757875054341,success
surrounded,surround,pros,-13.249800004154668,-0.0011429995981621,0.9990880184661984,True,0.0486542443064182,0.2547951121785118,success
surveys,survey,pros,-19.944601880758835,-6.37110300222062e-05,0.9999491659528268,True,0.0269151138716356,0.1965020375603258,success
survive,surviv,pros,-19.86463780922336,-2.9233675276323556e-05,0.9999766749018448,True,0.015527950310559,0.131746827075467,success
sustainability,sustain,pros,-20.761598848913287,-7.911661887764217e-05,0.9999368740713604,True,0.0383022774327122,0.2565554915073083,success
svp,svp,pros,-20.27635946920716,-4.400344954094623e-05,0.9999648903270004,True,0.0124223602484472,0.1197432193865114,success
swamped,swamp,pros,3.0419349699660283,5.162558310101991e-06,0.99999588087443,True,0.0010351966873706,0.032157814838528,success
sweat,sweat,pros,26.27562582811057,3.3613691306059785e-06,0.9999973180154677,False,0.0010351966873706,0.032157814838528,not_converged
sweatshop,sweatshop,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
sweep,sweep,pros,-18.84991436216055,-2.0453700817764154e-05,0.9999836803079074,True,0.0031055900621118,0.0556412200843755,success
sweet,sweet,pros,-19.43292273543868,-4.555365717789941e-05,0.9999636534402622,True,0.0144927536231884,0.1431568854083853,success
swept,swept,pros,2.214724492257356,3.757779166949592e-06,0.9999970017260198,True,0.0010351966873706,0.032157814838528,success
swim,swim,pros,0.9282459229409498,1.4216751363144884e-06,0.9999988656673584,True,0.0062111801242236,0.0785659046004566,success
swing,swing,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
switch,switch,pros,-15.940283278676125,-4.236822981989019e-05,0.9999661950435684,True,0.0186335403726708,0.1426769950643482,success
systems,system,pros,-14.639871736747128,-0.0009583972957281,0.9992353097116878,True,0.2070393374741201,0.6920071120827156,success
systematically,systemat,pros,2.3139351357380877,2.510823512440744e-06,0.9999979966526844,True,0.0031055900621118,0.0556412200843755,success
table,tabl,pros,2.222982628320073,6.668276010523206e-06,0.999994679485524,True,0.0238095238095238,0.159100671778056,success
tackle,tackl,pros,2.9291126122153317,5.795884278386134e-06,0.999995375553418,True,0.010351966873706,0.1012166174872075,success
tactics,tactic,pros,14.916096530711886,1.6173865118541155e-05,0.999987095122734,True,0.0031055900621118,0.0556412200843755,success
tail,tail,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
take,take,pros,-16.226000785837837,-0.0011452917199752,0.9990861896187896,True,0.6542443064182195,1.817364368750248,success
taken,taken,pros,-13.595224421086204,-0.0009338335489272,0.9992549087372434,True,0.0838509316770186,0.3943284179133939,success
talent,talent,pros,-15.75501682029529,-0.0010817417046288,0.9991368951634292,True,0.2277432712215321,0.640180228514286,success
talk,talk,pros,-14.12877217808698,-0.0007929694183089,0.9993673020102491,True,0.1521739130434782,0.6210843676187826,success
tampa,tampa,pros,3.6811326903044783,6.513832357163689e-06,0.9999948027137306,True,0.0082815734989648,0.0906255429740757,success
tanger,tanger,pros,-1.01480024461207,-2.003891034221738e-06,0.9999984011262822,True,0.010351966873706,0.1505561818856964,success
tank,tank,pros,8.8818988741962,1.5859665042328253e-05,0.9999873458181238,True,0.0031055900621118,0.0556412200843755,success
tant,tant,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
tantly,tantli,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
tape,tape,pros,2.134284780490224,5.387908637123938e-06,0.9999957010708834,True,0.0062111801242236,0.0785659046004566,success
target,target,pros,-19.048158119717694,-2.6096702284117747e-05,0.999979177844162,True,0.0134575569358178,0.1238823816039965,success
tasks,task,pros,-13.103887791485862,-0.0007228324496401,0.9994232631986076,True,0.1469979296066252,0.6909098436149214,success
taste,tast,pros,3.1267479349175145,5.581245753591776e-06,0.9999955468101832,True,0.0031055900621118,0.0556412200843755,success
taught,taught,pros,-14.848557934551122,-3.946562092292951e-05,0.9999685109903912,True,0.0186335403726708,0.1497568639339555,success
tax,tax,pros,-20.980817746078728,-2.644054747373456e-05,0.999978903495394,True,0.0113871635610766,0.124089817537912,success
tea,tea,pros,15.350307107379791,1.922291022525096e-05,0.9999846623367186,True,0.0041407867494824,0.0642155793758626,success
teach,teach,pros,-13.630012410397352,-0.000986865823304,0.9992125951238112,True,0.093167701863354,0.3987751781186216,success
team,team,pros,2.437372845375183,2.4275873664197727,0.0151996254840783,True,3.333333333333333,8.689530281202574,success
teambuilding,teambuild,pros,-22.03106262646983,-5.573945142035528e-05,0.9999555263523072,True,0.0062111801242236,0.0785659046004566,success
teammates,teammat,pros,-14.676099233624877,-0.0008067028998629,0.9993563442808564,True,0.1459627329192546,0.7424005985414373,success
teamoriented,teamori,pros,-20.15003138300961,-3.787080256066928e-05,0.9999697834713388,True,0.0093167701863354,0.0960727223494287,success
teamwork,teamwork,pros,-13.670874181092914,-0.0009864903710957,0.9992128946911856,True,0.2515527950310559,1.6742702346518783,success
tears,tear,pros,2.7207398658098043,4.170994651759356e-06,0.9999966720277642,True,0.0062111801242236,0.0785659046004566,success
tech,tech,pros,-18.551283309445093,-0.0001026427359313,0.9999181029458656,True,0.0807453416149068,0.4116596004716689,success
technical,technic,pros,-10.748860491974764,-0.0008337619075311,0.9993347543236706,True,0.0393374741200828,0.2375364764043733,success
technician,technician,pros,-18.51969116198518,-4.493533379886663e-05,0.9999641467909396,True,0.015527950310559,0.1601212039157145,success
techniques,techniqu,pros,-18.133339737475676,-2.484397037203272e-05,0.9999801773796132,True,0.0134575569358178,0.1238823816039965,success
technology,technolog,pros,-14.109944334960849,-0.0011481479728511,0.9990839106602164,True,0.3198757763975155,1.0466145684834849,success
tedious,tediou,pros,2.7618272167091416,4.689662787683503e-06,0.9999962581904664,True,0.0010351966873706,0.032157814838528,success
teeth,teeth,pros,33.98894775665012,4.33998929368736e-06,0.9999965371895484,False,0.0010351966873706,0.032157814838528,not_converged
telecom,telecom,pros,1.8364211605623333,2.958339052278478e-06,0.9999976395869444,True,0.0186335403726708,0.1810499521376331,success
telecommunications,telecommun,pros,3.1983333610107816,4.899493525996645e-06,0.9999960907697598,True,0.0062111801242236,0.0907909397485743,success
telecommuting,telecommut,pros,-20.138460886164843,-3.6027864700356706e-05,0.9999712539230032,True,0.0031055900621118,0.0556412200843755,success
tell,tell,pros,-12.614002447406635,-0.0008111897912389,0.9993527642606728,True,0.0734989648033126,0.3803964009314211,success
temp,temp,pros,-19.54127380477028,-4.060276792403528e-05,0.9999676036783564,True,0.0113871635610766,0.1154464786896988,success
temperatures,temperatur,pros,-17.034117779757317,-2.1343196276533772e-05,0.999982970593214,True,0.0041407867494824,0.0642155793758626,success
temporary,temporari,pros,-16.888855779654296,-3.345797048701964e-05,0.9999733044019176,True,0.010351966873706,0.1012166174872075,success
ten,ten,pros,-19.7254103950725,-4.786113761297856e-05,0.9999618123372508,True,0.015527950310559,0.1236399331515179,success
tenants,tenant,pros,-14.179623350938115,-0.0009309387776957,0.999257218429512,True,0.0766045548654244,0.3944900827697495,success
tend,tend,pros,-18.97943030310025,-0.0001126138538016,0.999910147144909,True,0.0341614906832298,0.2031650972398906,success
tendency,tendenc,pros,1.34562003390335,2.283834591681603e-06,0.99999817776364,True,0.0010351966873706,0.032157814838528,success
tense,tens,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
tension,tension,pros,0.5555802258341223,9.418841349901854e-07,0.9999992484851906,True,0.0010351966873706,0.032157814838528,success
tenure,tenur,pros,-15.23602380323692,-0.0009446788759555,0.9992462554220676,True,0.0683229813664596,0.2795491105456185,success
term,term,pros,-14.278213151433794,-0.001228050774979,0.9990201574930472,True,0.1314699792960662,0.4198778692455631,success
terminated,termin,pros,-14.188327258477363,-1.5395493911736797e-05,0.9999877161731024,True,0.0031055900621118,0.0556412200843755,success
terrible,terribl,pros,-17.8285424030204,-6.607723292960915e-05,0.9999472779960632,True,0.036231884057971,0.2222878500025792,success
terrific,terrif,pros,-20.334162815081907,-4.933740522062332e-05,0.9999606344461204,True,0.015527950310559,0.1236399331515179,success
territory,territori,pros,-20.68015371713418,-3.1735107971558005e-05,0.9999746790473184,True,0.0062111801242236,0.0785659046004566,success
test,test,pros,-18.1852856027345,-3.241086600299115e-05,0.9999741398704184,True,0.0227743271221532,0.1805758123891247,success
texas,texa,pros,1.007930631645829,2.076150535131603e-06,0.9999983434715422,True,0.0041407867494824,0.0642155793758626,success
text,text,pros,4.273239469053339,6.551348993833296e-06,0.9999947727797854,True,0.0062111801242236,0.0785659046004566,success
thank,thank,pros,-12.94419291950811,-0.0009679461078346,0.999227690865468,True,0.0993788819875776,0.4798848500264187,success
thankless,thankless,pros,-4.760240994239684,-6.04201470283769e-07,0.9999995179169752,False,0.0010351966873706,0.032157814838528,not_converged
thanksgiving,thanksgiv,pros,-15.591460047090004,-1.964907335572588e-05,0.9999843223077364,True,0.0113871635610766,0.1061013480928017,success
that,that,pros,-13.504194171637064,-0.0009208563084092,0.9992652630726424,True,0.2246376811594203,0.6872497648784406,success
theft,theft,pros,5.488068476214267,9.322444840553295e-06,0.9999925617651928,True,0.0010351966873706,0.032157814838528,success
theme,theme,pros,-17.6991923985823,-2.217623550701539e-05,0.9999823059240736,True,0.0041407867494824,0.0642155793758626,success
theory,theori,pros,1.1203841482984611,2.00184678020086e-06,0.999998402757361,True,0.0031055900621118,0.0556412200843755,success
there,there,pros,-14.85555819108666,-0.0009725171933376,0.9992240436686358,True,0.2070393374741201,0.7617894187604466,success
therefore,therefor,pros,2.0349451116969104,4.018234527464626e-06,0.9999967939127088,True,0.010351966873706,0.1012166174872075,success
theyd,theyd,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
theyll,theyll,pros,-18.30430834482476,-5.128280463825449e-05,0.9999590822419624,True,0.020703933747412,0.1423912949403676,success
theyre,theyr,pros,-15.05654709960609,-0.001001780950096,0.9992006945803044,True,0.0786749482401656,0.3374804709229808,success
theyve,theyv,pros,2.5365996493418765,1.2268757685815214e-05,0.9999902109476624,True,0.0227743271221532,0.1624698245698836,success
thick,thick,pros,0.4266431778535149,1.022877421092809e-06,0.999999183861898,True,0.0020703933747412,0.0454544480333336,success
thier,thier,pros,-21.120022291112363,-5.086390627353145e-05,0.9999594164744996,True,0.0020703933747412,0.0454544480333336,success
thin,thin,pros,33.86803944055011,4.3262491950003295e-06,0.9999965481525612,False,0.0020703933747412,0.0454544480333336,not_converged
things,thing,pros,-15.489892164144528,-0.0011481807454144,0.9990838845115114,True,0.7215320910973085,2.076710084448496,success
think,think,pros,-14.637721516934226,-0.0012909818203668,0.9989699458233728,True,0.3757763975155279,1.0177478728106606,success
third,third,pros,7.182749889848298,6.681369470970492e-06,0.999994669038454,True,0.0062111801242236,0.0785659046004566,success
tho,tho,pros,-15.619687358404516,-1.6948737097221697e-05,0.9999864768643456,True,0.0031055900621118,0.0556412200843755,success
thorough,thorough,pros,-13.66634096047078,-0.0007664603579786,0.999388453173778,True,0.0559006211180124,0.2859392399147232,success
thoroughly,thoroughli,pros,-20.10367263776597,-4.540994401177721e-05,0.9999637681067786,True,0.0134575569358178,0.1152234832711501,success
though,though,pros,-13.300529389789736,-0.0010694758884672,0.9991466818631088,True,0.1149068322981366,0.4295567333647473,success
thought,thought,pros,-14.498075885800136,-0.0011499072995849,0.9990825069215048,True,0.1118012422360248,0.4194118254602878,success
thousands,thousand,pros,0.816281899333745,1.4436339694644154e-06,0.9999988481467444,True,0.0082815734989648,0.1014070136336104,success
threats,threat,pros,4.281732296256769,5.359403390023838e-06,0.99999572381478,True,0.0041407867494824,0.0642155793758626,success
threatened,threaten,pros,24.24301794256678,3.101367938060745e-06,0.9999975254664047,False,0.0010351966873706,0.032157814838528,not_converged
three,three,pros,-14.61531762566755,-0.0007887399279364,0.9993706766542622,True,0.05175983436853,0.2903057720495284,success
thrive,thrive,pros,-12.78092334460996,-0.0008043726009613,0.9993582035897688,True,0.0703933747412008,0.3657336857608352,success
throat,throat,pros,8.777480069658944,1.2804291889131144e-05,0.99998978365319,True,0.0020703933747412,0.0454544480333336,success
throughout,throughout,pros,-15.442754440540552,-0.0009375238863422,0.9992519642752848,True,0.1780538302277432,0.660458731665152,success
throw,throw,pros,-18.54703592649205,-4.647711494389821e-05,0.999962916627569,True,0.0165631469979296,0.1276276191090885,success
thrown,thrown,pros,1.5291045637059784,2.729230846448552e-06,0.9999978223888448,True,0.0031055900621118,0.0556412200843755,success
thru,thru,pros,-18.614789616460037,-4.2047230159807736e-05,0.9999664511642408,True,0.0134575569358178,0.1319743832969847,success
thus,thu,pros,-20.57909267773032,-4.8238374945894016e-05,0.9999615113454072,True,0.0144927536231884,0.1278792676329793,success
thursdays,thursday,pros,-20.646264615367347,-4.289870951841489e-05,0.9999657717820074,True,0.0113871635610766,0.1321691196586158,success
tickets,ticket,pros,-20.009419935855544,-5.318303299032546e-05,0.9999575660791004,True,0.0186335403726708,0.1692285390221072,success
tied,tie,pros,-16.206550892860303,-2.3041711815170065e-05,0.99998161537389,True,0.0144927536231884,0.1278792676329793,success
tier,tier,pros,-18.72802701911321,-6.532443811421856e-05,0.9999478786394226,True,0.0320910973084886,0.1930607130056484,success
tight,tight,pros,1.2366364344930687,5.250280922615987e-06,0.999995810881912,True,0.0175983436853002,0.1314862805954836,success
till,till,pros,-16.943166985767885,-2.1353499857984445e-05,0.9999829623721456,True,0.0113871635610766,0.1321691196586158,success
time,time,pros,-16.156722356603016,-0.0012866978335492,0.9989733639474742,True,2.2639751552795038,5.906595809196103,success
timeframe,timefram,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
timelines,timelin,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
timers,timer,pros,0.0,0.0,1.0,False,0.0,0.0,zero_variance
tiny,tini,pros,6.058125418792933,1.081840640543327e-05,0.9999913681605568,True,0.0031055900621118,0.0556412200843755,success
tips,tip,pros,-17.980168409707698,-3.735923482039781e-05,0.9999701916433404,True,0.0113871635610766,0.124089817537912,success
tired,tire,pros,9.863318291192895,1.0690681578368134e-05,0.9999914700702244,True,0.0031055900621118,0.0556412200843755,success
title,titl,pros,-16.569334471948252,-0.0001109124935828,0.9999115046339516,True,0.0434782608695652,0.2656565620264254,success
today,today,pros,-19.676450197577218,-4.294928300737254e-05,0.9999657314302014,True,0.0341614906832298,0.208198103044277,success
toes,toe,pros,-12.508370055918864,-1.3572683674631474e-05,0.9999891705652476,True,0.0031055900621118,0.0556412200843755,success
together,togeth,pros,-14.732452850855486,-0.0008706872592384,0.9993052921663418,True,0.1687370600414078,0.5714895172588017,success
toilets,toilet,pros,6.040837746284193,6.546839497436315e-06,0.999994776377843,True,0.0031055900621118,0.0556412200843755,success
token,token,pros,1.7160320246674674,2.910887755487558e-06,0.9999976774476016,True,0.0010351966873706,0.032157814838528,success
told,told,pros,-11.348736803427816,-0.0007821606505092,0.9993759261565234,True,0.031055900621118,0.1734688204194899,success
toledo,toledo,pros,-20.533527421607584,-6.362626607599964e-05,0.9999492335846708,True,0.0093167701863354,0.1540218218396952,success
tolerable,toler,pros,3.209101202696259,7.513575505390869e-06,0.9999940050341078,True,0.0144927536231884,0.1278792676329793,success
toll,toll,pros,6.0114295049431465,6.522889645037193e-06,0.9999947954870604,True,0.0031055900621118,0.0556412200843755,success
tom,tom,pros,1.7948946506664196,3.543344809773411e-06,0.9999971728198828,True,0.010351966873706,0.1435157501086821,success
tomorrow,tomorrow,pros,17.433536247796972,2.887491650889433e-05,0.9999769611499264,True,0.0072463768115942,0.0848166660197074,success
tons,ton,pros,-14.828207652160373,-0.0011869313587199,0.9990529660165092,True,0.113871635610766,0.4358116580909311,success
tone,tone,pros,-19.51922903685897,-2.8725842017424146e-05,0.9999770800941614,True,0.015527950310559,0.1466220078771785,success
took,took,pros,-13.344353670500686,-0.0011753938449632,0.999062171614184,True,0.0507246376811594,0.2814383581432931,success
tools,tool,pros,-14.294756289180476,-0.0009903623108681,0.99920980533173,True,0.2318840579710145,0.9157343109070188,success
top,top,pros,-14.834897451024244,-0.0013119712317191,0.9989531987102982,True,0.3778467908902691,1.2597799280867268,success
topdown,topdown,pros,1.1590452682292152,2.385717584289441e-06,0.999998096472773,True,0.0041407867494824,0.0642155793758626,success
topic,topic,pros,0.647816658518523,1.1452733946122593e-06,0.9999990862040404,True,0.0082815734989648,0.0906255429740757,success
topnotch,topnotch,pros,-19.311366228782376,-8.694466951544483e-05,0.9999306281906368,True,0.0196687370600414,0.1461241637007567,success
torture,tortur,pros,7.418122461407073,8.041125308358799e-06,0.9999935841102652,True,0.0031055900621118,0.0556412200843755,success
total,total,pros,-14.002889009684884,-0.0007556887690891,0.9993970476557592,True,0.05175983436853,0.2641679156560924,success
totem,totem,pros,1.329087189816777,1.938471858210664e-06,0.9999984533232328,True,0.0020703933747412,0.0454544480333336,success
