ticker,year,mnir_score_pros,mnir_score_cons,genai_productivity_index
SKT,2018,-0.1666055747653831,-0.058115049343756164,-0.11236031205456963
SKT,2019,-0.0716443815875582,-0.02510196204714878,-0.04837317181735349
SKT,2020,-0.03632147363605268,-0.010191671078945358,-0.02325657235749902
SKT,2021,-0.0613309122182812,-0.08695753953359818,-0.07414422587593969
SKT,2022,-0.06399078265585305,-0.13343129878935178,-0.09871104072260242
SKT,2023,-0.0644732206439589,-0.1383751701370429,-0.1014241953905009
SKT,2024,-0.07705963811919195,-0.08660519546547797,-0.08183241679233497
SKT,2025,-0.12072554287550483,-0.0005490895197492601,-0.06063731619762704
SLG,2015,-0.005236671437325586,-0.016192369025994045,-0.010714520231659816
SLG,2016,0.004061020862272557,0.03407745119664585,0.019069236029459202
SLG,2017,-0.042382174527922534,-0.00539059253850192,-0.02388638353321223
SLG,2018,-0.02559461079172771,-0.011308777260934062,-0.018451694026330887
SLG,2019,-0.1414910500928839,0.002156827342207103,-0.0696671113753384
SLG,2020,-0.02368198485101572,-0.02813263148328833,-0.025907308167152025
SLG,2021,0.054015562665744296,0.01809751253563544,0.036056537600689866
SLG,2022,-0.024012655373558223,0.0065507862595926124,-0.008730934556982806
SLG,2023,-0.0005657207436332301,0.04213094956611632,0.020782614411241546
SLG,2024,-0.03163052010297653,-0.011029081791492604,-0.021329800947234568
SLG,2025,-0.005355255570312589,-0.03626939858415894,-0.020812327077235765
SMA,2014,-0.21048645759074286,-0.13444968575136743,-0.17246807167105516
SMA,2015,-0.12122487615426682,-0.13068163705275113,-0.12595325660350898
SMA,2016,-0.1596484159997503,-0.14558909656311564,-0.15261875628143295
SMA,2017,-0.03896563736981906,-0.12361048994676634,-0.08128806365829269
SMA,2018,-0.24977802507197006,-0.09673251274750544,-0.17325526890973775
SMA,2019,-0.07728114820435164,-0.1169309343458218,-0.09710604127508672
SMA,2020,-0.05364027515804701,-0.06527400101365835,-0.05945713808585268
SMA,2021,-0.12724711494105675,-0.2700767556938152,-0.19866193531743598
SMA,2022,-0.14959591055212745,-0.16086265119491272,-0.1552292808735201
SMA,2023,-0.11683001963957633,-0.07685310312052891,-0.09684156138005262
SMA,2024,-0.39075863569255154,-0.05843090378516731,-0.22459476973885942
SMA,2025,-0.10447435547239152,-0.134654148336226,-0.11956425190430875
SPG,2014,-0.08333600061094185,-0.05401666075752719,-0.06867633068423451
SPG,2015,-0.07295495475309685,-0.04315607613258274,-0.058055515442839795
SPG,2016,-0.06782773427898173,-0.05676422585943445,-0.062295980069208085
SPG,2017,-0.10117103756344983,-0.06434866294048779,-0.0827598502519688
SPG,2018,-0.04156020811382367,-0.04021774175377867,-0.04088897493380117
SPG,2019,-0.033037344238444497,-0.021911187329832757,-0.027474265784138627
SPG,2020,-0.09943869786754476,-0.06444787738919232,-0.08194328762836854
SPG,2021,-0.06559515112549064,-0.062038272360294945,-0.06381671174289279
SPG,2022,-0.05535769094925734,-0.036114423224669075,-0.04573605708696321
SPG,2023,-0.04423356284943556,-0.03028023639908509,-0.03725689962426033
SPG,2024,-0.07188317594691179,-0.04365443581113326,-0.05776880587902253
SPG,2025,-0.06495729749577976,-0.03621120800045606,-0.05058425274811791
STAG,2014,0.044984043721564095,-0.061430944286819535,-0.00822345028262772
STAG,2016,-0.036785663756026155,0.04276002965641098,0.0029871829501924123
STAG,2017,-0.06772640798551058,0.0,-0.03386320399275529
STAG,2021,-0.08906446702033269,-0.040970536561871725,-0.0650175017911022
STAG,2022,-0.04564007140374522,0.057686638001718214,0.006023283298986496
STAG,2023,-0.23525360271971185,0.0,-0.11762680135985593
STAG,2024,-0.044974412182875456,0.04415413519333776,-0.0004101384947688483
STWD,2014,-0.033482299205644064,-0.006522771490180301,-0.020002535347912184
STWD,2015,0.08391726149659035,0.07465930392489609,0.07928828271074322
STWD,2016,-0.06340279439943808,0.029720990473461058,-0.01684090196298851
STWD,2017,8.758067938080538e-05,-0.019089423600949163,-0.009500921460784179
STWD,2018,0.0051122635448159655,-0.08912795193682725,-0.042007844196005645
STWD,2019,0.054013746333967286,0.0,0.027006873166983643
STWD,2020,0.05090199447421769,0.037964035305257465,0.04443301488973758
STWD,2021,-0.002992083030738112,0.037074376790481894,0.01704114687987189
STWD,2022,0.06662590724906298,-0.003922214348041743,0.03135184645051062
STWD,2023,-0.06955257090093613,-0.01782562632650967,-0.0436890986137229
STWD,2024,0.004005793485966745,0.005476635820247559,0.004741214653107152
STWD,2025,0.15051568497137466,-0.03532383841780024,0.05759592327678721
SUI,2014,-0.07311139515196259,-0.1165660160893941,-0.09483870562067834
SUI,2015,-0.09148612699335663,-0.09710688605340406,-0.09429650652338034
SUI,2016,-0.07331194904151511,-0.03893248915493832,-0.05612221909822672
SUI,2017,-0.05277127825813117,-0.05556506551588073,-0.05416817188700595
SUI,2018,-0.09211226139249254,-0.06195012782053847,-0.0770311946065155
SUI,2019,-0.06737968943491227,-0.044059033616143696,-0.05571936152552798
SUI,2020,-0.06329400415162036,-0.021097257545895132,-0.04219563084875774
SUI,2021,-0.09992823567929178,-0.14015244237634833,-0.12004033902782005
SUI,2022,-0.11755644152477454,-0.058350220635917834,-0.08795333108034618
SUI,2023,-0.0902068863279257,-0.04744872536371414,-0.06882780584581992
SUI,2024,-0.08017924996096906,-0.05835163586558345,-0.06926544291327626
SUI,2025,-0.1502639016149758,-0.08940731705793759,-0.11983560933645669
TRTX,2014,-0.08268994831962061,-0.015712142733933638,-0.04920104552677712
TRTX,2015,-0.0315046241897586,-0.026484813565665177,-0.02899471887771189
TRTX,2016,-0.05054040583170859,-0.049935425541380515,-0.05023791568654455
TRTX,2017,0.04121881563555556,-0.012156597146959358,0.0145311092442981
TRTX,2018,-0.04132295625105392,0.0286975814490882,-0.006312687400982861
TRTX,2019,0.00564708464828321,-0.02136758997871347,-0.007860252665215131
TRTX,2020,0.029290417386948424,-0.008819046698331836,0.010235685344308295
TRTX,2021,-0.02038197242347746,0.0003011288507786068,-0.010040421786349426
TRTX,2022,-0.0007236133706416937,0.017683789377136307,0.008480088003247307
TRTX,2023,-0.0013616730322895051,0.0022500343139480366,0.0004441806408292657
TRTX,2024,0.00041329454149746495,0.00851251676532062,0.004462905653409043
TRTX,2025,-0.014045437350029494,-0.004058344930942726,-0.00905189114048611
UDR,2014,-0.09385561413665156,-0.10496318306426189,-0.09940939860045672
UDR,2015,-0.11644969521214141,-0.09968977250456053,-0.10806973385835097
UDR,2016,-0.16718462905445847,-0.10047472775678393,-0.1338296784056212
UDR,2017,-0.13864375405447554,-0.08915718038128694,-0.11390046721788125
UDR,2018,-0.1506179479153184,-0.1475630861903551,-0.14909051705283677
UDR,2019,-0.21529538286857702,-0.14965948940990173,-0.1824774361392394
UDR,2020,-0.12111840149882794,-0.06218662673182586,-0.0916525141153269
UDR,2021,-0.16685909635189905,-0.10625811136040154,-0.1365586038561503
UDR,2022,-0.11384105157777052,-0.12268704192299068,-0.1182640467503806
UDR,2023,-0.11896548245936195,-0.1142411400132413,-0.11660331123630163
UDR,2024,-0.10574797524116762,-0.09653121880313198,-0.10113959702214981
UDR,2025,-0.07116081735169855,-0.07890530585633776,-0.07503306160401815
UE,2016,0.0,-0.15403979965679868,-0.07701989982839934
UE,2017,0.018071435898111568,-0.04031686300456126,-0.011122713553224847
UE,2019,-0.09336746897548817,-0.06250714300855609,-0.07793730599202213
UE,2020,-0.14195670521228904,0.0,-0.07097835260614452
UE,2022,0.014390194304027049,-0.08078961824940273,-0.03319971197268784
UE,2023,0.04342911619373209,-0.0359243906834778,0.0037523627551271435
UMH,2015,-0.20236975983681335,-0.018047998812163082,-0.11020887932448822
UMH,2016,-0.07011746793361069,-0.07432359333589958,-0.07222053063475514
UMH,2017,-0.03128335354521818,0.013478838788376959,-0.008902257378420611
UMH,2018,-0.14635146624855191,-0.13342332286165431,-0.13988739455510313
UMH,2020,-0.12000112121491481,-0.09622102470443576,-0.10811107295967529
UMH,2021,-0.09101826050725312,-0.024352907055310194,-0.057685583781281656
UMH,2022,-0.14826441308474217,-0.020623744224559183,-0.08444407865465067
UMH,2023,-0.09419774308733823,-0.028931737572150305,-0.061564740329744266
UMH,2024,-0.07725313155695956,-0.08637272323572093,-0.08181292739634025
VICI,2019,-0.06328420989031737,0.021742147002936328,-0.02077103144369052
VICI,2021,-0.06348325310899834,0.09463089791150651,0.015573822401254087
VNO,2014,-0.07196245538994235,0.00257458758651408,-0.03469393390171414
VNO,2015,-0.028235256422496375,-0.02013618940395452,-0.024185722913225446
VNO,2016,0.006178746745634333,-0.04654523972226156,-0.020183246488313614
VNO,2017,-0.07232618375575382,-0.08641342450415532,-0.07936980412995456
VNO,2018,0.0078210102896903,-0.004310296918925839,0.0017553566853822302
VNO,2019,0.0058857807301706325,-0.04297612050691587,-0.01854516988837262
VNO,2020,-0.0026108499608204095,-0.02130571108626647,-0.01195828052354344
VNO,2021,0.008307367503810961,-0.026739640375209303,-0.009216136435699171
VNO,2022,-0.028883742775831327,-0.013097341843210514,-0.02099054230952092
VNO,2023,-0.023781622727166257,0.007870761295638143,-0.007955430715764057
VNO,2024,-0.015494782536015992,-0.007955494220317636,-0.011725138378166813
VNO,2025,-0.0325060570909375,-0.052232348667906395,-0.04236920287942195
VRE,2022,-0.14631550842557875,-0.056403579675782856,-0.1013595440506808
VRE,2023,-0.10000397699239519,-0.07915766367375746,-0.08958082033307632
VRE,2024,-0.04897896721083703,-0.021232803491852553,-0.03510588535134479
VRE,2025,0.17438569499029732,0.07582487704759926,0.1251052860189483
VTR,2014,0.04080042158128943,0.106608641150364,0.07370453136582672
VTR,2015,-0.022418172171402663,0.004481950333010346,-0.008968110919196158
VTR,2016,-0.026658361634701033,-0.015150487402637199,-0.020904424518669116
VTR,2017,0.017683118329335046,0.0,0.008841559164667523
VTR,2018,0.004059223814306609,0.0049137693049298775,0.004486496559618244
VTR,2019,-0.056037441674398315,-0.03833486045264406,-0.047186151063521184
VTR,2020,-0.015282421296951346,-0.005935553579531277,-0.010608987438241312
VTR,2021,-0.023269788275248088,-0.008555655014755307,-0.015912721645001696
VTR,2022,-0.019534025510924535,-0.03415627426526709,-0.026845149888095814
VTR,2023,-0.09090948193166348,-0.015552279000403558,-0.05323088046603352
VTR,2024,0.004735799580601198,0.012505047150233005,0.008620423365417101
VTR,2025,-0.02396004496539125,0.01613341981531865,-0.0039133125750363
WELL,2014,0.024268038894371284,0.0,0.012134019447185642
WELL,2015,-0.03976976059125006,-0.022508332431438793,-0.031139046511344425
WELL,2016,-0.04225163102086563,-0.04330679124446765,-0.04277921113266664
WELL,2017,-0.05613625008298654,-0.04901430430999789,-0.052575277196492215
WELL,2018,1.5693391671458938e-05,-0.01608132591027008,-0.00803281625929931
WELL,2019,-0.0395620022322495,-0.001932153284566202,-0.020747077758407853
WELL,2020,-0.06770548947712114,-0.06550184879337805,-0.0666036691352496
WELL,2021,-0.05787398164697497,-0.06509069718858643,-0.061482339417780696
WELL,2022,-0.047495978450172505,-0.06333874398643374,-0.055417361218303124
WELL,2023,-0.07226522276386739,-0.018504472306900034,-0.045384847535383716
WELL,2024,-0.010412490422639906,-0.007380333114906428,-0.008896411768773167
WELL,2025,-0.032444876626072296,0.004821323553921804,-0.013811776536075246
WPC,2014,0.0035082305964685943,-0.02211202168088348,-0.009301895542207443
WPC,2015,-0.06758646218877647,-0.013109691546395576,-0.04034807686758602
WPC,2016,0.002316517689242145,-0.02848832764307186,-0.013085904976914857
WPC,2017,-0.016393443856818665,-0.027140868206206367,-0.021767156031512518
WPC,2018,-0.07990777569284802,-0.009127515379598137,-0.044517645536223074
WPC,2019,-0.09239548678029308,0.004527693840782035,-0.04393389646975552
WPC,2020,-0.16324997203071068,-0.06653302762480506,-0.11489149982775787
WPC,2021,-0.11457366438372724,4.34174507643369e-05,-0.05726512346648145
WPC,2022,-0.014124527228470836,0.025000071767725507,0.005437772269627336
WPC,2023,-0.022883183226048556,0.006805538399227274,-0.00803882241341064
WPC,2024,-0.062123926273315415,-0.019311095187052138,-0.04071751073018377
WPC,2025,-0.1941128392701924,0.036331044328047034,-0.07889089747107268
WSR,2014,-0.016837918152888494,-0.041202394054252175,-0.029020156103570335
WSR,2015,0.0791781120386878,-0.03116928797601251,0.024004412031337644
WSR,2016,-0.046577153928499496,-0.03266828759258982,-0.039622720760544655
WSR,2017,-0.0330158944253255,-0.1524962322290993,-0.0927560633272124
WSR,2018,0.02718996042938572,-0.01227505016158044,0.007457455133902641
WSR,2019,0.03804475315915777,-0.0011818149667075185,0.018431469096225127
WSR,2020,-0.06425304435858123,-0.023623127362958945,-0.04393808586077009
WSR,2021,-0.03403166656078102,0.03675130417200841,0.001359818805613696
WSR,2022,-0.07945183987657924,-0.05102472912275588,-0.06523828449966756
WSR,2023,-0.056437358742421645,-0.0906674360063445,-0.07355239737438307
WSR,2024,0.16504845277660385,-0.04247724758925697,0.06128560259367344
WSR,2025,-0.028112864486021755,-0.022714042813366687,-0.02541345364969422
WY,2014,-0.0655585869077675,-0.05353664751158413,-0.059547617209675816
WY,2015,-0.03466871903411231,-0.05546207227306619,-0.045065395653589246
WY,2016,-0.039943380814284175,-0.040419145896986516,-0.04018126335563535
WY,2017,-0.05400908995382902,-0.053226569242399734,-0.053617829598114376
WY,2018,-0.03026627354879333,-0.030612252463411736,-0.030439263006102533
WY,2019,-0.09621518835953663,-0.025150056444971598,-0.06068262240225411
WY,2020,-0.028278056679203373,-0.02849203102197386,-0.02838504385058862
WY,2021,-0.04093012148320876,-0.024677370893219374,-0.032803746188214064
WY,2022,-0.039640597959727984,-0.03768012744264377,-0.03866036270118588
WY,2023,-0.03750557206407113,-0.03597575088856747,-0.0367406614763193
WY,2024,-0.06553102701642684,-0.02862547812700998,-0.04707825257171841
WY,2025,-0.019549539476347584,-0.04416390601598586,-0.03185672274616672
XHR,2016,0.011879763333969152,0.07474602732686916,0.043312895330419154
XHR,2017,0.01991578881481358,0.0,0.00995789440740679
XHR,2019,-0.09280323757221379,-0.051795011663967334,-0.07229912461809056
XHR,2020,0.21171694144444392,0.0,0.10585847072222196
XHR,2021,0.28304627109084146,0.0023973090007297013,0.14272179004578558
XHR,2022,0.01941443111549703,0.0967245367462419,0.05806948393086947
XHR,2024,-0.07473874991510901,-0.06088677315030688,-0.06781276153270795
XHR,2025,0.0,-0.2547313448604005,-0.12736567243020025
