word,coef,t_stat,p_value,converged,mean_count,std_count,status,section
counsel,3.3961509785599446,4.750630875799896e-06,0.9999962095449701,True,0.005175983436853002,0.07175787505434109,success,cons
count,-12.68109329516626,-0.0008492638431869868,0.9993223855729277,True,0.07971014492753623,0.35371778594198144,success,cons
counter,-16.427464072501262,-4.3662675042203426e-05,0.9999651622257115,True,0.018633540372670808,0.1497568639339555,success,cons
counterpart,4.159088838399547,8.23004454550695e-06,0.9999934333745225,True,0.010351966873706004,0.10121661748720759,success,cons
counti,-20.257774980069048,-4.575847581016159e-05,0.9999634900186379,True,0.013457556935817806,0.1319743832969847,success,cons
countless,-16.569288696948497,-3.2825296895096295e-05,0.9999738092024083,True,0.010351966873706004,0.10121661748720759,success,cons
countri,-13.673052294119788,-0.0009037264679782973,0.9992789307021633,True,0.07763975155279502,0.3656824056115515,success,cons
countrywid,-14.317197067911987,-2.6651145172796337e-05,0.9999787354627414,True,0.024844720496894408,0.3486200639279989,success,cons
coupl,-14.616748529200654,-0.0011266563230903943,0.9991010585046545,True,0.10559006211180125,0.38236191659677254,success,cons
cours,-13.693602208408528,-0.0009969628794461289,0.9992045388425691,True,0.09420289855072464,0.3702547053366055,success,cons
court,4.340567374745691,8.146463506315268e-06,0.9999935000625433,True,0.009316770186335404,0.0960727223494287,success,cons
courtesi,-20.210435118343973,-3.1013848989430206e-05,0.9999752545287243,True,0.006211180124223602,0.07856590460045662,success,cons
cover,-14.072711250989633,-0.000878834035300653,0.9992987919819885,True,0.18840579710144928,0.763905016782968,success,cons
coverag,-12.058298793950037,-0.001053324728293233,0.9991595686171918,True,0.13561076604554864,0.7387773106623652,success,cons
covid,-22.138106804890025,-6.311024107381581e-05,0.9999496453130521,True,0.15838509316770186,0.7069362649908072,success,cons
cowork,-14.386128809623811,-0.001007755660320682,0.9991959274536673,True,0.2370600414078675,0.8194789856910502,success,cons
crack,-19.42008620937986,-4.866535036803609e-05,0.9999611706683106,True,0.016563146997929608,0.13549613475740102,success,cons
crap,-12.352171454099567,-0.0006732385721881058,0.9994628333780926,True,0.052795031055900624,0.2619947635438119,success,cons
crappi,-14.202743795877334,-4.791567979294752e-05,0.9999617688188874,True,0.030020703933747412,0.21852460191415632,success,cons
crash,-19.43442985446748,-4.555492186429396e-05,0.9999636524311885,True,0.014492753623188406,0.13573319588475166,success,cons
crazi,-13.114578714800833,-0.0009652424035089042,0.9992298481083989,True,0.09627329192546584,0.42931717156449295,success,cons
cream,9.83028341026494,1.670212802378892e-05,0.9999866736299179,True,0.0010351966873706005,0.03215781483852809,success,cons
creat,-14.688234375443782,-0.00116186168887019,0.9990729687052322,True,0.3022774327122153,0.8137883890046043,success,cons
creativ,-14.661855063333324,-0.000852203893425379,0.9993200397530835,True,0.060041407867494824,0.292270327702216,success,cons
credit,-13.124352405531972,-0.0009607545258856728,0.9992334289150048,True,0.09523809523809523,0.40087649213217524,success,cons
crew,-17.54118790943346,-5.917837140039893e-05,0.9999527824911537,True,0.030020703933747412,0.18796446843298148,success,cons
cri,-18.575941230065272,-5.2044367914421725e-05,0.9999584746023831,True,0.020703933747412008,0.15625641626594788,success,cons
crime,-18.01202267668118,-2.370847181694588e-05,0.9999810833763788,True,0.012422360248447204,0.1359383144611136,success,cons
crimin,3.826579766159067,7.569209873963074e-06,0.9999939606443041,True,0.010351966873706004,0.12828087846509043,success,cons
crisi,-19.29547608393402,-3.4190411162496793e-05,0.9999727199988112,True,0.008281573498964804,0.1014070136336104,success,cons
criteria,2.703080401261892,4.7789702736932765e-06,0.9999961869334021,True,0.008281573498964804,0.1014070136336104,success,cons
critic,-14.245543940723113,-0.0009415649133107626,0.9992487400036799,True,0.07763975155279502,0.32996803068927283,success,cons
crm,-20.150028946197754,-3.991867081046428e-05,0.999968149508881,True,0.010351966873706004,0.11097385741828074,success,cons
cronyism,-20.23684580211647,-4.910068239094764e-05,0.9999608233236111,True,0.015527950310559006,0.13938299687979958,success,cons
cross,-13.210970075009946,-0.001024741505303836,0.9991823747172016,True,0.039337474120082816,0.22408122968776711,success,cons
crossfunct,-18.289764954301095,-2.0849009754008646e-05,0.9999833648970105,True,0.009316770186335404,0.0960727223494287,success,cons
crowd,-18.772913877948383,-5.99685438338254e-05,0.9999521520247698,True,0.026915113871635612,0.18566707843847088,success,cons
crown,-14.300734188983986,-0.0009514933190377135,0.9992408182855856,True,0.07867494824016563,0.7946643391644658,success,cons
crucial,2.1290722620194713,4.2106885680469834e-06,0.9999966403566012,True,0.010351966873706004,0.11097385741828072,success,cons
crush,5.36894310588561,6.115205546736894e-06,0.9999951207719081,True,0.009316770186335404,0.10630315778174992,success,cons
csr,-22.791950469865142,-4.735668341877267e-05,0.9999622148334635,True,0.011387163561076604,0.18447716170101677,success,cons
csuit,-20.225770374831036,-7.05489650765113e-05,0.9999437100700316,True,0.032091097308488616,0.3312645574494672,success,cons
cto,3.671057814009327,5.62856169968028e-06,0.9999955090575203,True,0.006211180124223602,0.09079093974857433,success,cons
cube,-20.399534042465625,-4.238552066101187e-05,0.9999661812474732,True,0.011387163561076604,0.13216911965861577,success,cons
cubesmart,-16.714980349249718,-7.694982549492575e-05,0.9999386029223417,True,0.055900621118012424,0.7056276052182135,success,cons
cubicl,-21.327423903009038,-5.8238850309263844e-05,0.9999535321205256,True,0.019668737060041408,0.1660224422825696,success,cons
cult,-19.563636937256252,-5.481168625434764e-05,0.999956266601808,True,0.020703933747412008,0.1750064220207384,success,cons
cultiv,0.9714586046490327,1.919280734650759e-06,0.999998468635534,True,0.010351966873706004,0.10121661748720759,success,cons
cultur,-17.45298879893389,-0.0009982129617772935,0.9992035414216737,True,1.1677018633540373,2.50110375181981,success,cons
cumbersom,-18.005582535574273,-4.5119562093517496e-05,0.9999639997980276,True,0.016563146997929608,0.14293213742520253,success,cons
cup,-16.187899316472663,-3.0423820142092257e-05,0.9999757253036318,True,0.009316770186335404,0.10630315778174992,success,cons
current,-15.095562252262846,-0.0013240056172413638,0.9989435966682311,True,0.37163561076604557,0.9809694447257247,success,cons
curs,-18.264931657312943,-4.1256882616301103e-05,0.9999670817703429,True,0.013457556935817806,0.12388238160399657,success,cons
curv,-19.79705672112299,-7.745275233108762e-05,0.9999382016447851,True,0.040372670807453416,0.24381684110565133,success,cons
custom,-11.526627653037943,-0.000804795200871191,0.9993578664039344,True,1.7401656314699794,8.428838742072006,success,cons
cut,-14.131865883821014,-0.0012273378295682836,0.9990207263407543,True,0.36438923395445133,1.0679477569824876,success,cons
cutthroat,-18.59148912656804,-4.199453539284051e-05,0.9999664932085818,True,0.013457556935817806,0.1152234832711502,success,cons
cycl,-18.8202098458937,-6.874946748763117e-05,0.9999451458613714,True,0.035196687370600416,0.23379866192121085,success,cons
cyclic,-17.549928034364445,-2.4043167262897292e-05,0.99998081632805,True,0.013457556935817806,0.1319743832969847,success,cons
daili,-12.52651236470477,-0.0009367933022378827,0.999252547196806,True,0.2701863354037267,0.8563980170591258,success,cons
dalla,-18.42392267913423,-8.925747903793051e-05,0.999928782835634,True,0.022774327122153208,0.16246982456988363,success,cons
damag,-18.022985401269864,-6.774695839411912e-05,0.9999459457478973,True,0.037267080745341616,0.2290008568455398,success,cons
damn,10.975816707493706,1.3180973191146047e-05,0.9999894831049947,True,0.010351966873706004,0.15055618188569642,success,cons
danger,-16.464960556294255,-7.509349669837723e-05,0.9999400840584239,True,0.054865424430641824,0.287942894084583,success,cons
dare,7.671971007001485,1.592852427730987e-05,0.9999872908764033,True,0.011387163561076604,0.10610134809280179,success,cons
dark,-15.695291975093726,-5.013735251943072e-05,0.999959996180522,True,0.026915113871635612,0.19650203756032583,success,cons
data,-12.8375523201261,-0.0009033005678180371,0.9992792705211869,True,0.08799171842650104,0.42137591830536403,success,cons
databas,-18.73581606400124,-3.319861191963392e-05,0.9999735113401141,True,0.008281573498964804,0.1014070136336104,success,cons
datacent,5.32615023841107,7.455467694273333e-06,0.9999940513974332,True,0.005175983436853002,0.07175787505434109,success,cons
date,-14.848244699375117,-0.0010869501601127843,0.9991327394196562,True,0.09523809523809523,0.3657688451366004,success,cons
day,-15.64812788290063,-0.0012071182920437768,0.9990368591856198,True,2.124223602484472,6.095096386979051,success,cons
daytim,0.0,0.0,1.0,False,0.0,0.0,zero_variance,cons
daytoday,3.1831117986315935,4.519797031158724e-06,0.9999963937237308,True,0.014492753623188406,0.12787926763297935,success,cons
dead,-16.800682893739822,-5.5693712863415545e-05,0.9999555628463954,True,0.028985507246376812,0.17968342818838207,success,cons
deadlin,-15.261080362901925,-0.0011820735486528665,0.9990568419854419,True,0.10662525879917184,0.38071742011493287,success,cons
deaf,-17.995932267611572,-4.7831604631824016e-05,0.9999618359011604,True,0.018633540372670808,0.13522696308743629,success,cons
deal,-14.33452475565127,-0.0008981401443281632,0.9992833879417465,True,0.515527950310559,1.9222105655542814,success,cons
dealt,-17.277378512548065,-4.049951939290286e-05,0.9999676860587653,True,0.014492753623188406,0.13573319588475166,success,cons
death,-12.178958952850811,-0.0010617410814561699,0.9991528533426999,True,0.049689440993788817,0.2566202268337093,success,cons
debt,-12.11129121135694,-2.93866467559769e-05,0.999976552848263,True,0.015527950310559006,0.14662200787717858,success,cons
decad,-13.35980719530668,-0.0008895431807223082,0.9992902473235372,True,0.028985507246376812,0.17968342818838207,success,cons
decemb,4.073490333657637,7.210241524260979e-06,0.9999942470596082,True,0.008281573498964804,0.1014070136336104,success,cons
decent,-12.711653139178155,-0.0009254720177882187,0.9992615802709609,True,0.09420289855072464,0.4486320780337422,success,cons
decentr,3.196986100831494,3.640820675342317e-06,0.9999970950453945,True,0.009316770186335404,0.0960727223494287,success,cons
decept,2.180950814278944,5.0992428318131655e-06,0.9999959313928727,True,0.014492753623188406,0.12787926763297935,success,cons
decid,-13.178921621675407,-0.0009594915398722357,0.999234436631581,True,0.09420289855072464,0.3588968839721679,success,cons
decis,-15.529539105586677,-0.0008914415453638166,0.9992887326482995,True,0.432712215320911,1.4364114094004388,success,cons
decisionmak,-19.578528911066833,-5.620657179225595e-05,0.9999551536441749,True,0.021739130434782608,0.17781593718344854,success,cons
deck,-19.53533350181923,-3.2380013053611785e-05,0.9999741644875104,True,0.007246376811594203,0.08481666601970742,success,cons
declin,-12.675666739754147,-0.0011050432293778032,0.9991183032477027,True,0.049689440993788817,0.28345492488819596,success,cons
decreas,-14.877357249835898,-4.2711140465676096e-05,0.9999659214404585,True,0.021739130434782608,0.15939676092130767,success,cons
dedic,-14.694161178005741,-0.0008901345236831185,0.9992897755003054,True,0.06521739130434782,0.2857761657717722,success,cons
deduct,-16.495433419767792,-0.00010909549367512267,0.9999129543901161,True,0.042443064182194616,0.2518252918337909,success,cons
deem,1.389756761871907,3.133922114480127e-06,0.9999974994919301,True,0.013457556935817806,0.1152234832711502,success,cons
deep,-17.84658039512545,-5.477388396551036e-05,0.9999562967636706,True,0.024844720496894408,0.18595544421724147,success,cons
deepli,1.0915787935765622,2.6412564748553897e-06,0.9999978925822376,True,0.015527950310559006,0.13174682707546706,success,cons
defend,-19.236608665055435,-4.667528348684728e-05,0.9999627585119483,True,0.015527950310559006,0.13938299687979958,success,cons
defens,3.868443748574127,7.65643273874703e-06,0.9999938910505269,True,0.010351966873706004,0.11097385741828072,success,cons
defin,-13.204493778537275,-0.0011630747243054776,0.9990720008436407,True,0.050724637681159424,0.24611787635546048,success,cons
definit,-13.94950298907135,-0.0008687431024877277,0.9993068433784102,True,0.1873706004140787,0.6680259858177651,success,cons
degrad,-19.021739823208957,-4.7666877887918936e-05,0.9999619673340859,True,0.016563146997929608,0.13549613475740102,success,cons
degre,-12.16208109498426,-0.000885460517134901,0.9992935048164977,True,0.09420289855072464,0.3998285556911234,success,cons
dei,-20.717303022897532,-3.6075024826724656e-05,0.9999712162946665,True,0.021739130434782608,0.1891012804449259,success,cons
delay,-18.27954464487721,-4.762000490706424e-05,0.9999620047333136,True,0.048654244306418216,0.3030439952576127,success,cons
deleg,-18.221682118544976,-6.355742917155963e-05,0.9999492885085738,True,0.032091097308488616,0.1820210211947151,success,cons
delinqu,-10.725135533462835,-4.0870307692122446e-05,0.9999673902125062,True,0.038302277432712216,0.3337205035158358,success,cons
deliv,-17.97424919929625,-7.882176203292368e-05,0.9999371093330838,True,0.050724637681159424,0.32892712974269744,success,cons
deliver,3.0012176598970135,4.960653493615055e-06,0.999996041971166,True,0.007246376811594203,0.0962510270565452,success,cons
deliveri,-18.842507554002022,-4.089177843123748e-05,0.999967373081335,True,0.012422360248447204,0.1197432193865114,success,cons
demand,-14.600110039648753,-0.0011022758471338906,0.9991205112979242,True,0.2753623188405797,0.7199850636738678,success,cons
demean,-19.261836028786536,-5.259902595510653e-05,0.9999580320492965,True,0.019668737060041408,0.15304464901454987,success,cons
demograph,-21.548757805631386,-3.571731101655932e-05,0.9999715017089925,True,0.007246376811594203,0.08481666601970744,success,cons
demonstr,-19.813914676121,-6.206454455593806e-05,0.9999504796581573,True,0.025879917184265012,0.1651682186304066,success,cons
demor,-17.88795307559254,-5.135381631134573e-05,0.9999590255828449,True,0.021739130434782608,0.16576405149170825,success,cons
demot,-17.270726988188166,-2.3660061223984613e-05,0.9999811220024435,True,0.013457556935817806,0.14682651189789206,success,cons
demotiv,-16.88949009416195,-2.12853731111679e-05,0.9999830167294249,True,0.011387163561076604,0.124089817537912,success,cons
deni,-11.373259189218759,-0.0007706758870857999,0.9993850896691813,True,0.030020703933747412,0.17660649660703565,success,cons
denial,-20.29472381503851,-3.5962347884533516e-05,0.9999713061978589,True,0.008281573498964804,0.09062554297407573,success,cons
dental,-18.86789995757217,-4.4227094838872936e-05,0.9999647118838704,True,0.014492753623188406,0.11951030798891768,success,cons
denver,-20.838227375036595,-3.197757622894369e-05,0.9999744855856394,True,0.006211180124223602,0.07856590460045662,success,cons
depart,-17.22996242174607,-0.0014980963820540015,0.9988046924732679,True,0.9927536231884058,1.833366066533207,success,cons
department,0.8590097457530999,4.055255499890562e-06,0.9999967643742466,True,0.021739130434782608,0.15276430871595403,success,cons
departur,1.8235451425457674,3.6065469633209195e-06,0.9999971223918601,True,0.010351966873706004,0.10121661748720759,success,cons
depend,-15.82844921822123,-0.0008976654339331051,0.9992837667056889,True,0.422360248447205,1.280397283484462,success,cons
deploy,-16.10582558135705,-2.669569804159105e-05,0.9999786999146952,True,0.007246376811594203,0.08481666601970744,success,cons
deposit,5.481442875339698,1.1880815513083055e-05,0.9999905204807326,True,0.012422360248447204,0.11076120807532303,success,cons
depress,-20.338532577821717,-3.091411893040134e-05,0.9999753341017985,True,0.016563146997929608,0.13549613475740102,success,cons
dept,-15.203673847156578,-0.0008286558899507843,0.9993388283348578,True,0.052795031055900624,0.24143174863855812,success,cons
depth,-21.87510942811344,-3.625798234530982e-05,0.9999710703156871,True,0.007246376811594203,0.09625102705654519,success,cons
descent,0.0,0.0,1.0,False,0.0,0.0,zero_variance,cons
describ,-19.039000864931904,-9.832553966494452e-05,0.9999215475700951,True,0.025879917184265012,0.17132114236218188,success,cons
descript,-13.103746165513959,-0.000818603223421879,0.9993468491995555,True,0.06935817805383022,0.31252826302071085,success,cons
deserv,-13.72694287431265,-0.0008639107500115554,0.9993106990363965,True,0.07039337474120083,0.30047107686205027,success,cons
design,-14.585541303405984,-0.0008905394613060067,0.9992894524069561,True,0.06625258799171843,0.3277374510495016,success,cons
desir,-18.562966825536623,-7.887314906255565e-05,0.9999370683321663,True,0.047619047619047616,0.24463079844142868,success,cons
desk,-13.359956935122513,-0.0009062732840501695,0.9992768986377726,True,0.08178053830227744,0.32896622296692773,success,cons
desper,-16.570723542198337,-4.404346243613793e-05,0.9999648584013293,True,0.018633540372670808,0.15651680954477207,success,cons
despit,-13.001383319017135,-0.0010959987446565475,0.9991255196980521,True,0.12629399585921325,0.45341142211817015,success,cons
destroy,-18.110236111559765,-5.672751582471335e-05,0.999954737990975,True,0.025879917184265012,0.17132114236218188,success,cons
detail,-13.262419507403749,-0.0008160561150741716,0.999348881497302,True,0.06728778467908902,0.292462759739121,success,cons
deterior,-17.750540051751358,-4.717875171580296e-05,0.999962356802422,True,0.018633540372670808,0.1565168095447721,success,cons
determin,-17.88244641226376,-3.3975355135076964e-05,0.9999728915886952,True,0.025879917184265012,0.17132114236218188,success,cons
detriment,-17.896186210709928,-5.2587692972342774e-05,0.9999580410917085,True,0.022774327122153208,0.14918330049401093,success,cons
develop,-15.263584037142447,-0.001331263508537337,0.9989378057139257,True,0.36749482401656314,0.9427391357796489,success,cons
devic,5.064609578410245,7.763632518935324e-06,0.9999938055174774,True,0.006211180124223602,0.07856590460045662,success,cons
devot,3.449648332940216,6.827713881935657e-06,0.9999945522725081,True,0.010351966873706004,0.10121661748720759,success,cons
dictat,-19.88382856311838,-6.708141468169617e-05,0.9999464767749489,True,0.030020703933747412,0.17064425354833868,success,cons
didnt,-14.698776046567492,-0.001283806281232537,0.9989756710705189,True,0.36853002070393376,1.0538322615265492,success,cons
die,-11.826318755640605,-0.0008803825465799098,0.9992975564492245,True,0.036231884057971016,0.21758100763630073,success,cons
diego,0.8376879710169264,1.1714297261433707e-06,0.9999990653343075,True,0.005175983436853002,0.07175787505434109,success,cons
differ,-15.331411716799998,-0.0010735528398078196,0.9991434289284465,True,0.6438923395445134,1.8737311689741434,success,cons
differenti,4.078390317134565,7.218142317044776e-06,0.9999942407556875,True,0.008281573498964804,0.09062554297407573,success,cons
difficult,-15.84322440375979,-0.0011496826360468321,0.9990826861769547,True,0.6915113871635611,1.7687388897805971,success,cons
difficulti,-17.064321408643682,-6.141115339615328e-05,0.9999510009888749,True,0.034161490683229816,0.1872561791030422,success,cons
dig,3.2148388426387062,6.0349029613272805e-06,0.9999951848441012,True,0.009316770186335404,0.0960727223494287,success,cons
digit,-16.852245694351545,-3.2649619943145e-05,0.9999739493723359,True,0.026915113871635612,0.2435507842581742,success,cons
digniti,7.116563703976731,1.178411250391581e-05,0.9999905976385706,True,0.007246376811594203,0.08481666601970744,success,cons
dilig,2.35728814611047,3.89776152791328e-06,0.9999968900362552,True,0.007246376811594203,0.08481666601970743,success,cons
dime,-20.29893150012163,-3.180165923791072e-05,0.9999746259470904,True,0.017598343685300208,0.13148628059548365,success,cons
diminish,2.2621875183481217,4.690728486324025e-06,0.9999962573401618,True,0.011387163561076604,0.11544647868969887,success,cons
dinner,3.052811815698099,6.0401339191893406e-06,0.9999951806704007,True,0.010351966873706004,0.11097385741828072,success,cons
direct,-14.353373005523173,-0.0012341186878210043,0.999015316002743,True,0.35714285714285715,0.8996121284543857,success,cons
directli,-12.461692264084917,-0.0007305394219474645,0.9994171139260168,True,0.061076604554865424,0.27564432390960786,success,cons
director,-15.013540588624753,-0.0008397556028343844,0.9993299720484002,True,0.15113871635610765,0.6238312031244726,success,cons
dirt,4.80353850336877,6.572445268435694e-06,0.9999947559473936,True,0.013457556935817806,0.14682651189789203,success,cons
dirti,-9.289051614775442,-0.0006180430703023942,0.9995068730076884,True,0.07867494824016563,0.5345425318512238,success,cons
disabl,-19.575017522724398,-5.3454426786510883e-05,0.9999573495381808,True,0.019668737060041408,0.14612416370075676,success,cons
disadvantag,-17.89416281402267,-5.0133826957136363e-05,0.9999599989935137,True,0.020703933747412008,0.19193339436566112,success,cons
disagre,-18.454677356478744,-3.4683993045566174e-05,0.9999723261774475,True,0.009316770186335404,0.0960727223494287,success,cons
disappear,-17.889138725285004,-7.839322068497453e-05,0.9999374512596079,True,0.018633540372670808,0.1497568639339555,success,cons
disappoint,-19.465905597629252,-8.448902434891324e-05,0.9999325875119949,True,0.049689440993788817,0.2525540485627645,success,cons
disast,-18.317386471602155,-4.293723124225536e-05,0.9999657410461187,True,0.014492753623188406,0.11951030798891768,success,cons
disciplin,-15.745205536991064,-8.131451016064825e-05,0.999935120407845,True,0.025879917184265012,0.17726061941396967,success,cons
disciplinari,-16.915561360164535,-3.965037595855149e-05,0.999968363577201,True,0.014492753623188406,0.12787926763297938,success,cons
disclos,-15.155446054364631,-3.289069764132083e-05,0.9999737570201627,True,0.012422360248447204,0.11974321938651142,success,cons
disconnect,-15.55256004887835,-0.000866920483635384,0.9993082976173052,True,0.15010351966873706,0.46762138695787536,success,cons
discount,-14.904020384149797,-0.0013068658091109234,0.9989572722446814,True,0.13664596273291926,0.7048800119022759,success,cons
discourag,-13.860422944681478,-0.001182886945530772,0.9990561929890849,True,0.047619047619047616,0.2838100796192815,success,cons
discov,5.213760307503909,7.664241958601555e-06,0.999993884819671,True,0.015527950310559006,0.17256762933093858,success,cons
discrimin,-14.32402779316521,-0.0008813787148744562,0.9992967616222307,True,0.06728778467908902,0.3062940406426276,success,cons
discriminatori,-20.122764600024507,-4.7168556310626735e-05,0.9999623649371784,True,0.014492753623188406,0.12787926763297935,success,cons
discuss,-14.107768975562534,-0.0010157665306955912,0.9991895357071481,True,0.09213250517598344,0.41553702816939486,success,cons
disgruntl,-18.066172739548577,-4.8017862920135566e-05,0.999961687288548,True,0.018633540372670808,0.13522696308743626,success,cons
disgust,-15.249130580143252,-3.444446390376755e-05,0.9999725172940515,True,0.013457556935817806,0.13197438329698466,success,cons
dishearten,-18.077544987171777,-2.832063139085897e-05,0.999977403405464,True,0.017598343685300208,0.15990689629843693,success,cons
dishonest,-16.032128425527347,-5.218881109426407e-05,0.9999583593534002,True,0.027950310559006212,0.20912254229659444,success,cons
dishonesti,-19.544974587921214,-3.8721046244997676e-05,0.9999691050750307,True,0.010351966873706004,0.10121661748720759,success,cons
dislik,3.270077169821865,9.376545676294904e-06,0.9999925185989713,True,0.021739130434782608,0.15276430871595403,success,cons
dismiss,-20.37094951007614,-6.989832017001871e-05,0.9999442292095557,True,0.031055900621118012,0.17933718251514508,success,cons
disorgan,-14.418921978662782,-0.0010381697057705783,0.9991716605690693,True,0.09213250517598344,0.34171684281264225,success,cons
dispar,-20.287129673035725,-3.4473804143758824e-05,0.999972493883927,True,0.020703933747412008,0.14948469570339293,success,cons
display,4.277290025427312,8.869659653456178e-06,0.999992923035503,True,0.011387163561076604,0.11544647868969886,success,cons
dispos,-18.99048201107122,-6.40668322884257e-05,0.9999488820636925,True,0.030020703933747412,0.1823739236254791,success,cons
disregard,-18.74946070756493,-6.644655094560632e-05,0.9999469833229209,True,0.033126293995859216,0.23410098198023932,success,cons
disrespect,-14.129819220186324,-0.0008760909206787224,0.9993009806699512,True,0.06832298136645963,0.2758211591450251,success,cons
disrupt,-19.648622536229816,-3.078339555487552e-05,0.9999754384039615,True,0.017598343685300208,0.17827337324463982,success,cons
distanc,-10.152659647803718,-0.0006387599016111458,0.9994903433711023,True,0.025879917184265012,0.17132114236218188,success,cons
distant,-20.323265350753456,-4.026265353956133e-05,0.9999678750503725,True,0.010351966873706004,0.10121661748720759,success,cons
distract,3.263381794504832,4.633051884815415e-06,0.9999963033594317,True,0.014492753623188406,0.13573319588475166,success,cons
distribut,-19.507218597467702,-6.350193186242734e-05,0.9999493327890199,True,0.027950310559006212,0.1882834676694322,success,cons
district,-8.736440757103635,-0.0005523123017134008,0.9995593185641263,True,0.5248447204968945,3.2281922789646456,success,cons
distrust,1.6890545255751996,3.806342806880213e-06,0.9999969629778412,True,0.013457556935817806,0.12388238160399657,success,cons
disturb,-19.2002492805272,-3.80370756503753e-05,0.9999696508046078,True,0.010351966873706004,0.10121661748720759,success,cons
divers,-16.911469725176502,-0.0012402566556105304,0.9990104186167571,True,0.2598343685300207,0.8048645922785338,success,cons
diversifi,2.3119745742637705,3.2345236335011286e-06,0.9999974192235312,True,0.005175983436853002,0.07175787505434109,success,cons
divid,-19.251716132332547,-4.824219791924975e-05,0.999961508295116,True,0.016563146997929608,0.14293213742520253,success,cons
dividend,0.47966902971818715,1.3978984460380075e-06,0.9999988846384124,True,0.008281573498964804,0.09062554297407573,success,cons
divis,-14.884080888408533,-0.0008799099439464876,0.999297933531423,True,0.062111801242236024,0.3316832220013714,success,cons
division,-14.328092077235755,-1.6333044609495342e-05,0.9999869681158757,True,0.009316770186335404,0.11563197969901241,success,cons
doabl,-19.51418522240451,-3.23441881761935e-05,0.999974193071627,True,0.007246376811594203,0.08481666601970742,success,cons
dock,-16.472193398397465,-2.168269469958312e-05,0.999982699712664,True,0.012422360248447204,0.14335138197195663,success,cons
doctor,-18.763043233867414,-6.107902010187314e-05,0.9999512659929021,True,0.027950310559006212,0.204112332605969,success,cons
document,-12.335689512923313,-0.0007353073725069163,0.9994133096529005,True,0.06314699792960662,0.3003587108828424,success,cons
doesnt,-15.695806448752535,-0.0011717621380960472,0.9990650692950273,True,0.7318840579710145,1.6511361202495216,success,cons
dog,-19.096800100732395,-6.216604449534312e-05,0.9999503986729229,True,0.027950310559006212,0.18270268422463015,success,cons
dollar,-11.44112030903904,-0.0009485279792361334,0.9992431842833631,True,0.12215320910973085,0.5021546961303949,success,cons
domain,3.181619764086129,4.451718845693858e-06,0.999996448042264,True,0.005175983436853002,0.07175787505434109,success,cons
domin,-17.209562793499817,-7.32901710948309e-05,0.9999415229040772,True,0.017598343685300208,0.13148628059548365,success,cons
donat,-19.518448331549674,-2.5691543863393576e-05,0.9999795011138105,True,0.012422360248447204,0.14335138197195665,success,cons
done,-15.172327770992018,-0.0009834718757144956,0.9992153031008789,True,0.55175983436853,1.4348920246641184,success,cons
dont,-16.077398903210867,-0.0013323100551044453,0.9989369706913181,True,2.451345755693582,5.678699918512245,success,cons
door,-14.362664909693459,-0.0009680467009469229,0.9992276106038145,True,0.2194616977225673,0.7969105200066847,success,cons
doubl,-12.784945376335369,-0.0008279530419252255,0.9993393891262535,True,0.07453416149068323,0.3760885379501827,success,cons
doubt,-20.119577951482952,-3.243591680445015e-05,0.9999741198827707,True,0.018633540372670808,0.14267699506434822,success,cons
down,2.0877429301289396,4.520309526565865e-06,0.9999963933148187,True,0.012422360248447204,0.12809696313257157,success,cons
downhil,-17.555366503923977,-8.883197662432131e-05,0.999929122337439,True,0.024844720496894408,0.17446673174146757,success,cons
downright,-19.879590697949357,-4.1305577335169525e-05,0.9999670429175785,True,0.011387163561076604,0.10610134809280178,success,cons
downsid,-14.182856742753454,-0.001012850858981388,0.9991918620753965,True,0.2463768115942029,0.9691741157855355,success,cons
downsiz,-19.90179852864788,-6.23396447467063e-05,0.9999502601599629,True,0.025879917184265012,0.19925586740166273,success,cons
downtim,-16.481349170728336,-5.16259067791683e-05,0.9999588084860618,True,0.025879917184265012,0.1830074330997662,success,cons
downtown,0.9420218129796948,2.759972746186242e-06,0.9999977978603576,True,0.022774327122153208,0.16246982456988365,success,cons
downturn,2.881947624214527,3.6067849677914694e-06,0.99999712220196,True,0.004140786749482402,0.07870218554347086,success,cons
downward,4.3706840945086025,8.205479014579779e-06,0.9999934529749803,True,0.009316770186335404,0.09607272234942871,success,cons
dozen,-20.00038016732259,-4.5176680974976274e-05,0.9999639542237541,True,0.013457556935817806,0.12388238160399657,success,cons
drag,-16.953593611790158,-4.8672040517492665e-05,0.9999611653303436,True,0.021739130434782608,0.1458305202717254,success,cons
drain,-17.50637765515254,-6.395001030894894e-05,0.9999489752741461,True,0.035196687370600416,0.20552239310523182,success,cons
drama,-13.757725821195212,-0.0008594579354322141,0.9993142518670824,True,0.06935817805383022,0.3024280659305929,success,cons
dramat,-18.898781600424147,-3.926734308042939e-05,0.9999686691932205,True,0.011387163561076604,0.10610134809280179,success,cons
drastic,-19.516521404750936,-6.23443578895037e-05,0.999950256399419,True,0.026915113871635612,0.16811033249522084,success,cons
draw,-19.342444775482875,-4.197613706213612e-05,0.9999665078883259,True,0.012422360248447204,0.11974321938651142,success,cons
drawback,-18.9416127404218,-4.892579599079913e-05,0.9999609628627695,True,0.017598343685300208,0.14638793916958004,success,cons
dread,2.051238307078419,4.250523731905888e-06,0.999996608572739,True,0.011387163561076604,0.10610134809280179,success,cons
