ticker,year,sentiment_score_mean,sentiment_score_std,sentiment_score_median,sentiment_score_min,sentiment_score_max,positive_prob_mean,positive_prob_std,negative_prob_mean,negative_prob_std,neutral_prob_mean,neutral_prob_std,rating_mean,rating_std,review_count,POST_CHATGPT,property_type,tech_intensive,datacenter_REIT,company,sentiment_dispersion,sentiment_agreement,rating_sentiment_diff
CUBE,2011,-0.5174814686179161,0.44599084237431474,-0.7024986147880554,-0.8116939663887024,0.1467653214931488,0.06337474379688494,0.09024880175869773,0.5808562133461237,0.3562921331782292,0.3557690307497978,0.26696446742977264,1.75,1.5,4,0,Self-storage,0,0,CubeSmart,0.44599084237431474,0.75,0.5437036715447903
CUBE,2012,-0.48982919603586195,0.39306029707123374,-0.5715627074241638,-0.9112368226051332,0.0755935832858085,0.05624865628778932,0.07102587139351141,0.5460778549313545,0.3366424077996539,0.39767345413565636,0.2867911821110346,2.8,1.3038404810405297,5,0,Self-storage,0,0,CubeSmart,0.39306029707123374,0.6,1.5245729900896547
CUBE,2013,-0.4427976943552494,0.4113682780323067,-0.48745620250701904,-0.9324474334716796,0.0971065014600753,0.059558721259236294,0.06375305079286986,0.5023564258590341,0.3640419981930134,0.43808485101908445,0.32242546622646195,3.375,1.3024701806293193,8,0,Self-storage,0,0,CubeSmart,0.4113682780323067,0.5,1.9819942358881235
CUBE,2014,-0.3089379102346443,0.49695586102567807,-0.388053834438324,-0.932844340801239,0.8009828925132751,0.1236296031801473,0.22185467272444873,0.4325675106651726,0.3348058022541233,0.44380288429203485,0.2750703735850843,2.4761904761904763,1.2090925365350502,21,0,Self-storage,0,0,CubeSmart,0.49695586102567807,0.47619047619047616,0.7485352517770871
CUBE,2015,-0.3127476920905922,0.4281084626873773,-0.3108826726675033,-0.9260500073432922,0.7684346437454224,0.10073077081636124,0.1522091667385566,0.41347846323956866,0.3267808086896922,0.4857907719644053,0.27682087762194,2.857142857142857,1.4700472648996565,56,0,Self-storage,0,0,CubeSmart,0.4281084626873773,0.5714285714285714,1.139012087369338
CUBE,2016,-0.344559426637406,0.3758534127293478,-0.3672674000263214,-0.9429143667221068,0.3545596897602081,0.07615685825572999,0.08716234110988333,0.42071628566593566,0.3091023208595466,0.5031268507876294,0.25498480023759107,2.978723404255319,1.4962178651829108,47,0,Self-storage,0,0,CubeSmart,0.3758534127293478,0.5531914893617021,1.340121970848834
CUBE,2017,-0.29584650304168464,0.4518137067140708,-0.2425082772970199,-0.9406269788742064,0.7876201868057251,0.10740399935748426,0.1863454112790613,0.40325050347018987,0.3305109243711253,0.48934549298137425,0.28946248877404535,3.05,1.4667249405672662,40,0,Self-storage,0,0,CubeSmart,0.4518137067140708,0.5,1.2896162576042114
CUBE,2018,-0.2184110688311713,0.4527653579546481,-0.0911983847618103,-0.9360125064849854,0.901120126247406,0.13524176031351084,0.20968557788101694,0.35365282975669415,0.3260555842212789,0.5111054133091654,0.309134451711077,3.6,1.3974767176846232,35,0,Self-storage,0,0,CubeSmart,0.4527653579546481,0.5714285714285714,1.6460276720779285
CUBE,2019,-0.2880132565895716,0.41010767794208997,-0.2057973444461822,-0.9352094531059264,0.688186764717102,0.09463567727555827,0.143453525173463,0.38264893390652205,0.32239583136136307,0.522715379214949,0.28433724908537966,3.3555555555555556,1.432663691354413,45,0,Self-storage,0,0,CubeSmart,0.41010767794208997,0.5777777777777777,1.5755886970294848
CUBE,2020,-0.2883046163415367,0.4490555268555096,-0.1500632166862487,-0.9556484222412108,0.9072145819664,0.10009156939658248,0.18023193433168364,0.3883961846882646,0.3496322757681854,0.5115122406658801,0.3283316725782414,3.2363636363636363,1.3738784835428814,55,0,Self-storage,0,0,CubeSmart,0.4490555268555096,0.6,1.457125177217478
CUBE,2021,-0.3534650927393046,0.40519967038758686,-0.3483186960220337,-0.9603700041770936,0.9379361867904664,0.07702872332647043,0.13159498153124957,0.43049381557126754,0.3339723229352984,0.49247746197589204,0.30581486231546656,3.274336283185841,1.4407822008164988,113,0,Self-storage,0,0,CubeSmart,0.40519967038758686,0.5486725663716814,1.6579990150341024
CUBE,2022,-0.33593722034026596,0.4294470395893907,-0.2733868956565857,-0.95133638381958,0.6041064262390137,0.10326066567726867,0.1503480987945665,0.4391978849821231,0.33528321761113766,0.4575414410408805,0.2925987309472973,3.2,1.3955712262794213,85,0,Self-storage,0,0,CubeSmart,0.4294470395893907,0.4823529411764706,1.539843050850665
CUBE,2023,-0.29549575040257103,0.3939169552428679,-0.2048982083797454,-0.938739538192749,0.4202494621276855,0.09290689205931076,0.11250218343639075,0.3884026416407157,0.32522880701029205,0.5186904609523794,0.28581545150402493,3.6236559139784945,1.3586596535670548,93,1,Self-storage,0,0,CubeSmart,0.3939169552428679,0.6021505376344086,1.862395289984922
CUBE,2024,-0.33812504810591537,0.4395188208051932,-0.279483437538147,-0.9589294195175172,0.9282816648483276,0.10524244483560319,0.16508304078497285,0.4433674935003122,0.34249203454905147,0.4513900595903397,0.3097250566657005,3.24,1.3738877565389274,75,1,Self-storage,0,0,CubeSmart,0.4395188208051932,0.5066666666666667,1.5853126202647887
CUBE,2025,-0.3860920680420739,0.32536477693556903,-0.3982101678848266,-0.9475544095039368,0.1545638144016266,0.06394064359899072,0.08033872704826424,0.45003271262560574,0.2926776850724177,0.4860266371497086,0.2799407819558101,3.085714285714286,1.3144318515757956,35,1,Self-storage,0,0,CubeSmart,0.32536477693556903,0.4857142857142857,1.5509444558194705
CUZ,2015,-0.050833644966284446,0.28595851682219375,0.0286363139748573,-0.3681216239929199,0.1869843751192093,0.1218607270469268,0.09666017573168546,0.17269436890880263,0.19578311186122485,0.7054448922475179,0.11651684673572243,3.0,1.7320508075688772,3,0,Office,0,0,Cousins Properties,0.28595851682219375,1.0,0.6270841124157109
CUZ,2018,-0.109760028620561,0.23057147569343095,0.0143534392118453,-0.3758022785186767,0.0321687534451484,0.07265123166143893,0.056498280048994,0.1824112646281719,0.19011359878447506,0.7449374794960022,0.15970990462994558,5.0,0.0,3,0,Office,0,0,Cousins Properties,0.23057147569343095,1.0,2.7744000715514026
CUZ,2019,-0.2601334676146508,0.5484493954698648,0.0341518223285675,-0.8929136991500854,0.0783614739775657,0.07091399251172932,0.06303992960634879,0.33104746788740164,0.497842274494445,0.5980384921034178,0.45038335324343803,3.6666666666666665,1.5275252316519468,3,0,Office,0,0,Cousins Properties,0.5484493954698648,0.6666666666666666,1.8170003357032933
CUZ,2020,-0.7495418588320414,0.21019878758891197,-0.7731932401657104,-0.9469146132469176,-0.5285177230834961,0.020476267673075133,0.011114247087422893,0.7700181404749552,0.2025131729254733,0.20950556670626,0.19515811629066526,2.0,1.0,3,0,Office,0,0,Cousins Properties,0.21019878758891197,1.0,1.3738546470801034
CUZ,2021,-0.07651478300491969,0.5021514735864805,0.0001277402043342521,-0.811061441898346,0.668292224407196,0.2042692669977744,0.2579177858304571,0.280784053572764,0.3119837615472691,0.5149466544389725,0.27487236317444,3.8333333333333335,1.834847859269718,6,0,Office,0,0,Cousins Properties,0.5021514735864805,0.6666666666666666,1.5246202908456326
CUZ,2022,-0.14911993859069692,0.35840939083735307,-0.0180832594633102,-0.8703306913375854,0.1689109653234481,0.10985134941126616,0.09785457744484263,0.25897128401058056,0.33730962986594226,0.6311773806810379,0.34387399524079487,3.5714285714285716,1.3972762620115438,7,0,Office,0,0,Cousins Properties,0.35840939083735307,0.7142857142857143,1.4442284179053142
CUZ,2023,-0.1788422606353249,0.35003195942306453,0.0162651464343071,-0.925081193447113,0.0604887455701828,0.058913534374109296,0.031949075749769205,0.23775579274765077,0.3291288152204941,0.7033306636980602,0.3101139586724571,3.857142857142857,1.6761634196950517,7,1,Office,0,0,Cousins Properties,0.35003195942306453,0.8571428571428571,1.8042485087311695
CUZ,2024,0.014062300324440002,0.5689321437169009,0.04027903079986571,-0.7183105945587158,0.872654139995575,0.2838313781345884,0.323044993038828,0.2697690821563204,0.3135105385805252,0.4463995285332203,0.2856746976263482,4.666666666666667,0.5163977794943223,6,1,Office,0,0,Cousins Properties,0.5689321437169009,0.5,2.131510915855567
CUZ,2025,-0.022606318816542625,0.590439795481705,0.11128665879368779,-0.8541106581687927,0.5411120653152466,0.21339452173560858,0.24873466346218842,0.23600083612836895,0.4255069963343516,0.5506046079099178,0.3704471993060106,4.5,0.5773502691896257,4,1,Office,0,0,Cousins Properties,0.590439795481705,0.5,2.0565157970413566
DLR,2024,-0.22368296549508446,0.5234810335193217,-0.0786491483449935,-0.9525007009506226,0.6087004542350769,0.15158804667819484,0.19398906313103376,0.37527101310460187,0.3834225842272188,0.47314093859964296,0.30863712185957465,3.789473684210526,1.228320776436091,19,1,Data Center,1,1,Digital Realty,0.5234810335193217,0.5263157894736842,1.8486810979482373
DLR,2025,-0.316046103114082,0.48722288495645016,-0.3016352355480194,-0.9434950351715088,0.9322925806045532,0.10101562501081532,0.19510399967292835,0.4170617300776704,0.36877223997143455,0.4819226415166932,0.3327625730013875,3.5161290322580645,1.3631084021929556,31,1,Data Center,1,1,Digital Realty,0.48722288495645016,0.4838709677419355,1.8062442900432694
DOC,2010,-0.3927842348814011,0.3528908297872876,-0.6002101898193359,-0.659174919128418,0.1254147440195083,0.11047610864043231,0.10871363228262927,0.5032603420317173,0.2752767148654628,0.3862635314464569,0.22507757578415644,2.2,1.3038404810405297,5,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.3528908297872876,0.8,0.6819605872035028
DOC,2017,-0.5404032468795776,0.653987822800673,-0.903401017189026,-0.932380199432373,0.214571475982666,0.0890206983312964,0.12572204753790928,0.6294239237904549,0.5282876031128579,0.28155537446339923,0.40260108338225925,4.333333333333333,0.5773502691896258,3,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.653987822800673,0.6666666666666666,3.184341450532277
DOC,2018,0.29552636109292507,0.249599101598111,0.27347946912050247,0.0361400321125984,0.5990064740180969,0.3368159867823124,0.2209802973857068,0.0412896247580647,0.03854234595218445,0.6218943893909454,0.19579555114175246,4.5,0.5773502691896257,4,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.249599101598111,0.75,1.2611840972676873
DOC,2020,0.05737486055919102,0.5514733209901352,0.1336735039949417,-0.7501758933067322,0.8560017943382263,0.29269695388419287,0.2903448159996569,0.23532209013189584,0.3279607514863103,0.47198096769196646,0.2821239064507152,4.142857142857143,1.0690449676496976,7,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.5514733209901352,0.5714285714285714,1.4994199914591655
DOC,2021,-0.3013889789581299,0.5141053057721835,-0.2311527729034423,-0.8470013737678528,0.1739872097969055,0.09732312026123202,0.08800655006920162,0.3987120942523082,0.43071563222050385,0.5039648115634918,0.34959684198680474,3.0,1.0,3,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.5141053057721835,0.6666666666666666,1.2534724473953247
DOC,2022,-0.21672473102808001,0.5286567973254496,-0.109623521566391,-0.8829763531684875,0.2353244721889495,0.139186680316925,0.12468562916235518,0.3559114090166986,0.41284325475641276,0.5049018915742636,0.3041284216446189,4.25,1.5,4,0,Health Care,0,0,"Healthpeak Properties, Inc.",0.5286567973254496,0.75,2.2918118275702
DOC,2023,0.26774110905826093,0.3690746793726763,0.1644614338874817,-0.1524408459663391,0.6894429922103882,0.4031818322837353,0.27633478740762457,0.13544072322547432,0.1995309443584748,0.46137744188308716,0.31004989134171185,3.2,1.0954451150103324,5,1,Health Care,0,0,"Healthpeak Properties, Inc.",0.3690746793726763,0.4,0.030647227354347883
DOC,2024,-0.13830361422151327,0.429987650819465,0.027202250435948348,-0.7754297852516174,0.1678108274936676,0.20512982085347173,0.1942006443964384,0.34343344112858176,0.3951384507926723,0.45143672171980137,0.45034117398365975,3.75,1.2583057392117916,4,1,Health Care,0,0,"Healthpeak Properties, Inc.",0.429987650819465,0.5,1.5957590355537832
DOC,2025,-0.17003353908658028,0.28005129189123656,-0.305384486913681,-0.4640083909034729,0.2248126119375229,0.09757759869098658,0.08298833957232417,0.26761113964021205,0.2319853005339329,0.6348112761974335,0.2073156440411183,4.0,1.0,5,1,Health Care,0,0,"Healthpeak Properties, Inc.",0.28005129189123656,0.8,1.9250838477164507
DRH,2016,0.16458566486835471,0.0949751769461025,0.1579506397247314,0.073101982474327,0.2627043724060058,0.18884831666946403,0.1028573490839649,0.024262651180227534,0.00796030461639343,0.7868890364964803,0.1107506601709989,5.0,0.0,3,0,Lodging/Resorts,0,0,DiamondRock Hospitality Company,0.0949751769461025,1.0,2.088535837829113
EGP,2014,0.08135146647691721,6.02223260069079e-08,0.08135146647691721,0.081351414322853,0.0813515186309814,0.10086164996027941,5.592073129365492e-08,0.01951018255203955,1.0753986502700379e-09,0.8796280920505524,3.4412757706023796e-08,5.0,0.0,4,0,Industrial,0,0,"EastGroup Properties, Inc.",6.02223260069079e-08,1.0,2.296621333807707
EGP,2015,-0.3042028012375037,0.44821343856330687,-0.1249046772718429,-0.8959676027297974,0.1082639247179031,0.09285318649684383,0.09288133964054401,0.3970559798181057,0.38037057716544415,0.5100908391177654,0.32514947429538377,4.666666666666667,0.49236596391733106,12,0,Industrial,0,0,"EastGroup Properties, Inc.",0.44821343856330687,0.6666666666666666,2.9271736697604265
EGP,2022,-0.261443879455328,0.35803745997983233,-0.2614438198506832,-0.596357524394989,0.0734696462750434,0.09786289418116209,0.08397996694296407,0.35930677875876427,0.27405749851284666,0.5428303256630898,0.19007749323835657,4.0,1.0690449676496976,8,0,Industrial,0,0,"EastGroup Properties, Inc.",0.35803745997983233,0.5,2.15360969863832
EGP,2023,0.19812093675136566,3.9574671360859055e-07,0.19812093675136566,0.1981205940246582,0.1981212794780731,0.2610122263431549,2.408893039421666e-07,0.0628912895917892,1.6346059905553898e-07,0.676096498966217,6.882551541204759e-08,4.0,0.0,4,1,Industrial,0,0,"EastGroup Properties, Inc.",3.9574671360859055e-07,1.0,1.0046976581215858
EGP,2024,0.23898794502019877,1.2904784138690613e-07,0.23898794502019877,0.2389878332614898,0.2389880567789077,0.29573746025562286,5.161913653766945e-08,0.056749515235424,8.17302995838559e-08,0.6475130021572113,3.4412757706023796e-08,5.0,0.0,4,1,Industrial,0,0,"EastGroup Properties, Inc.",1.2904784138690613e-07,1.0,1.902530137449503
ELME,2014,-0.034527435898780844,0.6995176881624326,-0.0869405567646027,-0.7780170440673828,0.8137884140014648,0.32230397453531623,0.3846034224283581,0.356831397395581,0.3363933408307886,0.32086464017629623,0.18120585806906675,2.25,1.8929694486000914,4,0,Residential,0,0,Elme Communities,0.6995176881624326,0.5,-0.16368141025304794
ELME,2020,0.4059270955622196,0.24729004491641246,0.4148411154747009,0.1468521505594253,0.6471740007400513,0.4222699962556362,0.24524997950718705,0.016342895338311774,0.004525180670857321,0.5613871291279793,0.24327694138309638,4.75,0.5,4,0,Residential,0,0,Elme Communities,0.24729004491641246,0.5,1.235182261094451
ELME,2022,-0.3578394651412964,0.3188038814490227,-0.3510470539331436,-0.7384505867958069,0.0091868340969085,0.08423404023051258,0.043232173125871375,0.4420734979212284,0.3178010968270399,0.4736924432218075,0.3226409710192978,3.75,1.2583057392117916,4,0,Residential,0,0,Elme Communities,0.3188038814490227,0.5,2.144598662853241
ELME,2024,-0.07579562813043594,0.4473718820383135,-0.006630159914493547,-0.9580330848693848,0.423425018787384,0.16425510274711994,0.1859740283443856,0.2400507295969873,0.32832445591267895,0.5956941538024694,0.2909037046039749,3.0,1.6903085094570331,8,1,Residential,0,0,Elme Communities,0.4473718820383135,0.75,0.6894890703260899
ELME,2025,-0.3203032116095225,0.4347642743166005,-0.391479343175888,-0.7150875926017761,0.1456573009490966,0.12689654653271037,0.10188826155936047,0.4471997668345769,0.33770333430795046,0.42590367794036865,0.2446007532061153,3.0,1.7320508075688772,3,1,Residential,0,0,Elme Communities,0.4347642743166005,0.6666666666666666,1.3007580290238066
ELS,2011,-0.5542440749704838,0.42487883119942127,-0.7173256874084473,-0.8546244502067566,0.072299525141716,0.03859609970822925,0.04185010607377338,0.5928401844576001,0.3831294894586623,0.3685637004673481,0.3414047957582899,2.75,1.707825127659933,4,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.42487883119942127,0.75,1.6356101874262094
ELS,2012,-0.6317304342985153,0.3543810634326036,-0.795077383518219,-0.916549265384674,-0.0421416610479354,0.036723718233406484,0.026953815921391868,0.668454147875309,0.3350589015686435,0.29482211098074906,0.3168532958696701,2.4,1.6733200530681511,5,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.3543810634326036,0.8,1.4793260857462882
ELS,2013,-0.43347493515295143,0.48381664722001255,-0.4909934997558594,-0.9436435103416444,0.7664468884468079,0.1043014374616391,0.19480640192902593,0.5377763702588922,0.34684431581308134,0.35792219660737934,0.2870931478184566,2.0588235294117645,1.3449251017851385,17,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.48381664722001255,0.5882352941176471,0.6425108672941431
ELS,2014,-0.31698100472038443,0.37894241437257764,-0.19154020398855204,-0.9311453104019164,0.2022483646869659,0.07380375223742285,0.08051096479721079,0.3907847542061724,0.32508400244110014,0.5354115033352916,0.2841230307159414,2.272727272727273,1.2792042981336627,22,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.37894241437257764,0.6363636363636364,0.565179784528234
ELS,2015,-0.394807274617693,0.4564844830110973,-0.44888952374458313,-0.9469704031944276,0.7232834100723267,0.08007693337276572,0.1346249441699434,0.4748842085656874,0.3686200914095397,0.44503887496231226,0.3156441201295182,2.5294117647058822,1.5615705791916008,34,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.4564844830110973,0.5,1.0164299512501147
ELS,2016,-0.1941957197462519,0.5275127432263582,-0.1346466317772865,-0.9505122303962708,0.883036732673645,0.16558399740606544,0.24037591800303248,0.35977971519653995,0.35873081814127783,0.47463628388941287,0.30768014375203695,3.3666666666666667,1.4953789459833904,60,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.5275127432263582,0.5333333333333333,1.3521559660322966
ELS,2017,-0.21893588743276066,0.5077330083778105,-0.1067462712526321,-0.9221971035003662,0.9138997793197632,0.14669155927064514,0.23265307276415167,0.3656274456168628,0.35557527712125137,0.4876809966646963,0.32144929263233407,3.6944444444444446,1.430673057279474,36,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.5077330083778105,0.5277777777777778,1.7417841630263464
ELS,2018,-0.23199063094287384,0.49144186180949845,-0.098402239382267,-0.952147662639618,0.8645931482315063,0.1415199522019886,0.20861745269338788,0.3735105823044006,0.35020890913536185,0.48496946483487036,0.30136346150666654,3.341463414634146,1.5907507048177123,41,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.49144186180949845,0.4878048780487805,1.4214399919913308
ELS,2019,-0.23709868247221624,0.41193983109627347,-0.04182411730289455,-0.9225709438323976,0.5256325602531433,0.10993006546050306,0.11227011575106635,0.3470287478994578,0.35081993034156783,0.543041176029614,0.3188479040125922,3.6785714285714284,1.3622848842368125,28,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.41193983109627347,0.5714285714285714,1.7713181347519689
ELS,2020,-0.2890503855179185,0.4165030883377236,-0.0619261115789413,-0.9618024230003356,0.2124432921409607,0.08141931490567711,0.08467037964294012,0.37046970273165597,0.37250684400489587,0.5481109750335631,0.34407270589211053,2.782608695652174,1.3802674885401558,23,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.4165030883377236,0.6956521739130435,1.00523465944697
ELS,2021,-0.3475998907604001,0.46184960750395243,-0.3272117078304291,-0.9528468251228333,0.7367449998855591,0.09841050117869264,0.1542747526149425,0.4460103912448341,0.35938021118399527,0.45557910904965615,0.30431006389192156,3.327272727272727,1.5759129682510018,55,0,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.46184960750395243,0.509090909090909,1.6962724541737275
ELS,2022,-0.40723242461681364,0.45581239784377575,-0.3688910007476806,-0.9566500782966614,0.8789966106414795,0.08242333011908659,0.14602050964755198,0.4896557565778494,0.3651927394177553,0.42792091539336574,0.3187640353486751,3.0444444444444443,1.5804998570008788,45,1,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.45581239784377575,0.4888888888888889,1.5625255059864784
ELS,2023,-0.33585560230432815,0.46001201144134835,-0.3354634046554565,-0.9522903561592102,0.8604541420936584,0.1029682617880544,0.16471552733366168,0.43882386565630166,0.35591664309247445,0.45820786564979915,0.3098462013728485,3.4150943396226414,1.5245927862894424,53,1,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.46001201144134835,0.5283018867924528,1.754733345383462
ELS,2024,-0.3851565020875289,0.481644903008103,-0.5924840271472931,-0.9573565125465392,0.870802104473114,0.1117402983274167,0.15955272101646392,0.49689679600011843,0.36604672285868506,0.3913629118066568,0.29480966959551314,2.980769230769231,1.4209964001470128,52,1,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.481644903008103,0.5769230769230769,1.4436604859880533
ELS,2025,-0.24902769646817638,0.43661267909727114,-0.1184332221746444,-0.9039862751960754,0.8329910635948181,0.12023473056333678,0.17670531372731396,0.36926242613023325,0.33463814502750605,0.5105028421648087,0.3094903470280465,3.2580645161290325,1.389670031230049,31,1,Residential,0,0,"Equity LifeStyle Properties, Inc.",0.43661267909727114,0.5161290322580645,1.3806337572994734
EQIX,2011,-0.075735459725062,0.21806349971538241,-0.1113344430923461,-0.2738091349601745,0.1579371988773346,0.14679689457019165,0.16724640599659224,0.22253235677878058,0.07815118090727173,0.6306707461675009,0.1435487549330254,3.3333333333333335,2.0816659994661326,3,0,Data Center,1,1,"Equinix, Inc.",0.21806349971538241,1.0,1.0226719826459885
EQIX,2012,-0.19789658486843112,0.6194154395139351,-0.28420235961675644,-0.9584179520606996,0.5614413022994995,0.23131822915747757,0.2763213420078409,0.4292148118838667,0.3792082497769441,0.33946696687489747,0.23796908330847008,3.6,0.9660917830792958,10,0,Data Center,1,1,"Equinix, Inc.",0.6194154395139351,0.4,1.5947414621710778
EQIX,2013,-0.2734784672365469,0.6452712137058533,-0.4106903076171875,-0.939935266971588,0.8997548222541809,0.21391773601884348,0.32980909023779786,0.48739619399694833,0.3675431978875985,0.2986860781469765,0.2671125936881561,3.3529411764705883,1.1694644324747672,17,0,Data Center,1,1,"Equinix, Inc.",0.6452712137058533,0.47058823529411764,1.5366373445619557
EQIX,2014,-0.390718347289496,0.4278737749635303,-0.40985520184040064,-0.9411133527755736,0.5406693816184998,0.09049496465983486,0.13774799727754702,0.48121331236325204,0.3444668210058259,0.42829172033816576,0.3036244963778964,3.2777777777777777,1.3440049130673615,36,0,Data Center,1,1,"Equinix, Inc.",0.4278737749635303,0.5277777777777778,1.7545736460015176
EQIX,2015,-0.02696030985422527,0.5022059678178773,0.0236330926418304,-0.9373258352279664,0.8302762508392334,0.22759003747443227,0.2592137966019381,0.2545503475467521,0.3180381774174863,0.5178596053178175,0.29063605357803196,3.9367088607594938,1.1584889821847932,79,0,Data Center,1,1,"Equinix, Inc.",0.5022059678178773,0.5569620253164557,1.5041096353950567
EQIX,2016,-0.11526767254064355,0.4761363890467624,-0.01851187646389,-0.9464706778526306,0.8778336644172668,0.17874080655931293,0.22082714494175093,0.29400847944183434,0.3284274925694768,0.527250712195152,0.29419829129872405,3.9367088607594938,1.2943840447011432,79,0,Data Center,1,1,"Equinix, Inc.",0.4761363890467624,0.5949367088607594,1.7248780421111025
EQIX,2017,-0.19140485367954593,0.38745240511667267,-0.0761895328760147,-0.9549793004989624,0.6297257542610168,0.11480580265187232,0.13005679095316702,0.3062106566631222,0.3102603204979947,0.5789835422924937,0.2761034353190873,3.8767123287671232,1.1419428556369775,73,0,Data Center,1,1,"Equinix, Inc.",0.38745240511667267,0.6712328767123288,1.855224462965988
EQIX,2018,-0.19342078125053966,0.5014123212073363,-0.13613555580377573,-0.96084326505661,0.9162445664405824,0.15559073390967737,0.23124648955747668,0.34901151403382014,0.3441458059991114,0.4953977525284564,0.3039872290701588,3.7567567567567566,1.3118094876174038,74,0,Data Center,1,1,"Equinix, Inc.",0.5014123212073363,0.5540540540540541,1.7403087098831058
EQIX,2019,-0.12468680362097728,0.5138072867748844,-0.07284045591950415,-0.9542936086654664,0.8733934760093689,0.18613408072493393,0.2619905046081494,0.31082088514589346,0.3352123340099662,0.5030450338784319,0.3130730608060005,3.7564102564102564,1.164249911092054,78,0,Data Center,1,1,"Equinix, Inc.",0.5138072867748844,0.5512820512820513,1.5681272654626994
EQIX,2020,-0.0039012329652905542,0.3834511533741526,0.0397871267050504,-0.9520167112350464,0.91859233379364,0.18330897946172384,0.20212089554093715,0.1872102129350085,0.25911801058377576,0.629480809319672,0.26259324347703505,4.590909090909091,0.8606183244708067,242,0,Data Center,1,1,"Equinix, Inc.",0.3834511533741526,0.7479338842975206,2.100662173322317
EQIX,2021,-0.15730796704821765,0.4386896928938169,-0.043288860470056506,-0.958531141281128,0.9001268744468689,0.14217451284474406,0.19038847427599392,0.29948248010102313,0.32200091301126854,0.5583430050231569,0.2956620895919389,4.092198581560283,1.1744656343466702,282,0,Data Center,1,1,"Equinix, Inc.",0.4386896928938169,0.6453900709219859,1.9854684991808274
EQIX,2022,-0.18357420918738343,0.4436919219124527,-0.0863459855318069,-0.9516277313232422,0.8859416842460632,0.13642345151753188,0.19043778294959654,0.31999766092352155,0.327701723021199,0.5435788833275677,0.3007447691393154,3.9807073954983925,1.1939150080154304,311,0,Data Center,1,1,"Equinix, Inc.",0.4436919219124527,0.6270096463022508,1.939642918466851
EQIX,2023,-0.16601138256973666,0.4746510333417282,-0.0373917333781719,-0.95805424451828,0.9274787902832032,0.1467659358425734,0.21952865552738976,0.3127773194040619,0.3397873126138736,0.5404567418278743,0.3193789157836587,4.137404580152672,1.1330179329798964,262,1,Data Center,1,1,"Equinix, Inc.",0.4746510333417282,0.5992366412213741,2.0524330365770136
EQIX,2024,-0.19659879076902922,0.47922552133057916,-0.0571619495749473,-0.9595011472702026,0.9311275482177734,0.1509594617887922,0.20520686715988906,0.3475582523465242,0.347409317501151,0.5014822875887069,0.30975649444898135,3.8583815028901736,1.2921846388926774,346,1,Data Center,1,1,"Equinix, Inc.",0.47922552133057916,0.546242774566474,1.8498784798127463
EQIX,2025,-0.2829050681642278,0.4930212273245547,-0.1952913701534271,-0.9574143886566162,0.9358152151107788,0.126684629840869,0.20461362095004446,0.4095896977122148,0.36467609051349575,0.4637256774343382,0.3265590874475212,3.4570135746606336,1.3797918633542257,221,1,Data Center,1,1,"Equinix, Inc.",0.4930212273245547,0.49321266968325794,1.664276245071203
EQR,2009,-0.5140237105744225,0.3659330997253435,-0.4689080715179443,-0.8761754035949707,0.1661769300699234,0.05596976567591934,0.06360352072811648,0.5699934815721852,0.31057752725310545,0.37403675700937,0.259037780617541,3.142857142857143,0.6900655593423541,7,0,Residential,0,0,Equity Residential,0.3659330997253435,0.5714285714285714,1.927916419293199
EQR,2010,-0.20135503138105074,0.5896746836078175,-0.21771896630525583,-0.9303152561187744,0.9217877984046936,0.17846568115055556,0.31291033993324857,0.37982070621930886,0.3600822380401902,0.4417136154241032,0.3277620519639195,2.111111111111111,1.0226199851298272,18,0,Residential,0,0,Equity Residential,0.5896746836078175,0.4444444444444444,0.11449868956373788
EQR,2011,-0.44189197156164384,0.4012523422004947,-0.5432260632514954,-0.847567081451416,0.1459959894418716,0.058728431144522274,0.062428507777144225,0.5006204023957253,0.3414698894505754,0.44065115518040127,0.28283312081011786,2.5555555555555554,1.7400510848184252,9,0,Residential,0,0,Equity Residential,0.4012523422004947,0.6666666666666666,1.1602854844596648
