title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Okay,4.0,"May 8, 2023","Good benefits, nice team members","Poor communication from leadership, corporate staff treated better than on-site staff with separate events, nicer office perks",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great company,4.0,"May 2, 2023",Excellent company to work for!,Communication from upper management isn't always transparent,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great Place to Work,5.0,"Mar 26, 2023",Hard working people. Lots of growth to come. Relatively flat structure.,None that I can think of.,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great place to work for a few months if you're unemployed and hate yourself,2.0,"Jul 24, 2019","The salary and benefits are average for the market. They are not allowed to keep you against your will. Given the high turnover rate, you'll always have new co-workers to help you through the misery.","Highly toxic environment. The accounting and tax departments struggle to retain people, with turnover greater than what is typically seen in the Big 4. People staying longer than a year is rare. Given the company's poor reputation in the employment marketplace, they cannot attract the level of talent necessary to function so dysfunction continues unabated. Long hours (more than what is typically seen in public accounting) with no end in sight given the poor management of people, process, and information systems from the merger in mid-2017 (more than 2 years later, it's still a mess).",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Poor Department Management,2.0,"Aug 27, 2019","There is a lot to learn, employees at lower levels are generally are a very nice hard-working group of people, compensation is fair, stock-option program, lots of company perks/initiatives when you are allowed to participate","Accounting department head is controlling and makes staffing decisions for employees at all levels. If you want to move up you must brown nose and show face in the office after hours and on weekends. Quantity of hours is more important than quality of work. Environment is competitive and toxic, resulting in high turnover of staff. Employees at the next level down avoid making decisions and prefer to throw their own team under the bus than to stick up for them. They create an environment that discourages teamwork and encourages unhealthy competition. With 30%+ staff turnover in 6 months there’s clearly a problem with upper management that is not being addressed.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Not terrible, not great",3.0,"Mar 21, 2022","JBGS offers good corporate benefits and was great about COVID response (for corporate employees). If your managers value you, you'll go far. The work was varied, but not challenging. My co-workers were lovely people, who I formed great relationships with, and who would go out of their way to help out.","There is a huge disparity between the treatment, benefits, salaries, diversity, etc. of corporate vs. site level staff, and a good amount of eye rolls when site level staff ask for better. It's very transparent what teams and departments are valued (i.e. asset management is a priority, accounting is not, etc.) and if you're not in one of the favored departments you won't have any room for growth. The only way to get your value recognized is to a) be a favorite of the executive over your department or b) threaten to leave. Communication between departments is abysmal. You'll be overworked and severely underpaid. Your work life balance depends on your manager; some are better than others. If you get a bad manager, emails came in at all hours and there were times where I saw people get reprimanded for not responding to something at 12 AM.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
I Want To Believe This Is A Great Company,4.0,"May 23, 2017","Well known company. Mention JBG to anyone in this industry and they'll know exactly who we are and will probably be impressed. -Plenty room for growth, flexibility, and variety. -Great benefits.","-Commission structure can use some vast improvement. -Immediate managers will purposefully give you low evaluation scores to keep you under the radar. -Favoritism is definitely shown and your hard work will go unnoticed if you are not in the fold with the right ppl. -Being creative, residing in the grey areas, and thinking outside of the box in your approach to Leasing and/or Management are frowned upon. If you're more edgy and not as ""cookie cutter"" as everyone else, don't hope to make many connections here.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Poor culture/practices,1.0,"Jul 18, 2021",Resident experience is a high priority. PTO is good but high turnover and being short staffed means you never get to use it.,"Our office was acquired by JBG and everyone’s offer to stay with the community contained flat out lies; there were huge pay cuts, the job itself got far more difficult and unorganized, and 45-50 hour work weeks with no lunch breaks became the norm. Borderline Fair Housing violations were common in bad practices that allowed opportunities for some residents and not others in obscure “customer service gestures”. Over time, management implemented a cycle of requiring lower staff to enforce policies that they would then waive entirely when speaking to residents themselves, as if to deliberately make subordinate staff appear incompetent, uncaring, and mean in the eyes of residents. This created an environment in which constant negative reviews for leasing staff diminished any possibility of upward mobility no matter how strong their work ethic or sales skills.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
Great potential to be and do better,2.0,"Sep 23, 2018","Learning a lot, great onsite team, knowledgeable co-workers","Way too much work. Since the merger, PM office staff has been given a lot more tasks, with little direction and/or support. Although the workload has increased significantly, there is no additional support offered. It is impossible to keep up. Working from home off hours to just stay afloat. Also, Glassdoor keeps sending me emails telling me how underpaid I am. That stings for how hard I work. I would like to mention that these are not legacy VNO legacy changes, as another person said. This is a completely different structures for both legacy teams. It was not like this before.",JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
"Work life balance, caring management",5.0,"Aug 5, 2021","The regional managers/VPs are always willing to assist with questions and they keep an open dialogue with their managers. JBG Smith genuinely cares about work-life balance, they lead the charge in Diversity + Inclusion, and they sincerely want every one of their team members to succeed. The vacation time is substantial (and they love it when you take it!), we received free Calm subscriptions to help us relax, and they have departments of every kind to assist with tasks so you can focus on working with your team and improving the customer experience. They're constantly developing and acquiring new communities and the future of a career trajectory is limitless. It was hard for me to leave my old company, but I didn't realize how much better my work life could be with a new company until I came on board with JBG Smith.",I wouldn't change a thing!,JBG SMITH,JBGS,Diversified,2025-11-21,https://www.glassdoor.com/Reviews/JBG-SMITH-Reviews-E1747097.htm
