title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Great Company!,4.0,"Mar 17, 2021",This is a wonderful mid-scale company that retains a close knit community culture. It has a work hard play hard mentality and at times can be extremely rewarding. This company tends to draw amazing talent and quality of people who are not only about business but who are genuine and fun to be around. Salary tends to be at market rate (pretty average) but I would consider all other benefits as above average.,"A little too much drama for my liking although manageable. Vacations are only two weeks, which may be the national average, but certainly nothing to boast about.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Good Company,4.0,"Feb 18, 2016","Growing company with some truly intelligent and nice people. Easily ask questions or get feedback between departments. They are a growing company with a big impact in the market. They offer great perks in the summer time, such as Friday half days!","Slow promotion rate and more of a learn as you go mentality. Asked to fill multiple roles without being compensated for it. There is a decent amount of turn over, I believe they hire for cost instead of value.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Overall a Great Company to Work For,5.0,"Jan 20, 2021","Engaged leadership, an organization that cares about its employees, teams that love what they do and enjoy coming to work every day. The company has a strong market position with a diversified asset class and cares about being a leader in sustainability. In terms of life at Hudson Pacific, there are a lot of 'work perks' that come with the job. Beautiful office spaces, catered lunches, a charitable giving policy, and a leadership team that is committed to DEI initiatives and leadership development with things like employee resource groups and other programs.",None that I can think of at the moment!,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Best in Class,5.0,"Jun 27, 2016","I've been with this company for a few years and watched it grow from having fewer than 50 employees in LA to a team of 250+ across a portfolio in major cities up and down the West Coast. Leadership has managed to keep priorities consistent over time -- they stress teamwork, collaboration and hard work, all while underscoring the importance of having fun together, and, of course, delivering best in class product and client service. Which, if you ask me, is about the most satisfying combination of goals for a company to tout. And they don't just talk the talk; the perqs of working at Hudson include state of the art work spaces, company outings, summer half day Fridays, stocked kitchens, catered lunches, and just about any other amenity you could want. All of it, of course, is designed to make the average employee feel as happy at work as possible, because Hudson gets it: happy employees = productive employees. I honestly can't speak to the experiences some have had regarding cliques and power, but I would not be the least bit surprised if the folks writing those reviews had some of their own issues going on. There will always be naysayers, but if you ask the average Hudson employee to give you a candid assessment of working here, I'd be surprised if you didn't get a completely positive, hopeful report. Not to mention that because there is such a premium on corporate culture and vision, recruiting is careful to select individuals who clearly embody the qualities mentioned above. No workplace is perfect, but as far as I can tell, this one comes about as close as you can get.",No drawbacks to report -- it is an honor to work (and play) here!,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
A wonderful place to work,5.0,"Jan 21, 2021","They pay you well, offer ample opportunities to grow, they have a killer xmas party, there are also a lot of opportunities to social impact work. In fact they give you paid time off to do volunteer work. Many of my colleagues have become my good friends and people are always willing to provide feedback and help you get to the next level. There is always a ton of food in the office.",There aren't always a lot of job openings outside of property management but they are always hiring which is positive.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Assistant Property Manager,3.0,"May 10, 2016","Casual dress on Friday, team building, volunteer opportunities, mostly good coworkers, office snacks are good (high quality). Beautiful buildings to work out off. Creativity was welcome. Initiative was rewarded. Good benefits. Opportunities to learn as you go.",Lack of competive pay. This is a problem but perhaps they are recogizing that. Lack of accountablity with certain employees allows others to get burnt out.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
"Good from far, far from good",1.0,"Sep 13, 2018",The corporate office space is brand new and really nice. They have a kitchen with free food and drinks. On the surface it's a pretty cool place to work.,"1) The vast majority of the most important people at Hudson either worked with the CEO at his previous company or had some other pre-existing relationship. The board is an old boys' club and so is most of the executive team. As such, the culture at the top is very insular and that has negative effects for new employees and people at the bottom. 2) Company-wide communication is pretty much non-existent; there were at least a half dozen instances in which they bought a new building or sold an existing building but never bothered to tell any of the people who weren't directly involved with the transaction. Most employees didn't find out until reading the press releases. 3) If you run into any kind of HR issue that negatively affects your work and you don't have any ""friends at the top"" then my sincere advice is this: skip the HR department and start looking for an escape route. I watched multiple people try to make formal complaints about harassment, retaliation, etc and not only was there no action taken, the HR department didn't even bother to write anything down or pretend to investigate. I'm actually being pretty diplomatic - the reality is that there are some unprofessional, toxic people working at various levels of the company and HR actively enables them through some combination of malice and incompetence. I imagine it's only a matter of time before the company gets hit with a harassment or discrimination lawsuit, if it hasn't already.","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Great Place To Work,5.0,"Jan 26, 2022",Everyone who works at Hudson are overall great people and the company offers great perks. Company Christmas party was insane before COVID. The company gifted to $100 upon arrival and they really go all out. Very non toxic environment.,Didn’t have the best manager but she also wasn’t the worst. I think Hudson should offer maybe a month long intensive for anyone in management that emphasizes transparency and expectations of subordinates.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Has its ups and downs,3.0,"Feb 21, 2020","Great CEO, and the vision he wants for his company would make an amazing company","If you want to move up, It’s literally about who you know and not what you have to offer. Development is not their priority, neither is the voice of the employees","Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
Run away - Highly Toxic Environment!!,1.0,"Dec 14, 2017","Free parking, lunches, and breakfast. Quick promotions if you have friends or family in high positions.",Lots and lots of backstabbing. Lots and Lots of Micro Managing!!! Very high turnover. Someone is fired/quits almost every week - but they don't want anyone to know this information so they don't send staff update emails. If you do not know a top executive you will be overworked and underpaid.,"Hudson Pacific Properties, Inc.",HPP,Office,2025-11-21,https://www.glassdoor.com/Reviews/Hudson-Pacific-Properties-Reviews-E354494.htm
