title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
One of the best companies to work for,5.0,"Aug 23, 2022","Work/ life balance. Family first. Benefits, bonuses and employment stock discount.",Not enough room for advancement.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Industry leader,5.0,"Dec 13, 2022","Great place to work, company is thriving in a struggling industry. Many opportunities for growth and flexibility.",No clear internal career path,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great company to work for,5.0,"Sep 6, 2013","beautiful buildings to work in, management was great",not enough room for advancement,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Super Corporate Environment,3.0,"Jun 13, 2019","Great benefits, internal perks make up for low salary.",Learn to read the plastic smiles.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Intern,4.0,"Dec 17, 2017",Collegial environment and interesting work,"Center city location would have been preferrable. However, I believe their offices are moving there soon.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Really good company,5.0,"Sep 23, 2017","Good company that believes family is first, very flexible. Great training opportunities.",Not much room for growth.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Nice environment,3.0,"Mar 16, 2014","Friendly co- workers, learning Opportunities, chance for advancement",Department Management could be more team motivator instead of dictators.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Facility supervisor,4.0,"Jan 11, 2018",there are room for advancement in company good benefits,some member in management don't work well with others,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great company to work for,5.0,"Aug 1, 2022","Great work/life balance, great benefit selections, and nice people.",Nothing that comes to mind.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
LOVE Brandywine,5.0,"Aug 1, 2017","So reasonable, family oriented, takes good care of employees","Office is noisy, sometimes hard to concentrate",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Toxic work environment,1.0,"Feb 10, 2022",The office is beautiful and the location is good. Some of the people there are genuinely nice people.,Severely understaffed. Always wearing too many hats and working long hours to compensate. Management kept a lockeroom vibe and spent time blaming people and creating a negative environment.,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Realtor,5.0,"May 4, 2021",The pay is really great and the insurance is great,You need to be self motivated t,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Employee Conscience,4.0,"Feb 22, 2022",Employees are considered a major asset of the company.,cience,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great Firm,4.0,"Sep 4, 2021",Good people who care about what they do,Growing pains create problems with job security,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Administrative Assistant,5.0,"May 23, 2018",Brandywine offers great benefits for their employees,Be willing to wear multiple hats,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Brandywine,5.0,"Dec 9, 2019",its an amazing building i would recommend.,there are no cons i would reccomend,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Great place to work,5.0,"Mar 9, 2021",Top notch firm. Great people.,Few opportunities for senior level advancement,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Office Manager,4.0,"Oct 5, 2016",Great culture! Great People!,No regular telework options for all employees,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
brandywine realty trust,3.0,"Sep 22, 2020",the staff was very friendly,"no room for advancement, mundane",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
awesome,5.0,"Oct 13, 2024",Awesome to the fullest extend,It is beyond a word,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
"Very positive. Great company, great people.",4.0,"Jun 29, 2012","From the very top, management regards its employees as it greatest asset. There is also a strong commitment to service in the community.","As the company has become larger, it had lost some of its smaller company appeal. The CFO definitely brings a very non-personal corporate feel to the organization.",Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
Brandywine is a great place to work.,5.0,"May 3, 2011","Brandywine has some very good people. The work atmosphere is fun. However, in accounting and finance there is a strong work hard paly hard attitude. Benefits are very good as well.",Frequent mergers and dispositions are difficult on the organzation especially accouunting and finance you have to do most of the hevey lifting,Brandywine Realty Trust,BDN,Office,2025-11-21,https://www.glassdoor.com/Reviews/Brandywine-Realty-Reviews-E2532.htm
