title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Good Culture,5.0,"Oct 9, 2024",Company has fantastic work culture.,PTO could be more. More holidays or personal time.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Lost some of what made it a great place to work as it grew,4.0,"Jul 2, 2024",We had a great deal of autonomy in how and when to complete tasks. There was a lot of variety in tasks and I learned a lot of new skills.,"As the company grew, the culture became more and more corporate. Understaffing became the norm, and we were running sites with hundreds of units with only one person.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Leadership,4.0,"Sep 17, 2024","Promotions from within, Leadership cares",Not off work for some major federal holidays,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
I wouldnt,3.0,"Sep 15, 2024","Commission is a plus, and fair. Hours are great.",You aren't listened to. Bad DMs! Super low pay.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Overall good, some downsides",3.0,"Aug 10, 2024","Consistent hours, good coworkers, starting pay is decent.","istent hours, good coworkers, starting pay is decent.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Over-worked,3.0,"Sep 23, 2024",People interaction on a daily basis.,Expected to put up with horrible customers along with being overworked.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Move I Ever Made,5.0,"Jul 8, 2024",I got my life back when I joined Extra Space over 6 years ago. This company allowed me to grow professionally and take care of my family. The core values are what keep me going every day.,"The ever changing world around us has made it more difficult sometimes to handle upset customers, but keeping a cool head and rational thought makes all the difference!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Top-Notch Culture,5.0,"Sep 6, 2023","The people at Extra Space are what make working here worth it. The culture is incredibly welcoming and really makes sure that, regardless of your tenure, your contributions are noticed and commended for the good of the company and its employees. There are a multitude of activities that the company and various departments put on to keep their employees engaged and fulfilled. Management also knows the important of work-life balance and is always flexible to accommodate reasonable scheduling conflicts with whatever comes up in life, whether that be routine/one-off appointments, child care, etc. It's not hard to see that they prize employee satisfaction as their first priority over all else, and it's encouraging to see senior management following in those footsteps every single day in the work that they do as they continue to grow the company.","The requirements for remote/office working days can vary from department to department. My department specifically works 3 days remotely and 2 days in the office each week, which can be nice for some that prefer more face-to-face interaction with their teams, but could otherwise be an issue for those that purely want a remote working opportunity. For how large the company is, the compensation for corporate employees is fairly average compared to other similar positions at companies within the Salt Lake City area.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Employeer,4.0,"Sep 29, 2024","Amazing Team
Lots of Freedom
Self managed",Compensation was low for the standard living cost of the zip code being employed at.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Fabulous Employers,5.0,"Oct 9, 2023",ESS cares strongly for their employees and their free time outside of work. Having one day a week that everyone is off is amazing(Love Sundays). The Teamwork this company possesses is beautiful.,"As an AM I am often at my site by myself operating the business; However, for our bonus checks the SM receives a percentage of the AMs incentive. Being as I am at the store and doing rentals so often on my own I feel it is unfair to lose a chunk (aside from taxes) of my incentive when I've done the work to earn it. I also feel that our stores could close slightly sooner. Especially for our parents, who don't get much time with their kids. I feel it may be easier to open earlier so that we can close earlier and have some more time at the end of our days. Say 8:30-5:00 or 8:00- 4:30","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Working for Extra Space,5.0,"Jul 8, 2024","If I could rate this company higher than a 5 I would. I have been with the company for 5 months, and I wish I would have started here sooner. The environment is amazing, I always get the help I need, I feel valued as an employee, and I love the work life balance. Amazing company to work for!",I don’t have any cons,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Managers!!,5.0,"Oct 2, 2024",I working with my District Manager and DTL's.,"Not a flexible schedule, strict on hours.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Alright,3.0,"Oct 7, 2024",Solid benefits. Decent pay career progression,Hours aren’t ideal. Sales pressure,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Excellent Place to Work,5.0,"Oct 1, 2024","Excellent work culture, support from management, work/life balance.","benefits, PTO could be better.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
I was lied to about pay,1.0,"Aug 29, 2024",Low stress if you’re okay with minimum wage.,"They micromanage, they lied about how much commission you make, if you’re second shift there’s no team leads around. They have you fill out anonymous surveys but give all the answers to HR","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Welcoming Culture,4.0,"Mar 19, 2024","The culture here is amazing, everyone is so kind and welcoming. The company is extremely supportive of work life balance. They also support your day to day decisions. It's the best job I've ever had. The monthly bonuses are also great, its not a huge amount, but it's far better than nothing","Pay and positions. They should change all titles to property manager instead of store manager and assistant as we do the same job anyways. They should be paying us the same, and a lot more. This is still a far better paying job than other places, but still nowhere near enough","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Hands On Customer Service!,4.0,"Jul 13, 2023","If you enjoy customer service and working with your hands this is the place for you! Every day is full of variety. From the people you meet to the tasks you perform, there is something new around every corner. The customer service aspect is, probably, the most important as many don't realize that needing storage usually involves some kind of serious stress or life change for the person needing it. It's rewarding to be able to make something easier for someone who is going through a difficult time. The other half of the job is working with your hands and getting to be outside instead of in an office all the time. Maintaining the property, fixing things yourself and keeping things running smoothly brings a great sense of accomplishment.","Well, they are sort of the same. That ""working outside"" part can be a bit of a challenge during times of extreme weather and a stressed out customer can be difficult to deal with. But at the end of a 105 degree day (or an ice day) I think I feel a little more proud of myself for being able to power through. And when that stressed out customer comes in yelling at you and leaves thanking you, well, that's what it's all about!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Average Workplace,4.0,"Oct 2, 2024","Part of a team
Growth opportunity","Under a microscope 
Difficult quotas to meet","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Amazing Place to Work,5.0,"Oct 1, 2024","Great environment
Good benefits
Competitive Pay","No bonuses
Sometimes lack of departmental communication","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best job ever!,5.0,"Jul 8, 2024","Management is responsive and approachable; teammates are well trained and supported throughout their careers; compensation matches the position; promotion from within is encouraged, cultivated, and available to any associate willing to put in the effort; inclusive corporate culture that cares for both employees and customers.",Really no cons for someone willing to put in the effort to excel in the position.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Work Life Balance,5.0,"Jul 31, 2024","Work for a company that values their employees, and treats everyone like their a person not a number,","Take the over time when offered. Like every company it's a business, and they got a budget for labor.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,5.0,"Jul 30, 2024",I haven't started the job yet but the interview gave some insight on what is expected of me. The General Manager seemed impressed with my resume. I'm super excited to start my new position,Since I've not started the position yet I can't give any cons.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best job in my 20 years of working,4.0,"Apr 30, 2024",Team/Teamwork - Everyone gets along and everyone is there for you if you need ANYTHING. Living on site - Affordable rent Incentives Monthly Company listens and takes care of their employees,Scheduling - No one is ever at their homestores so they have to travel all the time. Sites not properly staffed. Bigger sites have solo coverage. PIPS - It is a improvement plan. It adds extreme stess and terrified of losing a job but you do everything right.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Five Years Strong,5.0,"Sep 11, 2024",They are family. Ready to help and will help.,Non really that I can think of.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great place to work,5.0,"Apr 19, 2024",I've been with the company about 2 years now and have been given so many opportunities as a young woman. I have been able to manage my own stores and also move to my dream state all because I had the support of my team. The hours are great and I feel I am compensated fairly for the the work that is asked of me.,On the rare occasion you may have to work with someone who is unsavory but the management here and teams are great about making sure conflict between coworkers doesn't happen often or at all.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Skip This One,1.0,"Jul 24, 2024",Good for time managers and introverts,"Overworks the most minimal paid employees, sends them to new locations with minimal to no notice to cover an area they don't know and be harassed by customers who are angry at how shady the corporations promotions are. Threats and harassment from customers occur frequently, upper management is discriminatory against married couples and people who choose not to buy a car. The money isn't worth it this time.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Company,5.0,"Jun 28, 2024",Great place to work because of the people you work with day in and day out. Company has plenty of opportunities to grow and the support system to help you get there is great! And we're closed on Sundays.,We have to work till 5:30 PM on Saturdays.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Quick Money, short term gig",3.0,"Jun 20, 2023","The training for the sales process is fairly simple and since it’s inside sales you don’t ever have to cold call people. Their system is easy to use and has all the relevant tasks you’ll need to tackle throughout the day; you can contact anyone at other stores which is helpful if you have questions, you’ll usually get an immediate response. Physical work is usually light depending on your main store but you will sometimes have to do big maintenance projects by yourself or with your store manager. Customers are generally easy to work with because they already know what they want.","Atrocious salary and career advancement options, even though you can transfer to any store in the company, usually the only ones available to you will be in your district. There are only 3 role types before District Manager: assistant manager, store manager, and district team lead. Pay between Assistants and Managers is negligible and if you become a DTL you will make only a few dollars more. If you live on site as a manager, they always slash your pay because you’re receiving free housing, but most of the time it goes below what the assistants make.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good entry level remote job,4.0,"Jun 29, 2024",Supervisors and managers are great. They genuinely care and will do all they can to help struggling sales reps and also develop those who want to move up or within the company.,"-Commission payout could be better but is overall decent considering the job requires no experience. -The only holidays you have off are Thanksgiving, Christmas, and New Year","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
ask detailed questions during interview,3.0,"May 31, 2023",co workers. job can be a little slow so you have down time to focus on other tasks. decent pay. (for the specific duties listed in the job description) you don't work sundays. (unless its a specific location) there aren't that many pros without caveats...,"the pay does not match ALL of the job descriptions you have to do. some days you have to randomly paint the curb. some days you have to power wash. some days you'll have to be an exterminator. some weeks you are at SEVERAL different locations so its never the same. they train everybody the same, but not every manager runs their location like everybody else. I'll hand it to my managers/coworkers for training me properly. but they were not 100% honest about everything. I understand they needed another 'hard worker' who doesn't ask many questions. but come on, don't tell me on my first week that ""oh this is a crazier/busier week than normal don't worry about it."" when EVERY week is like this. sometimes worse. I won't go into detail but be prepared to hold down about 9 different jobs when accepting this ONE....fyi","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great job and great benefits,5.0,"Apr 6, 2023","I enjoy working at ESS because of many reasons! some reasons are: SUNDAYS WERE OFF!!, work day ends at 6pm, employees are awesome to work with, the company really cares about their employees, there are always ways to grow in the company (ESS will try to hire within the company before outside). While there are many other reasons these are just a few that intrigued me to want to work for ESS!","Holidays. ESS provides 4.5 paid holidays for its full-time facility employees, unless additional holidays are state mandated. We do not get enough paid holidays off. Which is very hard when you have kids. Another con is when an employee has worked at ESS for many years and hits the ""cap"" for hourly pay. They no longer get any increases. This is upsetting due to the fact at the end of the year everyone gets a merit review which is when you would get an increase of pay depending on your performance throughout the year and these people are no longer able to get an increase of pay. This is something that needs to change ASAP! How do you expect to keep an employee for over 15 years but not give any incentive to stay with the company? there should not be a ""cap"" for field employees and if the ""cap"" is to stay in place there should be other ways ie. bonus checks cut to employees that have hit the ""cap"" to compensate for not getting an increase in their hourly rate of pay.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
to be determined,3.0,"Aug 7, 2024",Simple job depending on your location.,Lack of communication and focus.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best Company,5.0,"Aug 29, 2024","Work-Life Balance
Pro Diversity
Culture
Growth Opportunities",I have been here for a long time and am still excited and grateful to be here.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good for experiencing office work,3.0,"Aug 8, 2024",Discounts on any storage units,"Mostly working alone, cleaning both outside and inside of the building, high turnovers.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
overall a great work environment,5.0,"Jul 12, 2024","I like that extra space values me as an employee. I'm not just someone here to make money for a company, I matter.","trying to get the property up to standards and the cleanliness has been a bit of a challenge, I'm overcoming that obstacle daily though.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Such an AWESOME place to work - and grow!,5.0,"Sep 8, 2023","Extra Space's culture is truly something that is hard to find in the workplace. They treat people like... people! Everyone is always more than willing to help out, with a smile on their face. Making sure that you have the support, knowledge, and resources to do your job to the best of your ability is truly the focus. There's more than enough room to grow within the company if you put your mind to it and speak up!","Extra Space is a large business, after all, so it can sometimes take a minute for policy implementations and updates to take effect. There are a lot of channels to communicate through and, for a newer employee, it can take a minute to realize where your questions should be directed. That being said, everyone is always so helpful in pointing you in the right direction!","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Best company I have ever worked for,5.0,"Jul 8, 2024",-Self paced - Supportive work environment -Opportunity to learn and move up -Mileage Reimbursement for travel -Challenges you to be the best you can -Paid holidays,"-Summer months can be very hot when working outside, but water is provided and breaks are highly encouraged.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
ESS is a great place to work.,5.0,"Sep 27, 2023","There are numerous opportunities and departments for your career advancement. Many opportunities to work from home and even from out of state. My department which is the NSC (National Solutions Center) has many diverse schedules to choose from and the wages are excellent. Where I am you have the ability to make much more in commission each month, not just your hourly wage. ESS has an excellent work/life balance for everyone. They believe in that balance and wants to make sure it is attained. The core values of the company are important to me……..Integrity, Excellence, Innovation, Teamwork, and Passion. The company lives these values. ESS is a trailblazer in technology, constantly building and improving on our systems to make them more user friendly for the employees as well as our customers.",Really not a whole lot of cons. Could use more IT Help Desk Techs so they could match the schedule of the NSC; providing assistance no matter the time.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Good place to work, great people!",4.0,"Aug 12, 2024","- Great people, management who care - semi-flexible work environment - low pressure - safe industry",- Limited PTO and no sick days - “Hybrid” schedule depends on your manager,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Save yourself - not worth it,1.0,"Jan 23, 2024",Work from home options are a plus.,Accrued paid time off and unpaid sick time that is withheld from employees for 11 days until the start of the next pay period. Strick rules and regulations on employee usage of PTO. Lack of proper professional communication and little to no care about work-life-balance. They will stop talking to you and ignore you if you choose to try and better yourself.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Wonderful Company to work fo,5.0,"Jul 9, 2024",The Team. The Culture. The Opportunities. I love this job!!,"With any job there is always a less positive aspects as well, but the Pros far outweigh the Cons.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Pretty rad imo,4.0,"Sep 10, 2024","Great people, great work environment","Pay, traveling, commuting, bad customers","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to Work!,5.0,"Apr 8, 2024","You are never alone. If you are working at a location by yourself and need help, there is always someone you can reach out to. With the incentive pay out monthly, your hard work really pays off.",Store managers are required to work Saturdays unless you use a PTO day.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Decent Segway job,3.0,"Aug 20, 2024","Full time, late starting hours","Crappy pay, treated as replaceable by management.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra Great Place to Work at.,5.0,"Oct 2, 2023","Coming from the industry, I can say Extra Space Storage is an amazing place to work at, we have great values, great teamwork and the best training in the industry. I am extremely proud of being a part of such STRONG team!!",none that i can think of....,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Does what it needs,4.0,"Aug 30, 2024","Good work environment, good opportunity for advancement","Pay:workload, open availability/no set schedules, weekends mandatory","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Happiness,5.0,"Apr 3, 2024","I have been with the company a little over 2 years and I have never had worked for a place that cared so much about their employees from our wages and great incentives to where we started out as co workers turned into a team turned into friends and now family we are happy to help one another with goals we like to meet problems we are struggling with and we do it with our whole heart and we are happy to do so and that shows to our customers. Happiness, kind. compassionate, understanding, professional and knowledgeable. We are enthusiastic and value one another and value our customers because our values are who we are and what we stand for. We can depend on each other with the highest integrity we thrive in excellence to give our customers the best experience possible we have passion for the work we do because we get the appreciation from upper management from our team mates just the recognizing that your doing a great job makes you continue to thrive and be the best you can be for you for the team for the company for the customers, You have great opportunities to advance your career at Extra Space, I have never felt so much happiness then I do knowing I have family behind me to encourage, to teach, to help me grow and continue to be the best manager I can for our customers.It's just the right thing to do even if no one is looking.","Some days can be extremely challenging we embrace it. Deadlines to meet can be overwhelming at times we reach out to where even our District Managers will come in to get their hands dirty to finish. Customers can and will get angry about rate increases we take a breath and know we have compassion and understanding to calm the storm and fix the issue after all we are in customer service, Every place of employment we have ups and downs its how we handle the downs that give us our outcome, Sure there are things I think my site could use or would be better and more secure if I had them in place communication is key and patience is what we have to have it all has a process but our voices are heard would I call these cons with Extra Space? Technically yes, however its also teaching me patience its teaching me how to stay calm in frustrating times and helping me grow when im uncomfortable and that will always be more positive then negative","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Benefits are pretty decent, but that's it",1.0,"Jun 20, 2024",Decent health benefits at a good price,"District and regional leadership is non-existent Management will look for anything to fire an employee. Zero support from ""leadership""","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Don't do it.,1.0,"Sep 30, 2024",You work alone most of the time.,Yes. Just everything else besides being alone. They work you to death then tell you you're not enough,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Fast- paced and growing,5.0,"Apr 19, 2024",Remarkable team work. You can call anyone in or out of your alignment for help. Cannot mess up anything in our programs that cannot be easily fixed. Above market pay scale. Level-up quickly,AM's are usually tied up with meetings and audits (which is why teamwork is key),"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Hear ye! Hear Ye! Read all about it!,5.0,"Apr 26, 2023","Great teamwork at ESS! Even though one many often be on a site alone -- there is a great network of information to help one always perform to the best of their ability! The computer systems are top-notch and always being updated -- and IT is always available via speed-dial -- which makes helping customers. The in-person support staff (DVP, DM, DTLs, DLM & EEM) are always available and eager to help as well.",My only con is the cost-of-living in the area that surrounds the site I manage.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Toxic work culture and environment,2.0,"Aug 9, 2024",Schedule flexibility and dynamic workdays.,Glorified janitors since public notice posting in the back states staff members are part of the housekeeping industry.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Not bad not great,3.0,"Aug 17, 2024",Customer facing sales and property maintenance. Not a hard job to learn and do.,Management of Key Performance Indexes,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Job,5.0,"May 21, 2024",I really enjoy my job because it has a little of everything. Meeting New people all the time . And making new ones at work and with the meetings we have. Iam very happy,A friend asked me if there was anything I did not like about my job and I thought about it. And I could not think of anything.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
"Integrity, Compassion, Teamwork",5.0,"Jun 22, 2024",Great benefits Set schedule Valued as an individual Bonuses Accessible Training,Physically demanding Sometimes changes happen without communication beforehand,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Low Pay,2.0,"Mar 19, 2024",Nice to have a job where you aren't tied to a desk all day.,"- Pay is way too low for workload - They move you from facility to facility which is stressful (sometimes you're working alone covering a huge, busy property) - No opportunity to make any decent bonus money no matter how many rentals you sell","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
It May be an OK Fit For Some,3.0,"Apr 25, 2023","Fellow store managers, assistant store managers & others are great. Everyone helps everyone & pretty much has a positive attitude. It's not a difficult job, it just may be a lot for someone at first.","A lot of work for the pay. There are possible bonuses, but it depends on certain factors. Personally, don't care for property management & borderline harassment of customers/tenants. Also, the company expects you to follow a script to the tee, especially when being reviewed on your performance (being ""shopped"" - in person or on the phone). As with all companies, the goals are to get more, more, more. More reviews, more money (insurance), etc. Some expectations are a little more difficult to meet than others. One last item - being an ASM, you'll be expected to travel to sister sites when they need coverage (which is why they ask if you have reliable transportation). While there is mileage reimbursement, they calculate the distance for you & if you don't match it, there are going to be issues. Never mind traffic delays, detours, and wanting to arrive at the job on time; just make sure to get Google Maps to track your trips & timing, so there is no discussion of trying to take a longer route to get more money.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Amazing place to work,5.0,"Aug 22, 2024","Hybrid work schedule
Growth opportunities","Promotions take longer to happen
No remote work options for some positions.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company to Work For!!,4.0,"Jun 25, 2024","Great Work Life Balance, Good Pay, Nice Bonuses just for doing the job you already do! Best job I've ever had! Best company I've had the pleasure of working for.",Horrible Healthcare!! Insurance is low tiered company with lack of coverage at an astronomical rate! Hardly worth it!,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great company to work for,5.0,"Apr 12, 2024","It's so rare to work for a company in this day that really, consistently shows they value and care for you. I can truly say this is the best company I have ever worked for. From top to bottom. From the CEO to the field the message is clear. We are only as good as our front facing, customer facing employees.",That I did not start working for Extra Space sooner.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
ESS lives its values!,5.0,"Jun 10, 2024",Extra Space is committed to ensuring every member of the team feels supported by an environment with other individuals that live the company values.,"In an industry that is so tied to the market fluctuations of demand and real estate in general, it can be difficult to feel confident when negotiating with upset tenants.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Extra space,1.0,"Sep 19, 2024",The hours are stable and you don’t have to work overtime,You’re basically a glorified janitor and will have to work at multiple locations for average pay.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome!!!,5.0,"Jun 28, 2024",The company cares about your growth and development and makes sure you have everything you need to be successful! The work load isn't unbearable and there's a really great team mindset that helps get things done.,Overtime isn't really allowed unless there are some extenuating circumstances.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great culture,5.0,"Jul 26, 2024","amazing culture, great opportunities to move up",Needs higher pay as the pay i feel isn't sufficient for the work we do on a daily basis,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
employee and customer centric,5.0,"May 2, 2024","OT available if you want it, Great benefits, opinions are heard and valued, Given the path to grow within the company if wanted- Loves to hire from within. Hourly plus bonus. Support from management. Job security in a booming industry.","working alone, short staffed, closing at 6 makes finding child care difficult.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Awesome company,5.0,"Jul 21, 2024",Lots of growth opportunities in personal and professional life that extra space helps facilitate.,"A decent amount of downtime, utilize your time properly and you will always find something to do.","Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Place to work,5.0,"Jun 28, 2024",closed on Sundays and Flexible Sch and great benefits,open to late on Saturdays,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Learn. Grow. Teach. Repeat,5.0,"May 20, 2024",Supportive environment for all types of learners. Empowering culture to grow and share knowledge. Opportunity to create a career with great benefits.,You will need to be adaptable to change. The value of Innovation is lived by those that desire to be successful.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Good Company,4.0,"Aug 21, 2024","Healthy company direction
Profitable and recession proof industry",Benefits and compensation are lacking,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
Great Company,4.0,"Aug 16, 2024",Work life balance. Great people & culture!,Pay is relatively low compared to industry standards.,"Extra Space Storage, Inc.",EXR,2025-11-11,https://www.glassdoor.com/Reviews/Extra-Space-Storage-Reviews-E35227.htm
