title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
An okay place,3.0,"Jul 28, 2023",Time off was never an issue,The boss never drove or put in manual labor.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Work Horse Mentality,3.0,"Jul 2, 2023",I have absolutely no pros,Can't keep anyone because the workload increases every day and the appreciation shown is null and void,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great place to build a career!,5.0,"Nov 8, 2022","The size and scope of Iron Mountain enables an ambitious employee to advance and pursue new opportunities in various areas. I have been here more than 20 years and had positions in Operations, Account Management, Territory Sales, Digital Solutions and Enterprise Sales. It has been a great career! I can honestly say that any time there have been gray areas, the company made a decision that was fair to me. I appreciate the fact that Iron Mountain did not rest on its reputation as the leader in records management. Instead, leadership recognized that we are an ""information"" management company. They have developed a wide range of new services and products to keep us relevant as the way information is handled and used changes. The future is bright. I have recommended Iron Mountain to friends and family members and some of them are ow my colleagues here.",The bureaucracy at Iron Mountain can be frustrating at times. It takes a while to learn how to get things done.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Decent, but overworked",3.0,"May 30, 2023","Pretty good benefits, Treats drivers very well",No support for supervisor level. Very little training occurred at time of hire. Pay/work ratio was not adequate.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great people,4.0,"Aug 2, 2023",The people are great to work with.,Take forever to onboard temps.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,2.0,"Jul 31, 2023",It is hard to get fired.,sad and gloomy environment to work.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good management,4.0,"Jun 28, 2023",The management are nice. They take care of their subordinates.,There are some managers who likes micromanaging which can be unreasonable sometimes.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Aug 2, 2023",Good work environment Work and life balance,They aren't good at communicating,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Manager roulette,3.0,"Jun 18, 2023",Learned from some very innovative managers. Others were comfortable and complacent.,Always expecting higher production numbers even when available work was shrinking.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"An okay company to start with, but keep it moving.",2.0,"Mar 20, 2023",90% remote work but still not enough to look at the company from a positive light.,"Very low pay, no motivation to work harder or try to excel, the company gives everyone a 3 on evaluations so they're unable to receive the highest raise possible even if you do a great job. The management nor company cares about agents.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good Company,5.0,"Apr 6, 2023","Great benefits, salary and leadership",The concern is over the direction of the company with its paper-dependent solutions. Execution of its digital solutions is what will make this company thrive in the future.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
The only constant is change.,3.0,"May 4, 2013","Many markets have committed employees that have tenure of 10 years or longer. They enjoy their team and the best front-line employees have a great can-do attitude that have adapted to the changes over the years. There are also a lot of great managers who care about their employees' well-beings and development. There has been significant growth and development in onboarding, training, and learning opportunities. The vast majority of employees who are tasked with executing the daily responsibilities of servicing our customers have our core values in their souls (they bleed Iron Mountain blue and security is #1).","Their has been a lot of change in strategic directions from the top, and while change is good and important, many high-level decisions have been reversed in a few years, or even within a year. Some decisions and changes are evolutions and are merely adjustments, but some have been major reversals. This creates a great deal of insecurity with our employees. There are quite a few bad seeds in the exempt, support workforce that have no accountability. Managers are not universally strong and your success depends on the competency of your manager, which is not always good. Too much specialization without the encouragement/nurture of broadening understanding and teamwork means that the gray areas (the undefined responsibilities that don't have a ""specialist"" assigned to perform it) become the burden of a dedicated but overworked few.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not valued,2.0,"Mar 13, 2023",Leader in the industry of information management,"corporation does not value employees, decisions are made to benefit shareholders first and foremost, then for the business leaders, then maybe for the employees. customers, not so much",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Feels like a family,5.0,"Jul 5, 2023",Working collaboratively with fellow team members. Financially strong company.,Extremely fast-paced. Constantly changing strategies,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great,4.0,"Jul 5, 2023","Flexible hours, good co workers",No room for growth or opening,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
It’s was alright,3.0,"Jun 24, 2023",Great job and good people,Management is terrible was not impressed,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good and getting better,3.0,"Feb 4, 2017",Lots of new and exciting things in process. Hopefully mgt. will keep investing in new things as paper storage is going away slowly but surely. New sales mgt. that came over from Recall acquisition seems good. Never really had strong sales mgt. at Iron mountain so time will tell but lots of excitement and optimism so far. You can make really good $ here once you figure out the confusing commission plan and tracking process. Many really nice and smart people. They care about you. Good benefits. Starting to get more progressive. Teamwork is good. Lots of things to offer customers. Competition is weak,"Too slow. Lots and lots of conference calls and meetings that waste your time. People that don't perform are able to hide too easily. That frustrates the people who really work their tales off and care about IRM. Still has a lot of good ole boy network in place. Last 4 or 5 Sales Vice Presidents only last about 1 or 2 years each. Something is wrong there. Always seem to be cutting, reorganizing, and laying people off. Need stability. Get a good plan and stick with it.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Great benefits, strong businesses, comical revolving door",3.0,"Jun 10, 2022","One of the most people-first and understanding companies I have ever experienced. Great benefits, flexible work-life balance, and many hard working individual contributors. A few stand-out businesses that will make this company grow into the future. History of company, and facilities are neat too.","Change of leadership happens at an alarming pace. Strategy of company seems to wildly pivot, and everyone is just doing their own thing hoping to make the cut. Leadership is very old-school , and is doing more harm than good for the company's attempt to modernize. Think hiring the CEO of Blockbuster to run Google.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good service - Bad employer,2.0,"Jun 1, 2023",The employee benefits are pretty good.,Salaries are too low. Upper management does not understand front line work duties.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Strong Company Culture and great place to grow your career,5.0,"Apr 7, 2023","You get to work with some of the best people, work life balance is really important here, ability to grow your career for a well established company.",I am happy to be a part of this team!,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Secure Position,4.0,"Jun 21, 2023",Safety is always at the forefront,Someone unstable during COVID but everywhere was,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Contact rep,4.0,"Jun 12, 2023","Easy going, simple, work hours","Boring, cubicle office, low pay",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company,5.0,"Mar 1, 2023",Great colleagues making great efforts to help the company perform better and more efficiently. More remote opportunities and flexible work. Benefits are well thought out and continually trying to be similar or better than benchmarks.,Holidays are little lite but floating days make that up.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Jun 12, 2023","Good benefits, 401 k match, remote work","No career progression, many reorgs",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Bad experience,2.0,"May 17, 2023",Pay and benefits and vacation time,Company treats people differently depending on background,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Layoffs used too often,3.0,"Jul 30, 2020","Opportunity for self-initiated growth - as long as your internal contacts aren't laid off Broad offering of benefits Ability to work in lots of lines of business, to learn a lot of skills Good direct managers Everyone is very dedicated, until too many obstacles are found. And there are ALWAYS too many obstacles Wonderful remote work opportunities","Continual and ongoing layoffs - typically impacting people based solely on salary. So the company is always losing their SMEs Projects became harder as money grew tighter through the last decade or so & more people were let go. Those remaining had to do double/triple the work and no one had bandwidth to get everything done Leadership gives lip-service to values, but with constant layoffs, values are hard to see Inability to prioritize efforts So many projects left incomplete as others came up and people chased the shiny ball",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
So inclusive,5.0,"Mar 30, 2023","I absolutely love my job, the bosses are so helpful and friendly, the environment is so welcoming and inclusive to all types of people, pay is good",I don’t like waking up early! Otherwise no complaints!,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Could be better,2.0,"May 30, 2023","Overtime, cool employees, early shift","Pay, management, benefits when I needed surgery were garbage",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"May 14, 2023",Great work life balance and remote work for business analyst (After pandemic),Low Salary and no training process,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great place to be heard,5.0,"May 13, 2023",Great business model. Great place to work.,As they evolve challenges are always dealt with.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,2.0,"Apr 11, 2023",It's a job that pays decent and has good benefits.,Definitely favoritism and constant lack of communication.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Company review,2.0,"May 12, 2023","free parking, fast food, store and gas close","pay is low, warehouse atmosphere, dusty",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
To Cloud or Not to Cloud? That is indeed the Question.,1.0,"Jun 19, 2019",The recruitment incentive package was phenomenal.,"In my opinion based on direct experience with IM the following are Cons: - The phenomenal recruitment package was based on a tough but achievable AOP target. Then that tough but achievable target was changed dramatically 3-months into employment by close to an 800% increase. - Lack of vision and direction to compete in Cloud - Management refusal to collaborate with the experienced Sales/Engineers they recently recruited to lead Cloud sales. - An assumption of 1% Cloud market-share penetration goals, with no real strategy as how to achieve goals. - No technology sales experience within historical sales teams - Experienced sellers spent time, effort and sales cycles working with and educating the IM sales generalists in order to garner additional ""feet on the street"" to pursue lofted AOP targets. - No strategic or complex training offered to the traditional transaction based sellers - No Channel to provide lead generation - Being built from ground up with multiple management changes. - Sales staff of less than 20 Cloud sellers in NA to drive ~$100M Average Contract Value in sales in startup year. That equates to ~$300M Total Contract Value, or $15M TCV per person.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good company,3.0,"May 8, 2023",work environment open to flexible options,communication from leadership could be better,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Not Bad,3.0,"Mar 29, 2023",Its a hybrid position so you get to save on gas. The starting pay isn't bad and you receive an annual increase.,It's a lot of hard work and management act as if they don't understand.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Change is immenent,3.0,"Oct 16, 2013",Consistent and lasting opportunities. Recession proof model. Dedicated people that strive to provide a quality product.,istent and lasting opportunities. Recession proof model. Dedicated people that strive to provide a quality product.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Paper Dinosaurs,2.0,"May 29, 2016","Consistent hours and scheduling, numerous opportunities for lateral movement, competent supervisors and facility managers (both long-term retention and new hires)","istent hours and scheduling, numerous opportunities for lateral movement, competent supervisors and facility managers (both long-term retention and new hires)",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
What is Happening at Iron Mountain?,2.0,"Nov 16, 2018","IRM is the biggest company in it's primary businesses: records management (and other valuable assets like film, pictures, art) and shredding. Some good people are still there, but fewer and fewer all the time. Work life balance can be good for some, not for others, with work from home opportunities","So much change and mixed messages and a lack of focus. It seems like the senior executive team changes the focus every 12-18 months. The change to a REIT was a mistake and now in response to Wall Street, everything is about the dividend and cutting costs. Good people leave and if they are replaced, they hire someone much less capable. Morale remains low and it's been years since management has conducted any kind of survey to know how people feel. They want to be in the data center business and have been spending lots of money on it, but it's super competitive and that focus is taking away from the core business that pays the bills. Had a strong culture when I joined but no longer the case (in fact, of the 11 people who interviewed me, no one is left)",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Employee Friendly,5.0,"May 16, 2023",Very much an employee friendly company,Organized in an unorganized way,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company to work for,5.0,"Mar 28, 2023",Building people up through the company and they are actively trying to create programs to do so,I'd like to see more in person events for team building/education,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Worst company !!,1.0,"May 15, 2023",The only good thing is work life balance,No growth opportunities; Unfit management which brings in unfit people to lead or work; If you want to loose your knowledge and be not ready for the growth outside this is the right place!,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"May 3, 2023",Getting to work independently Kind coworkers,Boring if you don’t like doing the same thing all day,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Starting pay at IM,3.0,"May 6, 2023",You will have basic benefits,The work is repetitive and micro managed,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
METRICS METRICS METRICS.........MORE METRICS,1.0,"Nov 13, 2015","Excellent yearly review structure. Autonomy depending on what position you are in. Decent benefits. Pay can be good if you get good raises and promotions but on the regular it is average, nothing spectacular. Quarterly incentive bonuses based on financials and your work via way of metric measuring.","Archaic systems make solving problems a complete work around. Very often i have found i knew exactly what needed to be done but the system would not allow me to do it. Often response to criticism of this was someones failure to follow workflow. We're human people that stuff happens! An archaic and patch-worked system coupled with constant and growing amounts of metric measuring make managements focus on numbers more than the core business. I've literally been told that i did the right thing but it was the wrong thing and the customer was not impacted, neither was the company. It boiled down to, the rules say we failed this metric so its bad.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Constant layoffs, very little talent remains",2.0,"Feb 21, 2017","Great experience, and for the time being, a good resume booster. They used to be such a great company to work for.","tant layoffs, very little talent remains",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
A stable grind,3.0,"Mar 12, 2023",Growing company Descent pay Remote work available,Lack of advancement for remote workforce Constant grind with high expectations and not always the best support from higher-ups,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company that is easy to work for and just exist!,4.0,"Feb 18, 2023","Flexible, most major holidays off with pay, easy work with good peers, management and employees.",Continued automation of an already confusing HR process.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Detached Management,3.0,"Oct 31, 2014","Regular hours, okay benefits/time off. It was nice to get a reward for five years of service.","Compensation weak to average. Office was a haven of gossip and backstabbing that was never addressed by management. Enjoyed the people I worked with, but when new management came in they forced out, for no apparent reason other than the new manager didn't like her, a 9-year employee who was a stellar worker and had irreplaceable depth of knowledge. It was incredibly disheartening to see such treatment to someone who had been so loyal. New manager immediately disregarded everything we had been doing in order to adopt more uniform Iron Mountain procedures without bothering to discover why our customized systems existed or how they functioned. New schedules were created and employees asked to request the days off they preferred, with the implication that senior employees would receive first choice. I was the most senior employee at the time, but was given my last choice, and was told it was because I knew too much so the office needed me on the day off I'd requested. I left not long after that.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Project Manager,1.0,"Jan 13, 2017","Overall, co-workers were intelligent and wanted to do their jobs well, with some exceptions. The benefits plan was reasonably good for a large company.","Layoffs, layoffs, off-shoring and more layoffs. No career path. Raises are meager. Even if you are rated well in a review the percentage bump is barely at the rate of inflation. A revolving door in the management ranks means they don’t stick with a strategy for more than 6 months. Layoffs became routine in the last 4-5 years. There was an underlying culture of fear as people began to worry that they would be next on the chopping block. In many cases layoff decisions appeared to be based on political alliances or the need to fulfill a diversity profile rather than being based on experience, knowledge and contributions. Many internal support and IT positions were moved offshore to India and other countries. This began as a gradual transition that gained momentum. This had an impact on efficiency, quality and most of all, customer satisfaction. Senior Executives express pride in the fact that they can pay an offshore Engineer 60% less than a U.S. worker. Constant reorganization and shift in business strategy. A new initiative would be announced and it would quietly go away after 6 to 9 months. In some areas of the company people will only do the minimum of what is asked of them and not look at the bigger picture and what is good for the customer. Bureaucratic decision making process, silo mentality and lack of accountability. Archaic backend enterprise technology. The company was built by acquisition and many of the backend systems are cobbled together remnants of those acquisitions.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Transportation Router 1,3.0,"May 30, 2017","The company offers a good benefits package to include benefits found in large corporations i.e. Commuter, 401K match etc. Work/Life Balance is consistent with payed holidays, personal holidays, and a good vacation package.","Job stability is lacking on a local level due to budget problems for the local territory. Local management team is diificult to work with due to their inability to accept change and innovative ideas. Safety programs were in place through the company yet on the local level safety was not a concern and it was evident in all equipment used on a daily basis which was in need of major repairs. Employees were often scheduled so tight with their work flow breaks were often untaken. Benefits ,all though abundant, can be hard to get and make changes to based on unrealistic deadlines specifically if one has a life event that requires government paperwork.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company,4.0,"Apr 21, 2023",Great company to work for and Great benefits,No cons for now. Happy here so far,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good experience,4.0,"Feb 15, 2023","Great benefits, team culture, and remote work",A lot of security regarding what softwares are allowed so you may need to find alternatives. Eg: microsoft word/powerpoint are not allowed and my team needed special permission to use excel,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Love my team…,5.0,"Apr 22, 2023",No shortage of work Awesome direct manager,Upper management disconnected Dollars over people,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Don't bother,1.0,"May 11, 2023",I am able to work from home,"Leadership doesn't advocate for their team, equipment is severely outdated, raises are minimal to non-existent, procedures change constantly so you never know what you're supposed to do.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Good company, bad management",4.0,"Apr 20, 2023","Pay was good, time off was alright","Management was subpar, training was repetitive",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company to work for!,5.0,"Apr 6, 2023",Great leadership and management. Employee development is encouraged. Salary is competitive.,Medical Insurance benefits are pricey.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Employee,4.0,"Apr 27, 2023",Good benefits and higher level management,Schedules have little to none flexibility,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good Stable Company,3.0,"Mar 31, 2023","Good Benefits, good work/life balance","Communication lacks, locally but they are improving. Company wide communication is above average.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Management by silos,2.0,"Apr 10, 2023","Great colleagues, great supportive work friends",Hard to advance career in a meaningful way.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good,4.0,"Apr 13, 2023",Remote and room to grow,Complex at times until you understand processes,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Passionate about Technology, Innovation, and Big Challenging Tasks on my To-Do List",4.0,"Mar 16, 2023",Reliable hours and decent pay,Lack of transparency and revolving door employment,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Inside Sales Organization,1.0,"Apr 25, 2016",Well intentioned professionals in sales support and enablement roles. Some really good people working in inside sales front line roles who try to do the right thing.,"Sales leadership in Inside Sales lacks courage and integrity. Department heads consist of a climber whose primary concern is her own upward mobility, and a well-intentioned but incompetent good old boy who retains his job because the group puts up better numbers than any other sales team (in large part to annual targets that are far too low). The real ""bosses"" I are a handful of reps with poor, negative attitudes and no concern for customers. This in turn brings down the morale of the majority of reps who try to do the right thing.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Customer Care,1.0,"Dec 22, 2017",-Pay is decent but means absolutely nothing when you have horrible leadership. -There used to be good people working here before they all left for better companies.,"-Can not use sick time accrued without getting an ""occurrence"". -If you clock in one minute late, you get an occurrence. -If you rack up enough occurrances, they will write you up -Your time is managed to the point of ridiculousness. No need for businesses to treat their employees like children. -Systems are out of date and break all the time, are horrible to use. -phone system is terrible. Goes down frequently. -""Quality"" team watches your calls and your requests. Constant monitoring without the employees knowledge. -If you fail a Quality audit even one time, they'll pull you into a room for a one on one meeting to go over what you did wrong. Meetings are very awkward and almost completely pointless for most people. -Your credentials mean absolutely nothing when applying for a promotion. Everything is about who you know in the company and how great you are at befriending management. Countless times I have seen senior employees get turned down for promotions that are given to people who know next to nothing about the organization and have not put in the time to merit a promotion. -Avoid the customer care organization at all costs if you can.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company to work for!,5.0,"Mar 6, 2023","Great people, good pay, great benefits, nice and laid back environment.",Honestly I have no cons about working here.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Okay,4.0,"Apr 6, 2023",Positive Work - Life Balance,Growth is limited in certain departments.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good company that has lost its direction,2.0,"Aug 19, 2014","Many employees care deeply about their customers, the company, and their co-workers. They are committed to acting in the best interests of all parties, furthering the success of the company and delivering real business value to their customer bases.",ultant,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good environment,4.0,"Mar 1, 2023",Nice account list with flexibility,Commission structure wasn't ideal because there were so many buckets to hit in order to be fully compensated.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Its Ok,4.0,"Mar 17, 2023",Good benefits 4/10 schedule Mile distance away for food,Employee Constantly leaving Hiring inexperienced people,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Pretty Good Place to Work,4.0,"Feb 27, 2023",Work life balance and Pay,Upper Level Leadership does not relate to employees,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Pace to Work,5.0,"Mar 6, 2023",Benefits Pay Incentives Culture Customers,Lack of diversity at the most senior positions within the company,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
IRON MOUNTAIN,5.0,"Feb 20, 2023","Make great tips, and meet a lot of people..",There are no cons whatsoever.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Management is horrible,3.0,"Feb 28, 2023","Workers are great, supervisors are decent",Upper management is terrible. Needs some new blood in there,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Good people,5.0,"Mar 16, 2023","Good people, leadership and growth",None that I can think of,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain,5.0,"Mar 9, 2023","Good culture, innovative, career path opportunities",I do not have cons to share,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
dont get locked in and stuck at this dead end job for years of unhappiness with no time or energy to find anything else,3.0,"Jun 10, 2019","good benefits, newer management trust to you work on your own. new management makes sure you have the tools you need to get the job done","most warehouses that are supposed to be ""climate controlled"" have no ac or they are broke and never get officially fixed. orders for boxes to be pulled are not put in order so you are running all over the warehouse to the same place every day. its a dying business, there were so many other easier tasks when i first started , now the only thing to do is pull boxes to be shredded because everyone is going digital. various tasks are squeezed down to only one person with very high quota expectations per hour, which causes more mistakes and safety issues and accidents. Attendance policy keeps changing and is unfair for things that go on in todays world that are beyond our control",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Mar 19, 2023",Good place to gain some experience,The salary is below avarage,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"No growth - regardless of knowledge, skill set, education, or what you do.",1.0,"Jan 13, 2014","There are some very bright, talented individuals. Schedule can be flexible (work from home in emergencies/inclement weather).","You can't grow. Compensation is unfair with large ranges and no transparency as to how to achieve the high end of the spectrum. Compensation is based on age over experience/knowledge. Senior management doesn't listen to the employees, even if they are right. The company is slow to make decisions. The company is not collaborative at all with many parts of it working independently instead of together to achieve greater results. No raises or promotions no matter what you do or how big an effect you have (just minimal increases, below inflation). Many jobs sent overseas.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Trust No One,2.0,"Apr 18, 2018","-Average to fair benefit package. -Training program for front-line employees is solid if adhered to. -Fair wages across the board. -If you are observant, you will develop a keen business acumen. -Being a global organization, there is the opportunity to relocate just about anywhere in the world IM operates.","-Beware of upper to executive level management. Most managers, regardless of level will sooner through you under the bus then take ownership of issues. If you are not thought of as blue chip employee or are not in good favor with upper levels of management for whatever reason, you will be discarded regardless of your company loyalty, tenure, knowledge or skillset. They definitely play favorites. IM has turned into a ""Good 'ol Boys Club"". It's like a frat party. -Too many hours/Poor quality work life balance. -Outsourced key departments (Human Resources/IT/Customer Service) making it difficult for employees making it difficult to complete tasks or even communicate with the company they work for. Much the same can be said regarding IM customers.",Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great Company,5.0,"Mar 13, 2023","Great benefits, first shift M-F.",Not much internal growth options.,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,3.0,"Mar 4, 2023",Health Benefits are really good here,There are not any cons to working here,Iron Mountain,IRM,2025-11-11,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
