title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Onward and Upward,4.0,"Apr 22, 2019","Over the past few years, I've seen a shift in management for the better. They are implementing changes to display their appreciation for their employees. While no company is perfect, ESRT is aiming to provide a welcoming and more productive workplace. -Mgmt challenges you to become more well rounded and build upon your skills by taking courses and joining committees. -Newly implemented initiatives have brought up company morale: Casual Days, Gratitude Fridays, and Flex/Summer Fridays.",-No work-from-home program -Lengthy Approval Processes,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great Place to Learn from the Best and Contribute!,5.0,"Jul 13, 2016","A forward-thinking, highly-successful company comprised of the industry's leading experts and foremost professionals. Passionate, caring and hard-working staff who strive for excellence. Collaborative, creative work environment.",Requires high-level skill set and strong work ethic to succeed--which is not a negative if you are willing to work hard and contribute unique value.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Tyrannical Totalitarianism at its Best!,1.0,"Jun 10, 2015","Culture, what culture? If tyrannical totalitarianism is the culture you are striving for, this is the company to work for! The individuals working at the Empire State Building and its Observatory are some of the most talented professionals in the industry. Their other properties... not so much.","HR, like most professions, values ethical principles. People are the most important asset of an organization but also its biggest potential liability. One would assume that HR is ethically responsible for promoting and fostering fairness and justice for all employees throughout the organization; however, ESRT’s disparate, discriminatory, and retaliatory practices make HR’s position within the organization obsolete. The greatest liabilities in the organization are the individuals in charge of running it. The top-heavy tyrannical executive office is compiled of “bosses” not “leaders” (all of whom hate each other and refuse to communicate with each other). As Human Capital professionals and culture champions, you know something is deeply wrong with an organization when 80% of the HR department leaves in 6 months to go work for the company’s biggest competitors. The executive office chalks employee resignations up to those resigning as being “bad employees”. If resignations were coming from “bad employees”, I doubt your competitors would be hiring them at double their salaries. When resigning, expect to get shunned from senior management. It is pointless to put in 2 weeks’ notice. During the notice period, not a single person on the senior management team acknowledges your existence. My advice to existing staff is – Get out while you still have what’s left of your morals and dignity. Competitors are looking for your talent and are willing to equitability compensate you for it. My advice to prospective employees is – Unless you’re taking a position making $300K+ a year, its best to keep it moving. Even at $300K a year, employees are dropping like flies.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Hypocritical management that creates a borderline toxic environment,1.0,"Apr 6, 2021",Environmentally,"cious, the OBS is cool, there are some decent projects if you're lucky",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Happy To have left,2.0,"Feb 12, 2015",You will gain a lot of experience here as they throw many projects and assignments at their staff. You will also develop tough skin.,Management places unrealistic expectations on staff with limited or no direction. They are constantly under staffed which leads to a tense work environment.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Tenant Services Coordinator,1.0,"Sep 4, 2017",Reality of this workplace? Better off playing in traffic if you don't have a family to feed.,"No one has your back, office morale...nil. Hopefully their investors get wind of the brutal dictatorship & horrible management skills because it's all a farse & a sham bunch of cover-up activity to make this once respected family business a modern day slavery ship full of brown nosers.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Great Company,5.0,"Dec 10, 2019","Empire State Realty Trust (ESRT) is a great company. I am thankful to be a part of a company that supports me, guides me, and allows me to implement my charitable ideas through our ESRT Volunteer Committee.",No cons at this time.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Good learning experience,2.0,"Sep 27, 2021","Pays really well. And after certain amount of years, you gain 3 weeks vacation.",You aren’t able to grow in the company. Most people who work there aren’t happy. They dont look at the positive side of things. Management doesn’t really care about you.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
"""Great Company""",5.0,"Oct 10, 2016",I had a great experience working at Empire State Realty Trust. The culture was very strong. My coworkers were very friendly and made coming to work each day fun and rewarding. I was able to work on a variety of interesting projects throughout my time at ESRT and learned from some of the most knowledgeable professionals in the industry. I would highly recommend working here.,Not applicable to my experience.,Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
Must be extremely hard working,4.0,"Apr 11, 2018","Some of the smartest and hardest working people work here, great new office, lots of additional perks if you work in certain departments, great pay","Upper management does not really care about employee work/life balance. The bar is set extremely high for performance, often without any room for mistakes.",Empire State Realty Trust,ESRT,Office,2025-11-21,https://www.glassdoor.com/Reviews/Empire-State-Realty-Trust-Reviews-E980580.htm
