title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
It was fine when I worked there.,4.0,"Jul 14, 2021","Family-run, creative, high emphasis on quality work in every aspect of property management.",It has been reorganized and I no longer know anything about what it is like to work there.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Amazing place to work!,5.0,"Aug 23, 2017",Tanger is a great company that truly cares about their employees! They often promote from within and there are numerous opportunities for advancement.,"The benefits are good, but could be improved.",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company to work for,5.0,"Jan 12, 2020","Great company to work for, management is awesome, great, friendly atmosphere and support is unbeatable","Will only allow for part-time employment, other than that no cons at all",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
great staff and environment,5.0,"Jan 3, 2023",the staff is welcoming and very positive which makes the environment great !,The communication between the managers and customer service isn't always the best.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Stay away if you are Christian,2.0,"Oct 26, 2022",Great and fun company at times,Horrible communication. Favoritism within the departments.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Company and Benefits,5.0,"May 18, 2020","They work with your schedule, great health insurance and retirement options, paid us time off when the pandemic hit",Work can be monotonous sometimes,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company and culture,5.0,"Jan 20, 2020","Great on-boarding process. Great HR team Excellent training, without feeling rushed or hurried Great pay and benefits",none at this point in my career,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great place to work,4.0,"May 7, 2021","Best management, great atmosphere, fun place to work!",Can’t think of any cons.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great company,5.0,"Jan 23, 2021","Flexible schedule, great management team and you received bonuses for great work performance sometimes",It can get very busy and low staff,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Pay Rate,3.0,"Oct 29, 2018",Good working environment throughout the retail store.,Too much management. The job could of been done better with less.,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Not a bad job,4.0,"Mar 25, 2022","Fairly easy, busy at some points, slow during others.",Can get crazy during the holidays. Customers are the worst part,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great Company,5.0,"Jan 17, 2023",Great Management - Company has really good values,none I can think of - no downside,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
"good company, no growth",4.0,"Aug 24, 2022","Flexible scheduling, laid back, great work-life balance","Doing more 3rd party vendors, less Tanger. Things changed after new CEO",Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Great,5.0,"Oct 4, 2022",Communication Understanding,istent Caring Professional Easy work environment,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
Tanger cares about family,4.0,"Oct 22, 2018","great paid time off, great benefits, fun company",each position wears to many hats,Tanger Inc.,SKT,Retail,2025-11-21,https://www.glassdoor.com/Reviews/Tanger-Reviews-E2348.htm
