title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
NSA is a Fantastic Employer,5.0,"Nov 13, 2023",Flexible schedule Growth opportunities Mentorship Competitive benefits Trustworthy management Recognition of extra work Standing desks and great office location Supportive company culture and adherence to core values Work life balance,"Storage is a stable, not a glamours business. Personally, this is a pro for me but if you're the type of person who wants company name recognition you might want to look elsewhere.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Opportunity for Growth and Support,5.0,"Nov 13, 2023","Being connected with a diverse community and learning from leaders in the industry. Part of the growth of the company - you have a voice Opportunity for advancement and the support to be able to do so, self growth. Hours of operation - closed every Sunday - Schedule is nice Thorough training and continue to develop in work and outside of work.",Fast growing organization that is ever growing and evolving.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Nope,2.0,"Jan 18, 2024",Flexible schedule (for the most part),"Pay, workload, under appreciated, broken promises",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Elevating Excellence - Exceptional Culture,5.0,"Nov 14, 2023","NSA offers competitive compensation, professional development opportunities, and they stand by the company values. NSA ensures that the team feels recognized and appreciated and work-life balance is taken into consideration.",Without a set training program for some positions you have to be a self-driven motivated person willing to learn on the fly.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great growing company,4.0,"Nov 14, 2023",Work life balance is great Plenty of career opportunities Great management that cares about your career development,PTO could be better Company structure can be pretty complicated,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Review,5.0,"Feb 7, 2024","Very inclusive atmosphere lots of support, and training.",None observed at this time,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Excellent Working Environment!!!,5.0,"Nov 14, 2023","Good Employment, Upper Management Understands and Work together to take care of all Employees needs and answer all questions.",Customers Problem Solving is a Challenge but is understandable that is an Experience Learning Process and makes Part of the Job.,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great Place to Start and Develop a Career,5.0,"Nov 14, 2023","I feel valued as an individual, not just another number. Pay and benefits are very competitive. Work life balance is respected. Hybrid schedule. Leadership is very helpful with developing your career.","Communication can be a challenge sometimes, getting everyone on the same page.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
AMAZING cumture,5.0,"Nov 13, 2023",CORE values. I have never worked anywhere or for anyone who cares as much as NSA. I feel at home here and I feel like I genuinely matter and not just another cog in the wheel.,I have not seen a con yet!,National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
Great team! Great job!,5.0,"Nov 21, 2023","Very supportive teammates, good benefits and work is rewarding.","Haven't found one yet, but if I do I know now I'll be part of the solution to fix it.",National Storage Affiliates,NSA,Self-storage,2025-11-21,https://www.glassdoor.com/Reviews/National-Storage-Affiliates-Reviews-E2469764.htm
