title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
"Poorly run management, but they all think they are so amazing because they provide quarterly dividends",1.0,"Oct 9, 2020","salary usually competitive for area, company is only profitable due to properties/locations, but typically allow them to only look good from street, but peel away a few layers and you find they are actually quite run down. Lucky for them the locations attract good tenants.","Does not listen to front line employees, executives seem to always know better and turn a blind eye when negative thing are brought to their attention. Executives, you should take the time to talk to your PM’s one on one and don’t leave it up to the poorly run HR Department, they kinda suck. Company wastes tons of money by its failure to communicate with their managers, company could pay its REIT investors soooo much more dividends if they would slow down just a bit and concentrate, stop thinking you are so smart and look a little closer at your employees you think are so great, they are not as good as you think. Company looses so many good quality hard working folks due to their unwillingness to listen and try to adjust a little when issues are pointed out. Top officials should be ashamed for taking so much compensation while they continue to allow great people to leave. Exit interviews conducted are a joke. Take time to talk to your tenants, you may be surprised at how negative they will be regarding their treatment by the company, lastly, if you are a tenant you should exercise your option to audit your CAM if your lease allows, you will be stunned at what you might find.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Collaborative Work Environment,3.0,"Jun 6, 2014",Plenty of work in the pipeline. Great relationships with retailers. High standards. Interesting array of work across many states.,Many cooks in the kitchen. Difficult to get a sense for who's responsibility it is to get things done. Work with lots of consultants criss crossing and blurring lines.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Solid company. Lacks management skills.,3.0,"Apr 3, 2017",Very well established and structured company.,"Promoted managers have very little/no ""management training"".",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Overall positive experience,4.0,"Oct 5, 2022","FRIT owns and develops high quality shopping centers and mixed use assets. Given its smaller size, people have the opportunity to move around laterally, work on different kinds of projects and make an impact.",Little emphasis placed on career development and data management systems are outdated.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Lease Adminstrator,3.0,"Jul 20, 2016",Great benefits and a good salary. Corporate had a gym on location and days off were normal.,I moved out of state so could not keep the job. I would say that management needs to let go of the reigns a bit.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Fast Faced Organization with Excellent Culture,5.0,"Jun 7, 2021","Federal Realty is a great company to work for if you want to be challenged, a part of a team, and be given opportunities to learn and advance your career.",Some delays in upward mobility and promotion within certain departments.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
WORK-life balance,3.0,"Mar 17, 2022","Good Benefits, competitive salary, fast paced, diverse work force, great people!","Long hours, heavy workload, Not much room for growth in many departments.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Great Company to work for!,5.0,"Oct 1, 2020","Good pay, benefits, management, and CEO. Great overall commitment to making sure their employees needs are met. They really care about work/life balance for their employees (especially in the difficult COVID time).",Nothing negative can be said about this company.,Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Amazing culture and leadership,5.0,"Jul 14, 2021","strong leadership, great work life balance (usually), fun team events","work can be a little overwhelming during crunch times, but expected in a financial role",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
Federal Realty Investment Trust Review,4.0,"Jan 17, 2013","direct supervisor is family oriented and caring, people are friendly, great benefits, free soda and coffee","not much upward mobility, questionable compensation (some people overpaid, some underpaid)",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
General tech 2,4.0,"Nov 27, 2017","Benefits, work enviroment, pay vacations and pay sick time.","Low pay, lack of opportunity to grow.",Federal Realty Investment Trust,FRT,Retail,2025-11-20,https://www.glassdoor.com/Reviews/Federal-Realty-Investment-Trust-Reviews-E248.htm
