title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Scale matters and Lamar has it,4.0,"Jul 28, 2020",Positive and supportive culture supports growth,The company is not investing enough of it's ample capital in the development of new products,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Inside Sales Representative,5.0,"Aug 31, 2018",Company is very employee oriented.,Did not like the way training was presented by the corporate office.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Worked for Lamar for 11 years,5.0,"Nov 12, 2019","Great loyal people, excellent benefits and they teach you so much and help you grow in your career","For me, it became the commute",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Good place to start!,3.0,"Jul 13, 2022",-Bonus opportunities -You'll meet some great clients/colleagues -On-site training offered -Lots of fun events/work outings -Volunteer opportunities -Benefits,"-Kind of gossipy/cliquey -Politics are often discussed inappropriately in the office -Not a very diverse group of employees -Low pay/little room for advancement, unless you're an Account Executive",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great People,4.0,"Sep 22, 2022",- The workplace is a healthy environment where management listens and treats people well. - Pay can be good depending on the position - Positive work environment,- Career progression can be limited if you are not open to move.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
,3.0,"Jan 9, 2023","Weekends off . they start off nice ,",not much other than a job can be a dangerous job working in strong winds,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great Company to work for.,3.0,"Nov 1, 2017",Benefits. Paid holidays. Life insurance Policy by the company,Low pay. Manager demands you to work. The billboards are unsafe. And no roo. To grow.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great Business to Start Sales Career,5.0,"Jan 27, 2023",Love working with the teams. Meeting businesses and building campaigns. Work structure is developed around effort.,No lead process developed for you. B2B sales opportunity.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Mixed bag,3.0,"Sep 14, 2015",Company is focused.,Mixed bag of management.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Account Executive,2.0,"May 29, 2018",Some of the most friendly and down to earth employees work here.,Corporate needs to keep a better watch on the plant managers. They are THE main problem in bringing down morale and the office culture.,Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
Great Company,5.0,"Jul 19, 2019","Great culture, great industry great people.","A little behind the times tech wise for their sales force, but by the time I left they were already implementing new programs across the nation to fix this!",Lamar Advertising Company,LAMR,Specialty,2025-11-20,https://www.glassdoor.com/Reviews/Lamar-Advertising-Reviews-E5998.htm
