title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
Do not work here,1.0,"May 1, 2025","The people are great, I really do like my teammates","Horrible pay and commission structure. Changes constantly, making it impossible to reach your quota. If you are at 75% or less to goal in the quarter, you're fired. Generates a culture of fear, everyone is afraid of that 1:1 on their calendar, thinking it is their last day. Management promotes sneaky tactics just so they can hit their goal to look good on the dashboard, but you will never be paid on it. Please, do not waste time here, there are other jobs out there that will pay you better and treat you with respect and have a better company culture. No room for promotions - people stuck in the same role for 6+ years with no promotion but management keeps promising them. Iron Mountain is slammed in the BBB, so you also have to deal with angry customers 24/7. Iron Mountain gouges their clients and locks them in contracts they have to pay six figures to get out of.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain Review,3.0,"Jul 23, 2025",Good culture among close teams Big company with opportunities to network with other teams and learn about their work,Not enough communication from the upper management Sudden structural changes Upper management does not think about employees Very bad experience during the layoff call - the manager who laid me off didn't even ask how I was feeling.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Sales,5.0,"Jul 5, 2025","People were so helpful and the job required lots of mental ""thinking on your feet:"" when talking with customers to position the company correctly.","Unfortunately a ""sales reorganization"" occured and apparently happens frequently which I didn't know when I went to work for them.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Team Collaboration,5.0,"May 12, 2025","The leadership team is approachable and transparent, and they genuinely care about employee well-being. There’s a strong focus on work-life balance, and the flexibility offered—especially in today’s hybrid environment—is a huge plus. Collaboration is part of the culture here, and I’ve had the chance to work cross-functionally with incredibly smart, driven people who are passionate about what they do. The finance and accounting teams are highly respected within the business and play a key role in strategic decision-making, which makes the work feel meaningful.","As with many large organizations, navigating internal processes and layers of approval can be slow at times. It requires patience and persistence to drive change, but strong communication and a proactive mindset go a long way in getting things done.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
They're not ethical,2.0,"Jul 22, 2025",They pay you on time. Coordinators are reasonable and flexible,Daily quotas You must do unethical things to meet quotas Revenue generating tasks (Rebox / Relid) are unfair to customers Physically exhausting work Workers are unhappy No assigned positions Can be transferred anytime Temporary workers often get paid more than new employees,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"People are nice, but lack of vision seems to hold back progress",2.0,"Jun 18, 2025","There are no shortages of great ideas and products that they want to implement, always striving for looking at the next best thing. Sometimes at the determent of the clients they serve, even though they should be in a better place",Lack of alignment at the leadership levels seems to always get in the way of progress. Needs to find a better way to align on actual strategy,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Computer Technician Phoenix, Arizona",3.0,"Aug 8, 2025","Entry Level, Low learning curve, easy tasks/work","Little room for growth, very repetitive work",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Great company,3.0,"Aug 6, 2025",Management team is tenured and mature,Software quite pricey vs competition,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
"Great job, Great people,",5.0,"Jul 8, 2025",This was a great job. Training was as long as it needed to be. Management wanted you to succeed. Team felt like a family. I miss this job!,No cons at all. Loved it here!,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Directionless,1.0,"Jan 9, 2025",Experience navigating frequent change and developing resiliency,"The company is completely directionless and does not have realistic expectations aligned with their current market position in the SMB or Mid-Market space. You are forced to choose between meeting deadlines for low impact administrative tasks or taking the necessary actions to be effective at your job. The executive leadership team is extremely out of touch and far removed from their front-line employees leading to bottle-necks and inefficiencies in process. There is very little being invested into customer support and as a result, customer satisfaction is at an all time low. There are class action lawsuits and many complaints against the company due to their failing business model forcing 200%+ price increases onto their customer base within 1 to 2 years. Their priority is on scaling their digital solutions lobs while not having a competitive product or solution. Absolutely horrible profit over people culture and sales leadership team that is incapable of inspiring or engaging employees. No budget for incentives to drive competition or motivate representatives. I would describe as the merry-go-round of misery.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Changes are becoming impossible to navigate,2.0,"Jun 4, 2024",Huge 70 year legacy of protecting some of the worlds most protected information An attempt for Digital Transformation internally to bring new products and solutions to our customers as we tout how we can help customers with their Digital Transformation Increased global positioning as a leader in the ITAD/ITAM arena,"Mass layoffs and a drastic change in compensation indicate it's now profits over people as shareholders seem to be more important The majority of salespeople still don't understand our 2024 compensation plan. Layoffs and resignations are significantly impacting sales opportunities which then impact sales compensations Generic ""we listen to what you have to say"" on nearly every post on Glassdoor implies no one bothers to even look at this or care",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
Iron Mountain INC,5.0,"Jul 8, 2025",Very rewarding and Challenging work.,You have to make yourself unplug and not get encompassed in work or it will bleed into Work Life Balance.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
I love working for Iron Mountain,5.0,"Jan 14, 2025",Iron Mountain's biggest asset is its people. I love working with my team and I find the culture at Iron Mountain is the best I have worked in Corporate. No backstabbing or fear from leadership makes you do things that you don't think are right. I find the leadership is very transparent and there is a lot of room for growth in the organization. There are different teams that own their work and there are lot of enablement tools provided to get the work done effectively. I love my work and my team and would highly recommend working at Iron Mountain,"Large organization similar to any other company sometimes takes longer to get things across the finish line with many approvals. Another con is there can be budget constraints at times, but that I think comes in every company. Sometimes we work in silos and it be cause duplication of work but for the most part we work well across teams for the most part.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
I love Iron Mountain!,5.0,"Jun 15, 2025",Iron mountain is an amazing place to work. They pay really well. The people I’ve met who work here are really nice and want to see you thrive.,None that I can think of.,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
good and caring,4.0,"Jun 29, 2025",they are always offering over time,the pay is very low compared to what i do,Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
,1.0,"Jun 23, 2025",Not really any pros to mention. Was a newly created role that only about 40% of reps were successful in.,"Poorly executed plan, touted as a promotion when in reality it was the same base pay, a much higher quota while limiting the rep to only sell select services. Many of which customers didnt want to buy.",Iron Mountain,IRM,Specialty,2025-11-21,https://www.glassdoor.com/Reviews/Iron-Mountain-Reviews-E6774.htm
