title,rating,date,pros,cons,company,ticker,property_type,scrape_date,glassdoor_url
TPG EA,3.0,"Oct 20, 2016","Daily catered lunch, team oriented work place.",Private Equity company so everything was very confidential making it difficult sometimes to perform EA job functions. Not much recognition for good work and super high turnover rate. Very little loyalty.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
The best place I've ever worked,5.0,"Jan 28, 2019","Responsibility, autonomy, respect, in a challenging yet supportive environment.","Very competitive, lots of smart people (that's a pro) but perhaps a bit daunting at times. Needs diversity, badly; not just racial/ethnic but gender, age, perspectives.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Exec Assistant at TPG,3.0,"Jul 31, 2019","Completely depends on who you're supporting. I had a great team and aside from one co-worker, worked in a very nice group.",luck of the draw with your experience there depending on who you work for,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
don't work here if eventually you want to do anything else but be an EA,3.0,"Jun 13, 2019","good pay, free lunch, some really nice people","lack of opportunities for upward mobility, lots of chauvinism, rampant favoritism","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Analyst,5.0,"Jul 3, 2018","Excellent people, varied and interesting work with a high level of responsibility from day 1.","Job entails long hours, and there is pressure to perform at a consistently high level.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
OK place to work,3.0,"May 7, 2013",the only thing i can think of ( and the management keeps bringing this up as first point) catered lunch.,poor managment. you will always be guessing on whats coming next.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Executive Assistant,4.0,"Jun 15, 2018","Great company, great benefits, feed you lunch everyday","long work hours, no room for growth for assistants, hierarchy structure","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place to work,5.0,"Jan 13, 2016","Incredibly talented people, strong work ethic, honest.","High stress environment, lots of busy work.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Poor benefits and poor management,2.0,"Nov 27, 2017",Work life balance was great for part time employees,Company does not promote from within and negates to recognize hard work from full time employees that have been with the company for years.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
I love it!,4.0,"Dec 16, 2012","Incredibly intelligent people to work with. Chanllenging work, never routine. Wonderful upper management.","Due to the nature of the job, long hours are necessary.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Amazing Company culture- not the best at raises for EA's,5.0,"Jan 19, 2021",Culture / Hours / Overtime Pay /,not the best at giving raises to EA's so make sure when you get hired negotiate for base,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Great perks, no growth",3.0,"Apr 9, 2015","Great benefits, smart people, good pay.",Limited opportunities for growth if you're an assistant.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Executive assistant,4.0,"Jul 16, 2010","Comp, prestige, intelligent people, huge resource pool",No room for growth for those not on deal side,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place to work,5.0,"Nov 10, 2022","Strong culture, deep infrastructure and teams are always willing to help and support cross-platform collaboration!",Working at this big of a firm does not always allow for a tight-knit team feel on larger platforms.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Smart People, Mature Org",3.0,"Sep 30, 2020","- driven, smart investors - terrific brand and deal flow - competitive compensation - exit opps","- mature org which can sometimes feel hierarchical - multi-strat, multi-sector approach can lead to slower deal decision making at times","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great Company,5.0,"Aug 3, 2021",TPG is a great company that cares about its people. They offer flexibility and have great leadership.,The work is hard and comes in waves. You may find yourself working late nights and weekends often.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place to work,4.0,"Jan 22, 2015",Compensation is decent but not best in PE,Hierarchy is really rigid. Hard to get anything done unless in senior role,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Executive Assistant,5.0,"Feb 9, 2016",Great Company! Take care of their employees,more opportunity for the assistant to grow,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Great place,4.0,"May 11, 2017",Really liked most people I worked with. Good amt of autonomy and can manage your own time for the most part. Great perks and travel policy.,During busy spells the hrs are very tough.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Good company,4.0,"Jan 13, 2016","Great benefits, great pay, best holiday parties, excellent office",There is absolutely no room for growth as an EA. If you're hired as a EA they will never promote you beyond EA.,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
supervisor,5.0,"May 30, 2017","Good employment opportunities, a wonderful company to work for",working with public is not an easy task,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
"Great place to learn, typical PE culture",4.0,"Feb 18, 2021","Driven, smart people--you can and will learn a lot. Super fast paced and challenging",PE culture is a bit buttoned up and can be snobby at times,"TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
Collegial hardworking culture,5.0,"Feb 14, 2022",Firm leaders work hard to create a welcoming culture that takes time to celebrate each other and successes.,"When the deal flow is busy, you will likely work long hours.","TPG RE Finance Trust, Inc.",TRTX,Mortgage,2025-11-21,https://www.glassdoor.com/Reviews/TPG-Reviews-E6060.htm
