title,rating,date,pros,cons,company,ticker,scrape_date,glassdoor_url
Lack of Career growth,4.0,"Jun 26, 2022",Great benefits and compensation. RSU compensation is at manager's discretion so you either do well or you don't.,There is now growth path unless you want to take a management role. Not everyone is cut out to be a manager.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Company,5.0,"Jul 29, 2015","A fast paced, strong financial company, with a high number of internal promotions occurring every year. Great peers and colleagues, who are honest, ethical and smart!",A byproduct of the growth and patchwork over the years has led to one too many systems. The systems are challenging to navigate for new hires.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Managed billion dollar accounts and started innovation initiative in the company.,5.0,"Mar 12, 2021",Excellent business model and people. Excellent growth opportunities with billion dollar 5G deployment investments by the mobile operators in the US the next 10 years.,Sometimes it is easier to sell to the customer than internally. American Tower has a very thorough internal review process for any new deal to ensure it is aligned with the long term success of the company.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Accounting Analyst,3.0,"Dec 29, 2015",Good chance to advance to other divisions or roles. Good support in getting help and questions answered. Solid stock options offered.,"The pay is mediocre. Too much bureaucracy. For example, I had three different bosses, which was both unnecessary and confusing at times.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Stay away from IT,1.0,"Nov 1, 2016",The benefits are okay. Boca Raton is a great place to be.,"Pretty stultifying atmosphere. They already knew everything about everything. Hiring you was a favor to YOU that they expect to be repaid. There isn't anything in it for them. It's even strange that you even THOUGHT you had anything to offer from your vast experience in technology. We are an n-billion dollar company, and you need to feel honored to be a part of it, instead of trying to improve our business with your technology and expertise. Who do you even think you are?",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Paycheck only. Not a career. Very bureaucratic.,2.0,"Apr 12, 2014","Good pay, benefits and work-life balance.",Very bureaucratic to the point that the legal department trips over themselves way too often. Leaders do not set good examples as most people are too complacent to the point of laziness and no one accepts accountability. They also treat their customers terribly.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Need more leadership,3.0,"Jun 11, 2015","Good pay if you get commissions. Great industry, lots of growth potential, nice benefits and stock purchase plan with matching.",It's difficult to advance if yo don't have the right connections. No real fostering of leadership or creative ideas. over complex systems and slow network,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good experience,4.0,"Aug 4, 2011",It has a very friendly atmosphere. I loved working with the people there. It is a very flat organization and they respect all their employees. it is a very non hierarchical company.,the pay is not that great. It is a very sales driven organization and all the other departments are not given that much importance.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
A disapointing waste of my time,1.0,"Apr 30, 2013",There aren't any these days.,"A New business model is designed to provide a tool (data base) which no longer manages document integrety, instead it measure response, process time, etc of each employeeout against other employees of same responsibilities. Eventually all of us that have been loyal employees will be terminator then replaced with short term contractors.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Prosperous organization to be a part of,4.0,"Jan 1, 2015",perous organization to be a part of,"The particular division that i've been employed under is less than 2 years old so there was quite a bit of self navigation involved in the beginning, but that has since improved with more stable policies and procedures being implemented.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Former Employee,3.0,"Jul 20, 2016",Amazing people that take pride in the work that they do. The benefits are great as well.,Management is out of touch with the employees and don't seem to know how to bridge the gap. Valuable employees are leaving the organization and management will not acknowledge that it is primarily due to them!,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Excellent place to make your career happen,5.0,"Feb 22, 2017","Great benefits, good leaders, moving in the right direction quickly. A lot of room for advancement, great training, up and coming NOC and some great new leadership.",not much difference between the raise a quality performer gets compared to an exceptional performer,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Awesome,5.0,"Aug 6, 2021","Great and dynamic work environment, the leaders are also good and accommodating. Known to practice an open door policy and strive to encourage growth for the employees","The flat system is really not encouraging, getting promoted is not so effective here due to the culture of the company.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Reasonable work load and good co-workers; Little room for growth,3.0,"Jan 30, 2017","Great work-life balance, minimal expectation to take work home or work long hours.",Very few opportunities for advancement and low salaries (management would argue that good benefits make up for low salaries),American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great Company,5.0,"Nov 17, 2022",Great company to work for. The management is very proactive with employees and is open to younger employees starting a rewarding career.,Only downside is many roles start as a contractor. I was lucky and got hired full time shortly after starting as a contractor. Some people it took longer. It depends on the department you’re in but missing out on full time benefits can be tough,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great company to work for,5.0,"Apr 26, 2016",Competitive benefits; great comp and bonus structure; culture is great and work is very interesting. Management is listening and really open to suggestion,"Nothing really bad here. It is a great company to work for. Very busy place so if you are looking for a boring 9 to 5 job, you should probably look somewhere else",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Not Recommended,1.0,"Jul 6, 2021",I didn't see any pros when I was there.,As a structural engineer you are only a number punching machine. Doing over and over boring things with very low learning process. The atmosphere is very toxic and up management just cares about number of reports you create. Don’t waste your time because you wouldn’t advance as a structural engineer. I couldn’t tolerate more than 9 month and I am so happy that resigned and moved to a much better company.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Analyst,1.0,"Apr 27, 2016","Professional development. Working in a contract capacity for a low wage made it real easy to get in and out. Not many pros here, just spent time trying to get by.","micro-managers in some departments, much more freedom to work in other departments. In addition, low salaries and low morale made employees (and myself) want to leave as soon as possible.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Ok place to work,3.0,"Feb 23, 2016",ATC hires great smart people and the technology is on the edge so it is interesting. For the most part it is a good place to work.,ATC does not pay well salary wise but they have a good benefit package. They are a global company so it is necessary to do international travel at times.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"A decent stepping stone, but not a place to stay forever",3.0,"Mar 1, 2018",Good benefits Comfortable building Some great people Good work life balance,"Management plays favorites Too much micromanagement Advertises growth, but then hires externally Pay is less than average Management can be closed minded",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Interesting assignments, upward mobility, great stability",5.0,"Aug 8, 2012","Interesting work, lots of opportunity, great work/life balance, solid company, strong financials, ethical management, training opportunities. You can set your own career path, easy to move up or around company if you're a hard worker.","Salaries lower, pay heavily in equity. Great if you plan on staying long term.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
It's who you know,1.0,"Jan 23, 2020",They have good laptops and monitors.,"No matter how long you have worked there or how good of a job you have done, they will lay you off without a second thought if some high level exec has some whim they want to act upon. Beware this place. They do not at all care about employees or job performance even though they claim to endlessly. This is a who you know company plain and simple.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Spare yourself,2.0,"Nov 10, 2016",people are young and friendly,Just don't do it. You're going to be paid chump change for busting your behind. Not worth it. I wish I had known before I got suckered in by the stock options.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Place to Work,4.0,"Mar 14, 2022","Good benefits, friendly folks, good pay, work/life flexibility.","Lower-than-market pay, not a great source of personal value, I don't feel personally appreciated, not really a part of a family.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
was once great,2.0,"Mar 11, 2016",Used to be a great place to work. CEO is a smart guy and steering the company well,"core value ""hire good people and empower them to do good work"" is rare these days. upper management of IT seems uncaring",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Work In Progress,3.0,"Oct 5, 2016",Benefits. Great people is some departments.,There has been a high overturn for quite sometime. Unsure of the new management. Micromanagement style. No movement to other departments unless you're friendly with the hiring management.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
A mixed bag,3.0,"Feb 26, 2019","Well organized, the stock plan vs market value of shares is money in the bank, straightforward client base","Nepotism, salaries / bonus structure do not match the market, inflexible with employees and clients",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work,4.0,"Sep 17, 2020","Pay well, lots to do, decent room for promotion.","Depending on your department, growth can be difficult. They did a ton of downsizing in the recent years to cut expenses. Did a number on moral. A lot of great people who made the company successful were either forced out or fired.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Challenging but rewarding place to work. Good leadership and Company is moving in the right direction,4.0,"Jul 31, 2013","Good people in most areas, Company is growing and placing getting better at placing the right people in the right roles","Very hard to remove underperforming employees, HR is VERY employee sided",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Successful and stable company,4.0,"Aug 26, 2015",Very successful and stable company that continues to grow. Great benefits and decent compensation.,"Not much diversity in senior leadership. Corporate, Tower and International very much have a feel of - three different companies versus one company following consistent processes and guidelines.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
OK to work for,3.0,"Dec 18, 2017","Schedule flexibility, office environment, team building","Middle management lacks training, processes are very chaotic for this company.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Good benefits, not great for creativity",3.0,"Feb 9, 2015","Benefits are good - decent vacation time, excellent 401k matching, great short term disability policy","From a creative standpoint you're told to ""think outside the box"" but then when you do, you're told it's ""too weird"" and you basically do the same thing over and over again",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great company with top tier leadership,5.0,"Sep 7, 2020",A strong company with a lot of opportunity for upward mobility. Leadership is outstanding. Here you will be working with the very best in telecommunications.,"Not many cons, however, culture is on the old school side and can be stuffy at times.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Make sure to interview your manager, definitely a high political organization. Your words will be used against you.",3.0,"Feb 15, 2019","Close to home new office, they say they want to change","Managment, political environment, not enough space to describe here",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Could be better,2.0,"Jul 12, 2022",The people you work with are friendly,Low pay Forced hybrid model Lots of red tape,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Structural Engineering,4.0,"Aug 7, 2016","Upward mobility, fast paced, significant responsibility given to all staff, good upper management and support (in spite of demand).","Company tends to run very lean, pace is very fast and expectation is for staff to keep up.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Poor Work Environment, Manager Barely Exists",2.0,"May 17, 2018","Simple Job, Decent perks such as wellness dollars and relatively flexible hours, co-workers are quite nice people.",Inside the building is like a prison. Manager is always out of the office/unreachable and has no idea what they are doing or what we are doing compliance wise.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work - salaries are not competitive for attorney with more than two years experience,4.0,"Oct 6, 2019","Great Co-Workers, Benefits, Summer Fridays, Work from Home,",Salaries are well below market if have two or more years experience.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great place to learn,4.0,"Jan 25, 2016",A place where you can sharpen your technical skills that you can take with you in your future career opportunities. Great place to learn and begin your career.,"Not much room for advancement in career. Management has been in place for years and therefore, leaving no opportunities for growth.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Payment should be better,4.0,"Sep 11, 2016",The company has a steady and continue growth than helps plan for a long term plan. People in the organization is their best assest.,"The payment is not that good, there is a lot of difference between salary payment around de organization even thought the position is the same.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Once cared about there employees now all the care about is there stock.,2.0,"Feb 9, 2017",They have good Benefits for this industry,"Employees in the field are not appreciated for what they do, everything is decided by people that have not ever worked in the field.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Coordinator,3.0,"May 12, 2015",quarterly bonuses; nice to be apart of a global organization and actually partner with employees in other countries. Company does a good job of employee recognition and rewards.,No visible room for growth unless someone created a position or new title for you; not a lot of time off and low pay,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Contractor,3.0,"Aug 7, 2015","Cool cafeteria, descent hourly rate, nice office, easy job, friendly co-workers, no one really looks over your shoulder, no issues with time off for interviews","Tedious work, not much law don't really know why they ask for JDs, too much traffic if u don't live close by",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
employees beware,2.0,"May 27, 2016","decent bonuses, ESPP and RSU options but the pay is below average",the company is so big that you feel like a nobody and advancing is hard,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Micromanaged,1.0,"Jun 13, 2016",Benefits and stockstocks keep the good ones around a little longer.,Micromanaged by supervisors that didn't even deserve to be a supervisor. Unprofessional and a bigot. Sooner or later upper management will find they hire morons that not only should've never been promoted but sent to AA. Ridiculously managed by grown men and women that act like they are in elementary school.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
ATC Review,4.0,"Oct 3, 2016","ATC has great benefits, healthcare, stocks, etc. Employees are hardworking and friendly. Office has great environment and always trying to make improvements.","Most of middle management, as with most companies, does not feel comfortable encouraging their employees to think outside the box and do things differently/challenge their peers or management.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
IT a poor place to be,2.0,"Dec 7, 2016",Co-workers are nice people. Good cafeteria. Some good benefits. Convenient commute.,IT management very poor. Run by cliques. Everything is micromanaged. No growth or learning opportunities.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Largest REIT,4.0,"Feb 5, 2016",Solid growing company that will not be going anywhere anytime soon,The company expects their employees to learn from slide decks and does not have a great on boarding system.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Senior BI Consultant,5.0,"Jul 20, 2016","Great environment, great offices around the world, good work experience, good salaries, you can travel around the world for projects or meeting other colleagues.",ultant,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Too cheap to pay employees what they're worth,1.0,"May 5, 2019","Alot of the people are great, and management puts forth an effort to appear caring.","Employees have been conditioned by management to keep their mouth shut about pay. With double-digit margins, the company refuses to pay their employees what they are worth.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Attorney,4.0,"Apr 4, 2018",Fair hours - easy to come at 9 and leave at 5. Nice people. Good stock perks.,Pay isn't great and at least when I worked there attorneys were often managed by non-attorney managers. Not super flexible on alternative work arrangements.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Intern,5.0,"Dec 3, 2018",Great internship experience and received 1-on-1 mentorship throughout the whole summer. Allowed me to focus on my skill set and how I could best benefit the division. Welcoming atmosphere!,Internships limited to a few students,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Standard CAD designer job, with a few opportunities to do fun side projects.",4.0,"Sep 7, 2015","Direct manager has worked in field for a long time, and really respects hard work. Pay is slightly above average for the area.",Will have to start as a contractor for an extended time before becoming a permanent employee.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Account Project Manager,3.0,"Dec 4, 2015","Great Benefits, 9 holidays, good vacation, comfortable building, on site gym,","Low wages, Single Minded Management, Favoritism, Tenured Employees losing out to Outside Hires for promotions,",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Good company, but not the best pay",4.0,"Oct 25, 2022",Good culture. Advancement opportunities - many stay at American Tower for a long time and carve out a carrier here. The biggest and best of the tower collocation companies. Great stock options.,"Not the best pay. For sales, they do next to nothing for President's Club.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Long Hours,3.0,"Dec 7, 2022",-great benefits and large company,- hardly anyone that does the actual work ( like staff ) stays longer than a year in the accounting department. I believe it is due to the long/ outdated accounting processes in place and work culture.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
A nice place to work,4.0,"Oct 9, 2014",-Upward mobility -Fast paced environment -Stock price rising -Nice benefits package -Good workplace atmosphere,-Compensation is a bit below average -Lots of turnover at the management level -Training practices are not mature,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Run away.,1.0,"Oct 17, 2014","They have coffee. And bathrooms. Other than that, there isn't much here for anyone beyond a new college graduate or someone reentering the workplace.","Pay is stunningly atrocious. Also, the fake attitude suggesting that ""we really do care about you"" gets old pretty fast.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Re-Org Nightmare,1.0,"Mar 24, 2017",Boston and Marlborough locations have some room for growth...kind of... unless there is a re-org to save the C-level management.,Upper level management (VP and above) are not worthy of the positions they hold. To them you are just a number and a salary that can be cut when a new contract is coming up.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
It will be what you make of it,3.0,"Jun 24, 2021","Wildly successful company, great benefits, some opportunity for advancement. Stock grants each year.","Back stabbing to get ahead is common place. Low pay compared to avg salaries elsewhere. Questionable middle management. Upper management is great, but most of middle management is underwhelming",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Changing Industry,4.0,"Feb 21, 2022",Great people and solid industry,Some management tactics are questionable,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Great,5.0,"Dec 10, 2015","High energy, lots of opportunities, great leadership, amazing business model, best in class industry leader, would be crazy to go anywhere else, a destination.","Resource constrained, not the best pay in the industry, hard to find any real major issues however because there is way more good than bad.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Business Analyst,3.0,"Jul 18, 2016","Good Benefits, Good Time Off Package, Longer you are with the company-more money accrued with Stock","Have to wait until the end of the year when you stock vests to make a comparable compensation, Too many cooks in the kitchen with different ideas, lack of ability to promote talent within.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Structural Engineer I,1.0,"Jul 13, 2015",Benefits! Benefits! Benefits! Good people that work very hard,Pretty much everything else unless you want to sit in front of three screens and see your life drift away. Just saying...,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
A good place to start...,3.0,"Oct 7, 2015",* Gives you a taste of real corporate culture * 80% of employees are under 40 * Good work/life balance,"*Odd disingenuine culture that you can't quite put your finger on *Management will do anything to help, except give you a raise *Cubicles, cubicles, and more cubicles",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Project Manager,4.0,"Feb 3, 2016",Opportunity for upward mobility. Great place to work. Great system in place by management,Workload sometimes can be beyond manageable. 100 percent travel.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Design Engineer,4.0,"Jun 27, 2016","very flexible, the culure and the seeting was great. ..and very open and i had enough time to work on other projects at my own pace","It was a temporary job, no with no security and it was more of free lancing and waiting for the next assignments.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Project Manager,4.0,"Sep 27, 2015",Best tower company in the industry. Good benefits and opportunity to grow within company. Good job security.,Salary is limited compared to the rest of the industry. Travel required. Must be in corporate HQ in order to move up.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Leaves much to be desired,2.0,"Dec 3, 2016",Has a reasonably priced cafeteria,Lack of communication Upward mobility is discouraged. They fill open positions with Contractors. Policies differ from department to department.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
analyst,2.0,"May 6, 2015","good company to start up engineering job. good managers to work with. staff are supportive, good pay.","late hours, no job security. high expectations from contract employees. management needs to give time to new staff.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Middle Management Power Trip,2.0,"Jun 26, 2018",Co-workers are generally friendly. Market is interesting.,"Dark cubes, no cross functional communication, middle management is notoriously cliquey, not in the clique good luck.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Very Positive, overall going through changes so have to be comfortable with change",3.0,"May 2, 2011",People are great Company is growing,Always sense of urgency PMO office and how everyone relates to successful projects still work in progress,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
I had an incredible team to work with,3.0,"May 14, 2020",I enjoyed working with the team I was on and interacting with other teams across the company; the benefits package is pretty impressive,Communication across departments and organizations across the board could be a lot better,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work,4.0,"Sep 1, 2020","Great culture overall. Good benefits, majority of employees are easy to work with and fun to be around. The company does a lot for employees that is not work related.","Some management can be difficult at times, but that’s in every company.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Stable company to work for,3.0,"Feb 19, 2014","Flexibility, Not crazy hours or weekend work, generally people are nice",career advancement on each level is very long drawn; salary isn't market,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Decent place to work for,3.0,"Oct 2, 2014","Well established business, a lot of departments, lateral movement could be possible, not too far of a commute from Boston if necessary","Human Resources department is slow, people can sometimes be secretive, pay or salary probably is not the best around",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Information Technology,3.0,"Sep 15, 2015","Many opportunities both domestic and internationally. Pay and benefits are very good, especially with stock options.",Lean organization with many new acquisitions made it challenging to keep up. Difficult to get the resources needed to get the job done,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Attorney II,3.0,"Oct 17, 2015",Great benefits. Good work hours.,Hard to advance. Low pay. Lousy management.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Aamazing Company,4.0,"Mar 9, 2017",It's great company to work for and you will enjoy working out there with all the folks.,There is bit a laid back approach which may not work well for folks who are go getters and always like to be at bleeding edge.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Project Manager,4.0,"Jul 7, 2016",Excellent regional staff - everyone was enjoyable to work with and all are treated with respect. A very professional environment.,communication between some of the departments was difficult at times,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Not the old company anymore,4.0,"Sep 13, 2016",Generous compensation package Flexible work schedule Favorable vacation,Future outlook for IT is questionable Unfair pay for employees with same title and even experience IT leadership is very political,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good place to work if you don't lost in the shuffle.,4.0,"Jul 22, 2019",Good pay and benefits. Good working conditions. Contributions recognized.,"Large corporation, can easily get lost in the masses. Inconsistent management direction, sometimes favoritism can get in the way (but where doesn't it?).",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
,5.0,"Sep 15, 2021",Flexible hours and good benefits,"Salary below market, ""raises"" are basically COL adjustments, and sometimes they care more about quantity rather than quality",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Great benefits, poor company morale",3.0,"Sep 29, 2021","Great benefits, time off, company perks, great people","Overworked, too many acquisitions with not enough help. Not hiring new team members to account for influx in workload. Poor company morale.",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Currently working at American Tower Corp.,4.0,"Mar 17, 2015","Company growing and doing well financially, decent work-life balance, great benefits.",Career path is not always clearly defined.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Account Manager,1.0,"Oct 21, 2015",Industry leader with a global focus,"CYA, highly bureaucratic org chart where experience matters little. No need to develop employees as they are viewed as replaceable commodities with little regard to negative positions they are placed in by upper management decisions year after year. They treat clients and employees as pawns in their corrupt chess game",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
,2.0,"Jun 6, 2016","Great benefits, Coworkers are great.","Pay is low for the industry, Company lets go of people when they want to or when they ""restructure"".",American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
"Decent company, unclear expectations and limited training",3.0,"Sep 29, 2018",. People are nice . Company is expanding . Flexible work/life balance . Interesting industry,. High turnover . Unclear instructions . Cliquey environment . Understaffed and overworked,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Can be progressive,4.0,"Jul 20, 2019",You ran your projects as if you owned the company,Too busy at times going in different direction.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Good Company with Great Growth Potential,5.0,"Aug 15, 2018","Laid back environment, friendly staff, and a work setting that puts emphasis on properly training their employees to reach their fullest potential",none that I can currently think of.,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
Review for American Tower,2.0,"Jun 7, 2020","Job Stability Stocks Compensation Flexibility Benefits Performance Stocks, flexibility, Global, benefits",Racial Discrimination Work Culture Lack of Transparency Politics Unfairness,American Tower Corporation,AMT,2025-11-11,https://www.glassdoor.com/Reviews/American-Tower-Reviews-E8043.htm
